jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.6941E-06	5.2508E-07	-5.4367E-07	8.8301E-07
3.7894E-06	-3.7904E-07	-1.3814E-06	1.7801E-07
2.4621E-06	-1.6203E-06	-1.0255E-06	9.0131E-07
1.5018E-06	-2.2269E-06	-1.1512E-06	4.6011E-07
-1.0803E-07	-2.2179E-06	-8.1359E-07	1.1688E-06
-9.8900E-07	-1.5029E-06	-2.2478E-07	1.9534E-07
-1.5617E-06	-6.1699E-07	-1.5212E-06	-2.0912E-07
-1.1426E-06	2.4285E-07	-1.7823E-06	1.5246E-06
-5.8485E-07	6.1454E-07	-4.9821E-09	1.0152E-06
2.5204E-07	6.4770E-07	-1.5650E-06	4.4345E-07
6.2944E-07	2.7039E-07	-4.8381E-07	1.9031E-06
8.2417E-07	-1.4243E-07	-4.3318E-07	6.0135E-07
5.5859E-07	-5.3565E-07	-3.8016E-07	1.6273E-06
2.1323E-07	-6.5049E-07	5.2198E-07	5.4895E-07
-2.1405E-07	-6.1235E-07	-2.0820E-07	-1.1628E-07
-3.5921E-07	-4.0738E-07	-1.3030E-06	-2.0753E-08
-4.8908E-07	-2.2203E-07	-1.1651E-06	1.2175E-06
-3.6780E-07	-5.0785E-08	-7.1116E-07	1.0257E-06
-3.7283E-07	-8.3444E-09	-4.0594E-07	1.1071E-06
-3.5037E-07	2.1445E-08	-9.5440E-07	5.9817E-07
-4.4817E-07	4.5145E-08	-8.7926E-07	1.7663E-06
-4.3055E-07	1.3599E-07	-3.3794E-07	1.5051E-06
-5.0072E-07	2.9417E-07	4.3656E-07	1.8391E-06
-3.3092E-07	4.4883E-07	4.3464E-07	2.1845E-07
-1.5100E-07	4.7824E-07	-2.5995E-07	9.4672E-07
1.1319E-07	3.5530E-07	-1.4748E-07	-3.8657E-08
2.0902E-07	1.6847E-07	-1.3369E-06	1.2484E-06
2.2012E-07	5.5834E-09	-2.3056E-08	1.1399E-06
4.8396E-08	-6.8921E-08	-9.1053E-07	1.3817E-06
-8.2115E-08	-6.6650E-08	3.6329E-07	1.7157E-06
-3.0216E-07	1.7631E-08	1.1948E-07	1.0179E-06
-3.2122E-07	2.1841E-07	2.3211E-07	9.4455E-07
-3.2630E-07	4.0685E-07	-1.7257E-07	1.1301E-06
-1.4811E-07	5.4759E-07	7.6142E-07	9.4747E-07
1.3494E-08	5.3612E-07	-3.3065E-07	2.4226E-08
2.1082E-07	4.4165E-07	-6.5252E-07	1.2610E-06
2.7408E-07	2.9891E-07	-7.8906E-08	1.3330E-06
3.3850E-07	1.2208E-07	2.6459E-07	1.5332E-06
2.5093E-07	6.3061E-08	9.5439E-07	9.4675E-07
2.5658E-07	8.8839E-08	4.2463E-07	1.0211E-07
2.2870E-07	9.0633E-08	-1.4480E-07	4.5605E-07
2.7371E-07	4.7713E-08	8.4850E-08	3.7784E-07
3.1411E-07	-5.5617E-08	-6.0938E-07	1.8162E-07
2.5823E-07	-1.3876E-07	-8.3569E-07	1.1529E-06
1.1828E-07	-2.5295E-07	1.9394E-07	1.2946E-06
5.2752E-08	-2.5469E-07	-3.7322E-08	2.2687E-07
-1.1080E-07	-1.7850E-07	-1.0908E-06	9.2695E-07
-1.2309E-07	-3.6484E-08	-2.2957E-07	1.8678E-06
-1.2621E-07	1.9937E-08	5.7050E-07	1.2145E-06
-5.2330E-08	3.2922E-08	2.0095E-07	6.2699E-07
4.4572E-08	5.0430E-08	2.6692E-08	8.1656E-07
1.5291E-07	2.3226E-08	1.8060E-07	4.8842E-07
1.0869E-07	-3.8265E-08	-5.0895E-07	7.7372E-08
1.9902E-09	-8.3800E-08	-1.3766E-06	1.0663E-06
-1.5548E-07	-1.5059E-07	7.7501E-09	1.8950E-06
-2.2278E-07	-1.0731E-07	-1.4904E-07	3.8329E-07
-2.8511E-07	-3.4646E-08	-1.0010E-06	1.6021E-06
-2.3219E-07	1.0862E-07	-1.5561E-08	1.3909E-06
-1.0428E-07	2.0919E-07	-5.6699E-07	1.8169E-06
2.6946E-08	2.3760E-07	7.8528E-07	1.6497E-06
1.6569E-07	1.5718E-07	-1.2614E-07	7.8846E-07
1.5827E-07	-8.6299E-09	-1.0923E-07	1.5018E-06
7.1500E-08	-1.3414E-07	-1.3856E-07	1.5762E-06
-2.9333E-08	-1.2627E-07	8.2144E-07	1.8553E-06
-1.5508E-07	-1.2183E-07	5.9492E-07	3.0526E-07
-2.1844E-07	-4.9685E-08	-9.0789E-07	1.2941E-06
-2.5262E-07	7.0866E-08	7.6019E-07	2.5216E-06
-1.4875E-07	1.7762E-07	1.5088E-06	3.6243E-07
-9.1056E-08	1.8100E-07	-5.5899E-07	6.1937E-07
8.6807E-10	1.2428E-07	8.4202E-07	1.6743E-06
-1.7846E-08	6.3378E-08	5.3569E-07	5.7986E-09
-1.6441E-08	2.9795E-08	-2.9503E-07	8.9433E-07
-8.7516E-08	1.0601E-07	1.6303E-07	8.3681E-07
-1.2508E-07	9.1146E-08	1.3212E-07	7.8347E-07
-1.2473E-07	1.5781E-07	-3.9737E-07	2.8112E-07
-2.1998E-08	1.7858E-07	-8.4483E-07	1.6086E-06
-1.0348E-08	1.8434E-07	4.6137E-07	1.2714E-06
7.1235E-08	1.1593E-07	-3.7449E-07	8.2861E-07
6.5984E-08	6.9446E-08	-2.7401E-07	1.2277E-06
5.0416E-08	-2.5707E-10	-4.9899E-07	1.5581E-06
-9.1105E-08	2.9238E-09	3.9868E-07	1.4757E-06
-1.0624E-07	7.8159E-08	-7.4264E-07	9.9071E-07
-1.4302E-07	1.6316E-07	-1.2971E-07	2.6042E-06
-1.3219E-08	2.3749E-07	7.0834E-07	1.5888E-06
4.0657E-08	2.3804E-07	5.1863E-07	1.8673E-06
1.9490E-07	1.7729E-07	1.0957E-06	1.0835E-06
2.5861E-07	7.0821E-08	4.1886E-07	9.2950E-07
2.1704E-07	-6.7698E-08	4.7564E-07	5.6207E-07
1.4078E-07	-2.0536E-07	-8.1004E-07	8.9313E-07
2.0565E-09	-2.2378E-07	1.4427E-07	2.3637E-06
-1.2483E-07	-1.1375E-07	1.1573E-06	8.7615E-07
-1.5825E-07	1.2460E-08	-5.9233E-07	8.0034E-07
-1.5116E-07	1.5486E-07	4.6650E-07	2.0926E-06
-3.6189E-08	1.9486E-07	3.8163E-07	5.1110E-07
8.5437E-08	2.1456E-07	-4.6822E-07	1.9575E-06
2.0203E-07	1.4159E-07	9.7833E-07	1.4827E-06
2.1350E-07	8.5538E-08	-8.6376E-09	1.3250E-06
1.6103E-07	-7.1615E-08	8.4421E-07	1.7513E-06
1.1791E-07	-1.1413E-07	8.5291E-07	1.1213E-06
5.6203E-08	-1.7682E-07	8.5804E-07	5.9431E-07
-5.5919E-08	-1.5320E-07	-3.2885E-07	6.6391E-07
-1.1832E-07	-1.1861E-07	3.1746E-07	1.6492E-06
-1.3938E-07	-9.7865E-08	5.9228E-07	8.0526E-07
-1.2551E-07	-3.4643E-08	1.3944E-08	8.0677E-07
-1.2371E-07	3.3554E-08	-5.9952E-08	1.1807E-06
-1.1298E-07	3.3165E-08	1.8164E-07	8.6737E-07
-1.0862E-07	2.3882E-09	-9.7206E-07	1.0778E-06
-8.5106E-08	2.1100E-08	-1.5565E-07	2.5757E-06
-8.3230E-08	8.2075E-08	7.4079E-07	1.6091E-06
-4.9321E-08	9.3357E-08	1.4368E-07	1.5869E-06
9.5350E-09	1.1492E-07	4.4591E-07	1.8446E-06
7.6274E-08	9.0841E-08	6.7821E-07	1.8414E-06
4.7274E-08	1.5262E-08	1.1358E-06	1.5265E-06
2.7658E-08	-4.7062E-08	7.0825E-07	9.1394E-07
-4.4149E-08	-6.1409E-08	5.0876E-07	1.6632E-06
-1.1027E-07	-3.0889E-08	1.7000E-06	1.0021E-06
-1.5425E-07	4.5234E-08	2.7122E-07	-3.6707E-07
-1.3757E-07	7.6395E-08	-8.7803E-07	1.3064E-06
-9.8059E-08	9.1837E-08	6.6982E-07	2.0209E-06
-4.0512E-08	1.1561E-07	8.3894E-07	6.9007E-07
3.2935E-08	6.0798E-08	1.5153E-08	1.0565E-06
5.8608E-08	4.2534E-08	4.7462E-07	9.3046E-07
9.1068E-08	-1.2976E-08	-3.6561E-07	1.0407E-06
7.5237E-08	-1.1214E-08	3.1898E-07	1.5604E-06
1.3599E-08	-2.2993E-08	-7.4583E-08	1.1223E-06
-3.6732E-08	-3.1412E-08	2.4452E-07	1.7705E-06
-3.6582E-08	3.1427E-08	2.6249E-07	1.2758E-06
-7.1939E-08	2.8338E-08	4.0229E-07	1.7274E-06
-5.4746E-08	8.5390E-08	6.0878E-07	1.0031E-06
1.9365E-08	3.5443E-08	-2.0892E-07	1.0799E-06
-4.0284E-08	7.2486E-08	-2.9956E-07	1.9714E-06
-2.7511E-08	3.0805E-08	7.4825E-07	2.1572E-06
-3.2686E-09	2.0261E-08	6.5681E-07	1.5130E-06
-3.5007E-08	3.1712E-08	8.8762E-07	1.6138E-06
8.9394E-09	7.5786E-08	5.4094E-07	1.2369E-06
4.4042E-08	9.4314E-08	1.0549E-06	1.4748E-06
5.7683E-08	4.1928E-08	2.3284E-07	5.3817E-07
1.0964E-07	2.7182E-08	3.0443E-07	1.9201E-06
7.9253E-08	-2.3090E-08	6.0807E-07	8.4032E-07
8.3472E-08	-6.4405E-08	1.1797E-07	1.8858E-06
