jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.2500E-06	5.7529E-07	-1.5674E-06	5.9587E-07
2.7722E-06	-8.1303E-08	-3.9858E-07	7.2067E-07
1.8362E-06	-9.6133E-07	-6.8779E-07	1.4810E-07
1.2003E-06	-1.4813E-06	-8.0682E-07	2.2402E-07
-1.9772E-08	-1.5659E-06	-1.1298E-06	7.1534E-07
-6.4244E-07	-1.1014E-06	-1.9845E-07	7.2007E-07
-1.0967E-06	-4.8239E-07	-9.7479E-07	1.9160E-07
-7.8336E-07	1.6891E-07	-6.3294E-07	1.1551E-06
-3.9242E-07	4.3460E-07	-3.1344E-07	4.2882E-07
2.2329E-07	4.0719E-07	-7.2396E-07	8.2229E-07
4.5697E-07	1.9026E-07	-1.7368E-07	5.8677E-07
6.3819E-07	-1.6578E-07	-1.0618E-06	4.8929E-07
3.3861E-07	-4.1605E-07	-3.4823E-07	1.5549E-06
1.3497E-07	-5.1671E-07	-6.9930E-08	3.0863E-07
-2.0002E-07	-4.4507E-07	-8.3238E-07	1.2121E-06
-3.1317E-07	-2.4544E-07	2.3014E-07	8.0477E-07
-3.3578E-07	-8.5055E-08	-5.8206E-07	7.6970E-07
-2.4939E-07	5.4031E-09	-9.2431E-08	6.9521E-07
-1.9811E-07	-2.7228E-09	-8.9648E-07	1.2018E-06
-1.8244E-07	-8.8738E-09	7.7501E-07	1.3548E-06
-3.0223E-07	-6.8525E-08	-1.2694E-08	-1.1580E-07
-3.4750E-07	3.2727E-09	-6.5635E-07	2.4341E-07
-4.0558E-07	1.1083E-07	-1.5267E-06	9.4257E-07
-3.0929E-07	2.2326E-07	-3.2424E-07	2.0242E-06
-1.9127E-07	2.8669E-07	-7.3241E-08	1.2957E-06
-6.2588E-11	2.6802E-07	2.7947E-07	1.3480E-06
1.0165E-07	1.6430E-07	-1.5056E-07	9.1056E-07
1.1852E-07	8.9585E-08	2.3340E-07	1.2728E-06
3.8724E-08	-7.0901E-08	-2.1645E-07	8.6642E-07
-7.6987E-08	-5.6121E-09	4.4636E-07	1.3225E-06
-2.6300E-07	4.7428E-08	-4.4961E-07	1.8405E-07
-2.9496E-07	1.7009E-07	-7.0379E-07	2.1749E-06
-2.1463E-07	2.6880E-07	8.6858E-07	1.5979E-06
-7.0991E-08	3.8437E-07	6.7844E-07	1.0068E-06
3.2026E-08	3.9655E-07	2.7319E-07	4.4292E-07
1.6786E-07	3.3761E-07	-2.3067E-07	1.1602E-06
1.7413E-07	2.2266E-07	3.4624E-07	1.1282E-06
2.3532E-07	1.4714E-07	1.4935E-07	9.8494E-07
1.3566E-07	4.7392E-08	8.2864E-08	1.1839E-06
1.1813E-07	9.3493E-08	6.7348E-07	1.2672E-06
1.5806E-07	6.9325E-08	2.7894E-07	3.0917E-07
1.6541E-07	8.8788E-08	-3.0331E-07	1.2710E-06
1.8230E-07	2.5120E-08	4.9146E-07	1.0371E-06
2.1565E-07	-7.2313E-08	-1.5313E-07	9.2244E-07
1.2539E-07	-1.7538E-07	-2.7261E-08	1.5531E-06
7.0930E-08	-1.5819E-07	8.0833E-07	1.7749E-06
-5.8205E-08	-1.0423E-07	1.2016E-06	4.7689E-07
-1.0671E-07	-5.4398E-08	-1.4175E-07	3.8919E-07
-9.3356E-08	2.7476E-08	-7.2459E-08	1.1151E-06
7.8954E-09	5.5083E-08	-2.0107E-08	1.4824E-06
3.0866E-08	-3.7433E-09	8.9707E-07	1.5855E-06
8.6948E-08	-2.8792E-08	7.9719E-07	6.5355E-07
9.0737E-08	-9.2463E-08	2.4751E-07	8.6478E-07
2.7364E-08	-1.2214E-07	4.5054E-07	1.2638E-06
-8.4809E-08	-8.2641E-08	1.0581E-06	9.0918E-07
-1.8103E-07	-5.2628E-08	4.3788E-07	2.6105E-07
-1.6962E-07	1.1795E-08	1.9772E-07	8.5274E-07
-1.3971E-07	4.6661E-08	4.3076E-07	7.5147E-07
-8.3680E-08	7.9555E-08	5.9330E-07	5.5344E-07
-1.4871E-10	9.2189E-08	-3.2409E-07	-3.6635E-08
8.6514E-08	3.9789E-08	-5.7421E-07	1.6031E-06
9.6204E-08	-4.5230E-08	6.1016E-07	8.2571E-07
2.8310E-08	-7.4298E-08	-6.7094E-07	1.1219E-06
-4.6165E-08	-1.2106E-07	5.9186E-07	1.8142E-06
-1.9927E-07	-7.7244E-08	6.5914E-07	9.0481E-07
-1.9004E-07	1.2718E-08	3.2302E-07	4.0842E-07
-2.2842E-07	4.8734E-08	-9.7559E-07	1.2027E-06
-1.5677E-07	1.5348E-07	6.8870E-07	2.1871E-06
-6.7005E-08	1.6245E-07	3.0518E-07	7.7134E-07
-1.6758E-08	1.0141E-07	2.6692E-07	1.9102E-06
-1.1951E-09	5.1111E-08	6.3040E-07	9.8010E-07
8.2481E-09	9.4412E-09	-6.9530E-08	1.9228E-06
-2.2520E-08	2.7435E-08	1.3002E-06	2.0805E-06
-2.1168E-08	8.0400E-08	1.5501E-06	1.3260E-06
-5.1834E-08	8.4646E-08	1.6796E-06	6.6032E-07
-3.4443E-08	1.1576E-07	1.0450E-06	-4.8216E-08
2.3094E-08	1.1452E-07	1.5336E-07	5.8081E-08
