jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.6553E-06	8.6339E-07	5.9048E-07	9.9780E-08
1.3248E-06	2.3568E-07	-1.0057E-06	3.4677E-08
9.2220E-07	-2.7532E-07	5.9759E-07	1.0863E-06
7.0342E-07	-4.9839E-07	-4.2283E-07	-5.6707E-07
1.2645E-07	-7.4792E-07	-3.9316E-07	1.5409E-06
-2.4475E-07	-5.6838E-07	6.7708E-07	1.7155E-07
-4.8974E-07	-2.8317E-07	-4.5292E-07	5.4032E-07
-3.5674E-07	4.5346E-08	-3.0822E-08	8.9348E-07
-1.7945E-07	1.6535E-07	2.6703E-07	1.2930E-06
1.1089E-07	1.6870E-07	1.0439E-06	6.4762E-07
2.5579E-07	-2.0415E-08	3.8523E-07	-6.3186E-08
2.7850E-07	-1.8100E-07	-3.7800E-07	5.8288E-07
1.2812E-07	-3.5300E-07	6.5880E-07	1.1336E-06
1.3916E-08	-2.9364E-07	2.7150E-07	-2.5157E-08
-1.8723E-07	-2.7114E-07	-8.1879E-08	1.1707E-06
-2.0660E-07	-1.2444E-07	7.4212E-07	6.5251E-07
-2.2173E-07	-5.4660E-08	5.8719E-07	7.7019E-07
-1.0636E-07	-1.5146E-09	7.7765E-07	-3.4768E-07
-1.0205E-07	1.6275E-08	-1.0083E-06	2.6965E-07
-3.2205E-08	-4.4614E-08	-3.6512E-08	1.6280E-06
-1.4903E-07	-1.3158E-07	7.5261E-07	1.3429E-06
-1.6648E-07	-8.2269E-08	1.4286E-06	5.5188E-07
-2.4706E-07	-9.3287E-08	4.2314E-07	-6.1710E-07
-2.3872E-07	-9.1781E-09	-7.4864E-07	3.3551E-07
-1.7189E-07	7.7348E-08	-4.6038E-08	1.0672E-06
-4.4463E-08	1.2275E-07	-1.9568E-07	6.7603E-07
-1.8020E-08	1.0711E-07	-1.6690E-07	1.5629E-06
3.0029E-08	5.0634E-08	5.1545E-07	1.2108E-06
-6.6359E-10	-2.4400E-08	3.0227E-07	1.4988E-06
