jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.8309E-06	7.7855E-07	-1.1679E-06	8.0660E-07
1.9373E-06	2.3388E-07	-5.5406E-07	1.1007E-06
1.3390E-06	-4.8132E-07	1.2160E-07	1.1599E-06
9.5208E-07	-8.9800E-07	6.4912E-08	4.2003E-07
8.9307E-08	-1.0469E-06	1.2431E-07	9.9776E-07
-3.8043E-07	-7.8160E-07	4.5945E-07	-5.5994E-08
-7.2975E-07	-3.7592E-07	-6.2410E-07	4.3533E-07
-4.9796E-07	6.1906E-08	-1.3038E-08	7.3276E-07
-2.6382E-07	2.3074E-07	-7.1432E-08	9.2730E-07
1.8549E-07	2.4752E-07	7.0413E-07	5.2857E-07
3.3772E-07	9.9101E-08	-5.2300E-08	-1.2180E-08
4.2364E-07	-1.6612E-07	-2.0784E-07	4.0723E-07
2.1925E-07	-3.7572E-07	-3.6083E-07	5.6099E-07
3.0576E-08	-4.1015E-07	-9.1862E-08	1.0779E-06
-2.4547E-07	-3.1933E-07	6.9603E-07	7.1336E-07
-2.6665E-07	-1.3586E-07	2.0202E-08	-1.4588E-07
-2.7918E-07	-6.5666E-08	-3.2658E-07	7.3886E-07
-1.9968E-07	4.9165E-08	-8.8588E-09	3.9636E-07
-1.1682E-07	-2.1042E-08	-1.8445E-07	1.0097E-06
-9.0639E-08	-1.4597E-08	3.6986E-07	2.1763E-07
-1.7411E-07	-1.0731E-07	-7.6838E-07	9.4570E-07
-2.5029E-07	-9.2772E-08	9.7828E-07	1.0998E-06
-3.3880E-07	-3.2079E-08	-2.2643E-08	-2.7517E-07
-3.2175E-07	1.0994E-07	-3.3935E-07	7.6183E-07
-2.3057E-07	1.7292E-07	5.7610E-09	5.3860E-07
-6.2538E-08	2.0723E-07	-2.0961E-07	4.4914E-07
2.5208E-08	1.6635E-07	-5.8596E-07	7.3035E-07
5.6227E-08	4.7214E-08	-1.6173E-07	1.1851E-06
