jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.5156E-06	1.7048E-06	-1.2360E-06	1.0210E-06
3.8012E-06	-5.8613E-08	1.6658E-07	2.9802E-06
3.0893E-06	-1.6414E-06	1.0775E-06	2.8717E-06
1.8853E-06	-2.5406E-06	1.9060E-06	1.2299E-06
3.7482E-07	-2.6201E-06	-5.8603E-07	2.6353E-06
-7.9249E-07	-1.9523E-06	3.0884E-06	2.8682E-06
-1.1517E-06	-9.1782E-07	-5.1897E-08	1.5206E-06
-1.0760E-06	-6.5909E-08	3.2637E-06	4.0803E-06
-4.0459E-07	4.9923E-07	1.7336E-06	4.6761E-07
2.9401E-07	4.3121E-07	2.8783E-06	3.4491E-06
7.1126E-07	-9.9118E-08	2.3475E-06	-7.0111E-07
6.2549E-07	-5.1916E-07	9.4115E-07	2.9800E-06
2.5207E-07	-8.9051E-07	2.7342E-06	4.2862E-07
-2.1629E-07	-9.4178E-07	5.8472E-07	2.4604E-06
-5.9939E-07	-6.9026E-07	2.5719E-06	1.4589E-06
-6.8175E-07	-3.2914E-07	9.9906E-07	3.1522E-06
-5.7069E-07	-1.1480E-07	4.5792E-06	2.0495E-06
-3.1966E-07	-5.0914E-09	1.7784E-06	1.0242E-06
-1.7366E-07	-8.0288E-08	4.6574E-06	2.1722E-06
-2.1993E-07	-2.4098E-07	3.0808E-06	-2.0065E-06
-3.6988E-07	-3.6596E-07	4.3464E-07	3.4627E-07
-6.6687E-07	-2.6717E-07	1.4493E-06	1.1246E-06
-7.9607E-07	5.3684E-08	1.7868E-06	1.7801E-06
-7.5085E-07	2.6611E-07	3.1237E-06	8.4755E-07
-4.7130E-07	5.5352E-07	2.0183E-06	-1.1945E-07
-1.4396E-07	5.8776E-07	1.6808E-06	2.1915E-08
1.4839E-07	4.2867E-07	5.9118E-07	3.2772E-07
2.8769E-07	1.4527E-07	1.3590E-06	1.5669E-06
1.5956E-07	-1.0381E-07	1.7954E-06	9.5488E-07
-2.4076E-07	-1.6053E-07	2.4393E-06	6.7251E-07
-4.2873E-07	-2.9695E-08	9.7878E-07	-1.0981E-06
-5.5439E-07	1.9931E-07	-4.1905E-07	1.3695E-06
-4.6279E-07	5.7840E-07	1.2777E-06	1.4744E-06
-1.4099E-07	6.9904E-07	9.4427E-07	1.6405E-06
1.5885E-07	6.9039E-07	2.0742E-06	1.0872E-06
3.9173E-07	5.7844E-07	5.3225E-07	4.2141E-07
4.5571E-07	3.9976E-07	4.5438E-07	2.1424E-06
4.9321E-07	2.3050E-07	1.9599E-06	2.5147E-06
3.7630E-07	1.5622E-07	3.0760E-06	1.0659E-06
3.6832E-07	4.5168E-08	1.8084E-06	-4.0768E-07
3.4182E-07	7.1849E-08	5.6867E-07	1.0510E-07
4.6664E-07	2.2585E-08	-9.9513E-08	7.5059E-07
5.2207E-07	-1.1526E-07	-5.4705E-08	2.5755E-06
5.3325E-07	-2.7635E-07	2.4806E-06	2.6052E-06
3.9066E-07	-5.1497E-07	1.7986E-06	4.0108E-07
2.3315E-07	-4.6968E-07	1.4016E-06	1.8815E-06
1.2680E-09	-4.7125E-07	2.6288E-06	-2.8779E-07
-1.1595E-07	-3.3555E-07	-1.0855E-06	-6.8512E-08
-1.9900E-07	-1.8262E-07	6.2970E-07	3.0300E-06
-8.4804E-08	-5.9168E-08	1.7053E-06	9.0412E-07
2.5156E-08	4.1735E-08	3.7222E-07	1.4433E-06
1.1884E-07	-1.1938E-07	9.9478E-07	1.3790E-06
2.0701E-08	-1.9747E-07	-3.2151E-07	1.8905E-06
2.0078E-08	-3.3436E-07	1.3089E-06	3.5993E-06
-2.1619E-07	-3.3610E-07	2.3231E-06	1.9763E-06
-3.0826E-07	-1.5756E-07	1.8208E-06	1.9791E-06
-2.8798E-07	4.1960E-08	2.0701E-06	1.4940E-06
-2.3969E-07	2.3070E-07	1.7803E-06	1.8511E-06
-7.7851E-08	2.8036E-07	2.7554E-06	1.4271E-06
2.3016E-07	1.9530E-07	2.6627E-06	1.4311E-07
2.7142E-07	-1.0271E-07	9.5090E-07	-1.2051E-06
2.5646E-07	-2.7120E-07	-1.2517E-06	8.5098E-07
7.3856E-08	-3.9414E-07	1.6400E-07	2.4858E-06
-1.5950E-07	-3.6127E-07	1.1597E-06	2.3360E-06
-3.8654E-07	-2.2470E-07	9.8524E-07	8.8159E-07
-4.3767E-07	-4.5408E-08	-8.7143E-07	2.8768E-06
-3.8494E-07	1.5850E-07	2.2061E-06	3.5602E-06
-1.9332E-07	2.7396E-07	1.1167E-06	2.4114E-06
-1.1481E-07	2.4734E-07	3.2356E-06	3.7498E-06
3.3637E-08	1.9270E-07	3.4837E-06	5.8291E-07
2.2247E-08	9.6311E-08	1.9882E-06	7.2962E-07
3.9408E-08	1.1454E-07	1.5551E-06	4.5248E-07
-4.8463E-08	6.6112E-08	5.9159E-07	7.3115E-07
-1.3407E-07	1.9609E-07	-5.2611E-08	2.7566E-06
-7.8485E-08	1.9587E-07	3.6059E-06	2.8013E-06
1.1844E-07	2.1120E-07	1.1619E-06	-5.1093E-07
1.3908E-07	1.3314E-07	1.1376E-06	3.0194E-06
1.6450E-07	6.7511E-08	2.1319E-06	1.5838E-07
1.2761E-07	-2.7130E-08	6.4633E-08	2.6102E-06
3.6310E-08	-3.0728E-08	2.9386E-06	1.8371E-06
-1.2774E-07	1.8511E-08	1.2261E-06	1.0975E-06
-1.2522E-07	2.1830E-07	1.6028E-06	1.3441E-06
