jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
7.7204E-06	1.1647E-06	1.2060E-06	1.5044E-06
7.5360E-06	-2.4055E-06	1.8480E-06	3.1457E-06
5.5638E-06	-5.3288E-06	3.2934E-06	2.3105E-06
2.4875E-06	-6.6837E-06	2.0883E-06	2.4249E-06
-6.8339E-07	-6.3145E-06	3.2393E-06	3.3652E-06
-2.9234E-06	-4.5456E-06	3.4173E-06	2.9737E-06
-3.8246E-06	-2.0579E-06	4.4197E-06	3.1119E-06
-3.1826E-06	9.5753E-08	4.1225E-06	1.8334E-06
-1.6437E-06	1.3992E-06	3.6028E-06	2.6920E-06
-6.5595E-08	1.3582E-06	4.5571E-06	2.6487E-06
9.3925E-07	5.5511E-07	4.4223E-06	2.1149E-06
1.2265E-06	-5.6271E-07	4.5647E-06	2.5370E-06
8.1129E-07	-1.4175E-06	5.5891E-06	1.8668E-06
-6.9415E-08	-1.7694E-06	4.8770E-06	4.9428E-07
-7.6636E-07	-1.6726E-06	3.5933E-06	9.3407E-07
-1.2488E-06	-1.0549E-06	3.9919E-06	2.0463E-06
-1.2622E-06	-6.8573E-07	4.9396E-06	1.3589E-06
-1.1672E-06	-2.9815E-07	4.1355E-06	8.9259E-07
-1.0527E-06	-1.7324E-07	4.5723E-06	1.3825E-06
-1.0231E-06	-2.0970E-07	4.6136E-06	2.4912E-08
-1.1620E-06	-8.9870E-08	2.9154E-06	4.0563E-07
-1.3084E-06	1.6345E-07	3.8408E-06	1.5322E-06
-1.2251E-06	5.8523E-07	3.7969E-06	2.0230E-07
-9.9366E-07	9.7169E-07	2.8314E-06	1.1257E-06
-4.8672E-07	1.2126E-06	3.6947E-06	1.0435E-06
9.4086E-09	1.1435E-06	2.8378E-06	9.3046E-07
4.1102E-07	6.3267E-07	3.5478E-06	1.6588E-06
3.8491E-07	1.9887E-07	3.4741E-06	3.1569E-07
9.1286E-08	-1.4257E-07	2.0455E-06	1.4392E-06
-2.6896E-07	-1.6496E-07	3.9954E-06	1.6155E-06
-7.4736E-07	6.1033E-08	1.7715E-06	-7.4864E-08
-8.6028E-07	6.1075E-07	1.7113E-06	3.5577E-06
-5.6625E-07	1.0488E-06	4.0036E-06	2.1638E-06
-1.8745E-07	1.3142E-06	3.2017E-06	2.4897E-06
3.2828E-07	1.2539E-06	4.4238E-06	1.3223E-06
7.5749E-07	1.0593E-06	2.3960E-06	1.1567E-06
8.7431E-07	7.2343E-07	2.7582E-06	2.4650E-06
9.6241E-07	3.5546E-07	3.8732E-06	2.8393E-06
8.7069E-07	1.3585E-07	4.0961E-06	6.6509E-07
7.7623E-07	4.3310E-08	1.7840E-06	2.2497E-06
7.0716E-07	-5.8270E-08	4.2526E-06	2.6925E-06
7.6035E-07	-2.0999E-07	3.3163E-06	1.8942E-06
7.0103E-07	-3.6791E-07	4.2827E-06	1.5996E-06
6.6301E-07	-5.5669E-07	2.2728E-06	1.3817E-06
3.4424E-07	-6.8635E-07	3.5719E-06	2.5004E-06
8.8403E-08	-7.1539E-07	2.3471E-06	2.1354E-06
-1.7805E-07	-6.1671E-07	4.5419E-06	3.5269E-06
-2.9922E-07	-4.0627E-07	3.7191E-06	7.5183E-07
-2.8760E-07	-2.7294E-09	2.8255E-06	2.7583E-06
1.3497E-09	3.8551E-08	3.5458E-06	2.5591E-06
1.5500E-07	2.5533E-08	4.5945E-06	3.1154E-06
3.9580E-07	-2.5658E-07	4.5074E-06	9.0404E-07
2.4295E-07	-4.5278E-07	3.3877E-06	1.8301E-06
3.5181E-09	-6.6587E-07	3.0969E-06	1.0715E-06
-4.5852E-07	-5.6546E-07	2.1457E-06	3.7200E-06
-5.7582E-07	-2.9887E-07	5.7224E-06	3.4824E-06
-6.1280E-07	8.4962E-08	5.0476E-06	8.9650E-07
-4.4004E-07	3.4834E-07	3.6039E-06	7.6815E-07
