jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
8.0673E-06	2.4342E-06	1.7431E-06	2.6339E-06
8.5637E-06	-2.0481E-06	2.8194E-06	4.2524E-06
6.4771E-06	-5.9345E-06	5.1534E-06	3.6411E-06
2.6150E-06	-7.9032E-06	4.8639E-06	1.7834E-06
-1.4740E-06	-7.6151E-06	3.6541E-06	1.5120E-06
-4.2889E-06	-5.1370E-06	3.2735E-06	2.9946E-06
-5.4296E-06	-1.9148E-06	5.3914E-06	2.5644E-06
-4.3729E-06	1.0811E-06	4.0312E-06	6.5120E-07
-2.4790E-06	2.6946E-06	3.0911E-06	2.2273E-06
-6.5655E-08	2.7659E-06	4.5319E-06	2.3941E-06
1.5226E-06	1.6940E-06	4.2983E-06	9.7481E-07
2.1242E-06	1.2268E-07	3.4657E-06	1.7688E-06
1.7023E-06	-1.2878E-06	4.8001E-06	9.0774E-07
7.5692E-07	-2.0911E-06	2.3681E-06	-2.0365E-07
-3.3377E-07	-2.1156E-06	2.0541E-06	2.0740E-06
-1.1355E-06	-1.7063E-06	3.0221E-06	2.0414E-06
-1.5027E-06	-1.1813E-06	3.1902E-06	1.5324E-06
-1.6024E-06	-6.2107E-07	2.0332E-06	1.6857E-06
-1.4945E-06	-2.9456E-07	3.2521E-06	2.6378E-06
-1.5157E-06	-1.2184E-08	2.1660E-06	1.1136E-06
-1.4626E-06	2.7933E-07	2.2148E-06	4.2363E-06
-1.3712E-06	6.3860E-07	5.1818E-06	2.0492E-06
-1.1195E-06	1.0829E-06	2.6647E-06	9.2978E-07
-6.8427E-07	1.3492E-06	2.6832E-06	1.6453E-06
-1.0381E-07	1.3343E-06	1.6956E-06	2.2702E-06
4.2104E-07	1.0559E-06	3.3995E-06	2.9073E-06
7.1897E-07	5.9294E-07	2.2739E-06	1.3368E-06
5.9249E-07	-1.5912E-08	1.9481E-06	3.5321E-06
2.6379E-07	-3.0650E-07	3.6880E-06	2.8085E-06
-3.0528E-07	-4.2314E-07	2.7717E-06	1.9876E-06
-7.1618E-07	-9.8808E-08	2.2371E-06	2.7484E-06
-9.4034E-07	3.7019E-07	3.0946E-06	3.4583E-06
-7.8978E-07	9.0372E-07	3.8409E-06	2.3056E-06
-3.9137E-07	1.2772E-06	2.3904E-06	1.6441E-06
1.1037E-07	1.4351E-06	1.7784E-06	3.5309E-06
6.0089E-07	1.2321E-06	4.1727E-06	3.7881E-06
9.9903E-07	9.7090E-07	3.6926E-06	1.4190E-06
1.0855E-06	6.1129E-07	2.1005E-06	2.1872E-06
1.1443E-06	3.2542E-07	2.1637E-06	3.0763E-06
1.0354E-06	3.6673E-08	3.1245E-06	3.7791E-06
1.0329E-06	-1.8696E-07	3.5203E-06	2.6667E-06
9.1364E-07	-4.4221E-07	3.1987E-06	3.1172E-06
8.2421E-07	-6.1313E-07	3.7296E-06	2.1973E-06
5.0210E-07	-8.6620E-07	2.4152E-06	2.1803E-06
2.5063E-07	-9.4066E-07	2.3406E-06	3.1738E-06
-1.2239E-07	-8.1938E-07	3.5776E-06	3.6078E-06
-2.9660E-07	-5.4954E-07	3.2252E-06	1.6147E-06
-4.3821E-07	-2.3747E-07	1.4532E-06	3.6773E-06
-2.7762E-07	5.2847E-08	4.0391E-06	4.0948E-06
-1.3262E-08	1.6565E-07	3.7715E-06	2.8613E-06
2.2796E-07	5.8717E-08	3.8096E-06	2.4278E-06
4.1905E-07	-2.1387E-07	3.0809E-06	2.6099E-06
3.4697E-07	-5.0347E-07	3.6233E-06	1.9939E-06
7.6238E-08	-7.2180E-07	1.7641E-06	2.5511E-06
-2.5914E-07	-7.1508E-07	3.9344E-06	3.4509E-06
-6.5303E-07	-5.8981E-07	2.6352E-06	1.0147E-06
-7.0592E-07	-1.9828E-07	1.0908E-06	3.1746E-06
-7.1275E-07	1.6447E-07	2.3964E-06	4.2203E-06
-3.8490E-07	4.4252E-07	3.6375E-06	3.5766E-06
-8.1839E-08	4.2442E-07	2.4386E-06	2.3789E-06
1.5069E-07	2.7789E-07	1.7907E-06	4.3744E-06
2.7379E-07	-4.1259E-08	3.7602E-06	4.4639E-06
2.1323E-07	-2.7603E-07	3.2608E-06	3.2306E-06
-5.0879E-08	-3.7244E-07	2.9153E-06	4.7103E-06
-2.5993E-07	-3.5319E-07	5.3946E-06	4.3255E-06
-4.9601E-07	-2.2163E-07	4.5521E-06	1.5327E-06
-4.5981E-07	1.1684E-07	2.1538E-06	2.7490E-06
-4.2079E-07	2.8639E-07	3.9770E-06	4.3063E-06
-1.7809E-07	3.0782E-07	4.1601E-06	2.1434E-06
-7.1600E-08	2.2742E-07	3.1245E-06	3.4541E-06
-3.0337E-10	1.1311E-07	4.6892E-06	2.0101E-06
-3.4070E-08	6.1014E-08	1.5953E-06	1.9385E-06
-1.0928E-07	6.2641E-08	3.1228E-06	4.2365E-06
-1.5715E-07	1.0266E-07	3.4761E-06	2.7932E-06
-1.7851E-07	3.1314E-07	3.2853E-06	3.1372E-06
