jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.6918E-06	1.6504E-07	3.5150E-06	1.6708E-06
2.1617E-06	-5.2614E-07	4.6452E-06	1.4314E-06
1.6152E-06	-1.1023E-06	6.2582E-06	4.5966E-07
7.8019E-07	-1.3251E-06	4.0574E-06	-2.0706E-06
-6.2118E-08	-1.2630E-06	2.5238E-06	1.0072E-06
-5.5452E-07	-8.6998E-07	4.7703E-06	1.3228E-06
-7.0268E-07	-2.6802E-07	5.2607E-06	4.1375E-07
-4.9167E-07	2.3535E-07	4.6437E-06	-5.5455E-07
-7.8101E-08	2.9476E-07	4.6975E-06	-1.0235E-08
3.6161E-07	1.6526E-07	3.8512E-06	-1.8163E-06
5.3048E-07	-1.5482E-07	1.7975E-06	7.6072E-07
4.4867E-07	-4.1921E-07	4.0441E-06	1.6263E-06
1.8619E-07	-5.5134E-07	4.6683E-06	1.6617E-06
-7.3145E-08	-5.6025E-07	6.1634E-06	-4.4347E-07
-3.5707E-07	-3.3240E-07	3.0769E-06	-1.1875E-06
-3.9481E-07	-1.4055E-07	3.6165E-06	5.5846E-07
-2.9555E-07	1.2798E-07	2.9148E-06	-1.4249E-07
-1.0323E-07	1.2256E-07	2.4354E-06	1.8920E-06
-3.1741E-08	-5.3559E-09	4.4376E-06	2.9210E-06
-1.3225E-08	-7.2390E-08	6.0490E-06	1.1060E-06
-1.6072E-07	-9.9465E-08	4.1050E-06	1.4934E-07
-3.4917E-07	-7.1122E-08	4.6159E-06	2.1147E-06
-4.9180E-07	3.2153E-08	6.3420E-06	6.3041E-07
-4.1956E-07	1.9331E-07	4.5924E-06	-6.5348E-07
-3.4433E-07	2.8959E-07	4.2446E-06	1.1507E-06
-1.0277E-07	3.3983E-07	5.6828E-06	1.0560E-07
2.6397E-08	2.0481E-07	3.7088E-06	-1.8244E-07
1.1043E-07	9.3201E-08	4.6231E-06	1.6954E-06
6.4375E-08	1.4592E-08	6.2336E-06	4.8440E-07
-7.8152E-08	4.9251E-08	5.2157E-06	-1.5720E-06
-2.5650E-07	3.6569E-08	2.7464E-06	-1.6075E-07
-3.2285E-07	2.1789E-07	5.0397E-06	1.4418E-06
-1.9908E-07	4.0307E-07	4.9025E-06	-1.2640E-06
-8.9413E-08	4.9281E-07	2.3684E-06	-4.7224E-08
-3.3418E-08	4.0977E-07	3.5806E-06	2.3338E-06
1.6398E-07	3.4501E-07	5.6710E-06	1.4276E-06
2.0624E-07	2.2915E-07	5.2064E-06	3.9707E-07
1.8545E-07	9.4978E-08	5.4839E-06	-2.7849E-07
1.2100E-07	1.2844E-07	3.4437E-06	-7.9372E-07
1.1590E-07	1.3302E-07	3.7392E-06	1.3124E-06
7.1637E-08	1.2336E-07	4.3481E-06	6.6417E-07
1.5082E-07	1.3483E-07	4.3912E-06	1.3703E-06
1.5370E-07	1.1299E-07	4.8605E-06	9.2248E-07
1.6488E-07	1.7716E-08	5.4101E-06	1.3515E-06
1.6086E-07	-1.4730E-07	5.7193E-06	-6.9374E-07
8.8885E-08	-2.0764E-07	3.2981E-06	2.1240E-07
-4.0072E-09	-1.6167E-07	5.1625E-06	1.7206E-06
-1.0613E-07	-9.9263E-08	5.5749E-06	-1.9967E-08
-1.2623E-07	8.1768E-08	4.6453E-06	1.4241E-07
-8.1982E-08	8.3868E-08	5.0068E-06	2.0891E-07
-5.8481E-08	1.3001E-07	4.4072E-06	-1.0649E-07
3.8318E-08	9.0787E-08	4.5016E-06	7.0158E-07
