jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.2762E-06	1.2481E-07	3.7229E-06	-7.7383E-07
3.2563E-06	-8.2942E-07	3.6131E-06	-3.1958E-07
2.3021E-06	-1.7423E-06	3.8136E-06	5.5651E-07
1.1527E-06	-2.1296E-06	4.7516E-06	2.8393E-07
-9.3727E-08	-1.9898E-06	5.3976E-06	-3.3042E-07
-9.5872E-07	-1.2659E-06	4.2558E-06	-2.4087E-06
-1.2343E-06	-3.6064E-07	2.4550E-06	-2.5164E-07
-8.5769E-07	3.7276E-07	4.3579E-06	-9.9322E-07
-3.0370E-07	5.9090E-07	1.2400E-06	-1.0827E-06
4.1392E-07	4.0851E-07	2.6572E-06	1.9517E-06
7.2323E-07	-5.5558E-08	3.8080E-06	6.1756E-07
7.0027E-07	-4.5916E-07	3.1795E-06	1.0281E-06
3.5242E-07	-7.5995E-07	4.1470E-06	1.6494E-06
-4.7574E-08	-7.2871E-07	5.1755E-06	3.6994E-07
-3.7720E-07	-5.0857E-07	3.4568E-06	-6.2662E-07
-4.2143E-07	-2.4937E-07	2.6951E-06	1.3642E-06
-3.6392E-07	1.1289E-08	4.7891E-06	2.3607E-06
-2.3716E-07	3.7649E-08	6.2374E-06	1.2771E-07
-1.1460E-07	-2.3986E-08	4.1106E-06	-1.3041E-06
-1.1446E-07	-2.7553E-08	3.1214E-06	1.1822E-07
-2.6885E-07	-3.7582E-08	3.5627E-06	7.1896E-07
-4.1511E-07	-6.3940E-08	3.9481E-06	9.7465E-07
-5.7383E-07	9.8258E-08	4.5065E-06	6.5230E-07
-4.8945E-07	3.2968E-07	4.0335E-06	1.8515E-07
-3.3303E-07	4.1582E-07	4.1826E-06	5.7865E-07
-1.1289E-07	5.0625E-07	3.6022E-06	-2.6510E-07
6.8832E-08	3.6045E-07	2.8657E-06	1.5709E-06
1.2229E-07	1.9010E-07	4.5950E-06	1.7044E-06
6.3425E-08	6.6855E-09	5.2082E-06	1.4791E-06
-1.6085E-07	6.1386E-08	5.6731E-06	-9.1522E-07
-3.3208E-07	6.8233E-08	2.4013E-06	-1.7327E-07
-3.8882E-07	2.3870E-07	4.1153E-06	1.6783E-06
-3.3626E-07	4.9897E-07	4.3105E-06	1.2473E-06
-1.7559E-07	6.8674E-07	5.7197E-06	3.5626E-07
1.9987E-08	6.2519E-07	2.8944E-06	-5.7407E-07
2.5702E-07	5.5265E-07	3.9364E-06	2.2503E-06
3.0037E-07	3.3014E-07	4.7053E-06	1.2096E-06
3.1111E-07	2.0114E-07	6.1940E-06	1.5076E-06
2.3678E-07	1.2831E-07	5.4527E-06	-1.7482E-06
1.3315E-07	1.6578E-07	3.1761E-06	-4.1240E-07
1.0820E-07	1.7971E-07	2.7979E-06	2.0003E-07
1.3462E-07	1.4599E-07	3.4558E-06	2.7687E-06
1.8675E-07	9.8362E-08	6.2387E-06	1.1763E-06
2.2313E-07	-1.0189E-08	4.7839E-06	-3.7853E-07
2.2518E-07	-1.2884E-07	3.9646E-06	1.5138E-07
5.2687E-08	-2.3632E-07	4.3609E-06	7.3058E-07
-1.8484E-08	-2.6572E-07	3.9019E-06	-3.1005E-07
-1.3209E-07	-4.1451E-08	2.7479E-06	1.7352E-06
-1.9000E-07	1.2099E-07	5.2789E-06	2.2367E-06
-1.5683E-07	1.9312E-07	5.3189E-06	7.8462E-07
-4.0577E-08	2.0592E-07	5.2683E-06	6.6961E-07
6.4725E-08	1.8394E-07	5.0544E-06	-1.3030E-09
6.8790E-08	3.5429E-08	4.2118E-06	2.3897E-07
2.1791E-08	-1.4081E-07	4.7461E-06	9.6548E-07
-1.2921E-07	-1.4282E-07	5.0281E-06	1.7842E-07
-2.4089E-07	-7.8926E-08	4.6771E-06	3.0811E-07
-2.9036E-07	8.2853E-08	4.5758E-06	-1.0534E-07
-2.3771E-07	2.8436E-07	4.0866E-06	6.1041E-07
-1.1853E-07	2.9843E-07	4.8367E-06	5.9947E-07
1.0551E-08	2.3323E-07	4.9901E-06	4.9844E-07
1.0581E-07	7.2729E-08	5.2245E-06	-7.1260E-07
1.0525E-07	-5.4424E-08	3.4844E-06	-6.4054E-07
-3.9070E-09	-1.5593E-07	3.4358E-06	3.1759E-07
-1.8701E-07	-1.2539E-07	3.6868E-06	1.4221E-06
-2.9647E-07	-1.2333E-07	5.2041E-06	3.7948E-07
-4.0552E-07	5.9617E-08	3.0390E-06	7.5385E-07
-3.4283E-07	2.9953E-07	6.3848E-06	2.0286E-06
-2.7173E-07	4.0345E-07	4.9763E-06	-2.1992E-06
-1.3399E-07	3.5854E-07	2.9371E-06	7.3603E-07
-4.2074E-08	3.4269E-07	4.6561E-06	5.6693E-08
-5.6203E-08	2.3488E-07	3.1924E-06	3.2329E-07
-1.0659E-07	1.4940E-07	3.8008E-06	1.3459E-06
-1.8820E-07	4.5404E-08	5.0355E-06	1.4719E-06
-2.6354E-07	1.4092E-07	5.1183E-06	-2.5589E-07
-2.0257E-07	2.5093E-07	4.2257E-06	-3.1584E-10
-8.0024E-08	3.0931E-07	3.1925E-06	-6.3181E-07
-1.9968E-08	3.4454E-07	2.6784E-06	2.7476E-06
-5.6439E-09	2.0847E-07	6.5695E-06	1.5880E-06
5.1320E-09	1.4669E-07	5.1002E-06	-3.1599E-07
-2.3586E-08	1.2933E-07	4.8203E-06	-9.8996E-07
-1.2660E-07	8.5874E-08	2.4300E-06	-3.5161E-08
-2.7080E-07	1.4402E-07	4.4979E-06	1.0956E-06
-2.1867E-07	2.0853E-07	3.0599E-06	-3.2985E-07
-1.0366E-07	3.3317E-07	2.8394E-06	1.8836E-06
5.8006E-08	4.0912E-07	4.0764E-06	2.5489E-06
1.2176E-07	3.2231E-07	5.9953E-06	1.8968E-06
1.8604E-07	1.1864E-07	5.3744E-06	3.5648E-07
1.5190E-07	-1.0450E-08	5.5566E-06	-6.6099E-08
9.8543E-08	-8.6435E-08	3.4140E-06	-7.3354E-07
-1.1304E-07	-1.1007E-07	4.0191E-06	1.5599E-06
-2.5929E-07	-4.1601E-08	4.5419E-06	1.9837E-07
-2.5434E-07	1.5216E-07	4.1795E-06	9.5969E-07
-2.1073E-07	2.1327E-07	4.1624E-06	4.8474E-08
-1.3868E-07	3.3728E-07	3.1210E-06	1.6300E-06
1.7185E-08	3.3263E-07	5.2717E-06	2.2544E-06
1.0057E-07	1.9522E-07	5.7924E-06	5.8262E-07
1.9033E-07	7.7055E-08	4.9317E-06	2.9491E-07
1.4425E-07	-7.6854E-08	5.5197E-06	2.0228E-07
-1.7664E-08	-1.5890E-07	4.5574E-06	-1.4055E-06
-1.0795E-07	-5.2518E-08	2.2305E-06	-1.5830E-07
-1.7239E-07	-1.3263E-07	3.4617E-06	2.8143E-06
-2.0658E-07	3.8674E-08	6.7392E-06	1.0829E-06
-2.4875E-07	8.2643E-08	4.4775E-06	-1.2570E-06
-1.3846E-07	1.1670E-07	4.0356E-06	3.2529E-08
-1.5035E-07	8.6088E-08	3.0567E-06	-6.5201E-07
-1.6778E-07	8.9212E-08	2.7025E-06	1.4746E-06
-1.7735E-07	9.4524E-08	3.6581E-06	1.4914E-06
-2.0874E-07	1.2730E-07	4.4015E-06	2.0707E-06
-1.7371E-07	1.8195E-07	4.7568E-06	7.4535E-07
-1.4862E-07	1.8263E-07	4.3824E-06	1.5122E-06
-1.0921E-07	1.6940E-07	5.0253E-06	3.7624E-07
-9.5168E-08	9.7739E-08	3.7779E-06	1.0357E-06
-4.9521E-08	1.2289E-07	4.9708E-06	1.0426E-06
-8.9841E-08	5.3792E-08	4.2307E-06	7.9972E-07
-8.9498E-08	-3.6101E-08	5.1257E-06	8.8829E-07
-1.8477E-07	1.1098E-08	4.1145E-06	-1.4819E-07
-1.9990E-07	1.4016E-08	3.7682E-06	1.2832E-06
-2.4405E-07	1.0570E-07	4.8660E-06	7.1013E-07
-1.7195E-07	2.5473E-07	3.4095E-06	2.5129E-07
-1.2225E-07	2.4894E-07	3.6271E-06	2.2550E-06
-5.9192E-08	2.3625E-07	5.3840E-06	1.4798E-06
-1.1224E-08	2.3942E-07	4.3102E-06	7.7556E-07
-2.7637E-08	8.8027E-08	4.8668E-06	1.9539E-06
-5.0568E-08	1.6517E-08	6.1759E-06	5.2308E-07
-6.3183E-08	-3.7172E-09	4.3994E-06	-1.0150E-06
-9.0081E-08	3.4613E-08	2.7300E-06	7.3886E-07
-1.5802E-07	6.3042E-08	4.2121E-06	2.1119E-06
-1.5933E-07	1.1123E-07	4.7624E-06	1.2583E-06
-1.5903E-07	1.9504E-07	5.0139E-06	1.4526E-06
-1.2586E-07	1.6228E-07	4.8366E-06	6.4498E-08
-7.1982E-08	1.4184E-07	3.2725E-06	1.8064E-06
-4.5450E-08	1.0370E-07	6.1885E-06	2.3048E-06
-4.2129E-08	1.6544E-07	5.6497E-06	9.2766E-08
-6.8263E-08	1.0318E-07	5.2760E-06	3.0942E-07
-9.1840E-08	9.5477E-08	4.4599E-06	-3.2219E-07
-2.6599E-08	6.2670E-08	3.9296E-06	5.3609E-07
-2.4370E-08	8.9839E-08	3.9545E-06	1.3182E-06
9.4117E-09	5.8766E-08	5.5196E-06	1.0990E-06
5.3088E-08	7.7266E-09	3.7200E-06	1.1853E-08
-1.9821E-08	3.0469E-08	4.8504E-06	2.5433E-06
-9.4367E-08	-3.0461E-08	5.9341E-06	-7.8444E-08
-7.5129E-08	-5.5639E-08	4.5378E-06	4.6353E-07
-1.3542E-07	-1.3612E-08	4.5286E-06	-4.2901E-07
-2.0358E-07	-2.1145E-08	3.1057E-06	1.2810E-06
-1.8611E-07	2.2024E-08	4.9054E-06	1.7251E-06
-1.3075E-07	5.8630E-08	5.3413E-06	1.6195E-06
-9.7694E-08	5.7568E-08	6.3139E-06	-2.0606E-07
-5.6408E-08	-4.9861E-09	3.8943E-06	-6.7733E-07
-9.5187E-08	4.3519E-08	3.7517E-06	5.4128E-07
-8.9722E-08	-5.3290E-08	3.8656E-06	1.7786E-06
-9.0971E-08	8.1930E-10	6.2401E-06	9.2199E-07
-1.0914E-07	8.5423E-08	3.8428E-06	-8.6054E-07
-1.4808E-07	1.0194E-07	3.8440E-06	1.7534E-06
-1.6899E-07	7.6188E-08	5.2166E-06	6.6785E-07
-1.8621E-07	9.2535E-08	4.3077E-06	2.5184E-07
-1.9695E-07	-6.6034E-09	3.4768E-06	8.4476E-07
-1.7127E-07	6.9262E-08	4.4944E-06	2.7085E-06
-1.3142E-07	5.7759E-08	6.6325E-06	9.8085E-07
-6.6263E-08	1.2884E-07	4.7550E-06	-2.1300E-07
-7.9199E-08	8.8091E-08	5.1008E-06	1.2683E-06
-4.2916E-08	1.3172E-07	6.3885E-06	-3.9622E-07
-3.6786E-08	1.1113E-07	3.8831E-06	-2.0559E-06
-8.0489E-08	4.1546E-08	1.8610E-06	1.0112E-06
-1.0400E-07	6.9350E-08	5.2477E-06	2.6352E-06
-1.0372E-07	3.8602E-08	5.8547E-06	-5.5917E-07
-1.5400E-07	-6.3869E-08	3.3848E-06	-4.0371E-07
-1.1697E-07	-3.4769E-08	3.6757E-06	1.2847E-06
-1.4934E-07	3.5965E-08	4.8369E-06	8.8912E-07
-1.3652E-07	1.3152E-07	3.8717E-06	3.5012E-07
-1.4991E-07	9.1042E-08	4.3793E-06	1.8011E-06
-1.0441E-07	2.1987E-07	5.3818E-06	3.6634E-07
-1.6733E-08	1.6744E-07	4.0554E-06	5.2611E-07
-1.3325E-08	1.1417E-07	4.8561E-06	6.9358E-07
-3.1516E-08	4.6746E-08	3.8494E-06	5.8304E-07
-4.7324E-09	4.3567E-08	5.2102E-06	1.9072E-06
-1.2264E-08	1.3606E-08	6.1787E-06	-4.0015E-07
-3.5256E-08	2.1314E-08	4.1870E-06	-1.1215E-06
-3.3485E-08	2.3669E-08	3.2179E-06	-1.7020E-07
-7.6670E-08	-3.8527E-08	3.6651E-06	1.1871E-06
-5.0525E-08	3.9151E-08	4.9415E-06	6.1955E-08
-3.7078E-08	6.6819E-08	2.6524E-06	-4.7950E-07
-7.5840E-09	5.8087E-08	3.0838E-06	2.2621E-06
-1.9965E-08	-1.3113E-08	5.2773E-06	1.1471E-06
-7.6491E-09	7.0905E-09	3.8750E-06	-2.1644E-07
6.8273E-09	-1.8061E-08	3.0821E-06	1.2770E-06
-7.8316E-08	-3.7944E-08	4.5175E-06	1.5519E-06
-1.2526E-07	-7.3876E-08	4.0966E-06	4.3585E-07
-1.2807E-07	-1.0281E-07	3.4823E-06	1.4349E-06
-1.3787E-07	-4.2678E-09	4.6169E-06	1.5934E-06
-1.3787E-07	3.1340E-08	4.4402E-06	6.3704E-07
-1.2333E-07	4.2977E-08	3.6945E-06	9.8914E-07
-1.0160E-07	9.3387E-08	3.8603E-06	1.5756E-06
-1.1856E-07	7.7625E-08	4.2854E-06	1.9139E-06
-6.5767E-08	2.9441E-08	4.9009E-06	1.8495E-06
-1.0573E-07	7.6657E-08	5.6508E-06	1.4216E-06
-9.5363E-08	9.0360E-09	5.2539E-06	-2.2970E-07
-1.4613E-07	-3.1913E-09	3.7325E-06	5.5454E-07
-1.0812E-07	1.5708E-08	4.1374E-06	6.2685E-07
-9.4480E-08	1.9492E-08	3.1483E-06	2.2990E-06
-5.0320E-08	6.7516E-08	6.9832E-06	2.3129E-06
-6.9938E-08	1.1396E-07	5.2667E-06	-1.2000E-06
-5.8228E-08	1.3415E-07	4.1530E-06	1.8253E-07
-6.9751E-08	9.9047E-08	3.1931E-06	7.7582E-08
-8.2050E-08	-6.5072E-10	4.4091E-06	2.0840E-06
-8.6032E-08	-4.5093E-08	4.5840E-06	-4.2760E-07
-8.6006E-08	1.3741E-08	3.1856E-06	1.3601E-06
-1.1868E-07	5.0480E-08	4.1281E-06	6.9107E-07
-1.2567E-07	6.4310E-08	3.2111E-06	2.1875E-06
-9.7933E-08	2.6231E-08	5.5562E-06	1.6220E-06
-1.0526E-07	5.3168E-08	3.9382E-06	4.7471E-07
-1.1236E-07	1.3044E-07	3.9306E-06	2.0064E-06
-5.1362E-08	1.0899E-07	5.1638E-06	2.0134E-06
-5.3773E-08	9.9274E-08	5.6725E-06	1.0343E-06
-7.4660E-08	3.2452E-08	5.3035E-06	-1.4744E-07
-5.3957E-08	-7.2528E-09	3.2333E-06	-2.2843E-07
-5.1269E-08	1.2623E-08	3.4880E-06	2.0166E-06
-5.2001E-09	6.4501E-08	4.4331E-06	1.5770E-06
-8.6504E-08	-1.6866E-08	4.9537E-06	2.0064E-06
-5.9579E-10	5.3512E-08	4.9713E-06	6.9710E-07
1.1384E-08	7.8126E-08	4.8464E-06	1.9952E-06
4.8753E-08	1.2720E-07	5.9901E-06	1.8381E-07
2.1096E-08	9.1087E-08	4.3232E-06	4.4871E-07
-9.4504E-10	-2.7939E-08	4.7321E-06	7.6574E-08
-4.5312E-08	-5.4073E-09	3.5030E-06	1.1773E-06
-3.9379E-08	2.9730E-09	5.2001E-06	1.0897E-06
-6.8458E-08	-6.4631E-08	4.0739E-06	9.3795E-07
-8.0695E-08	-6.6341E-08	5.5615E-06	1.3674E-06
-6.0583E-08	-1.7366E-09	5.4620E-06	-7.4051E-08
-1.3565E-07	-7.8676E-09	4.6826E-06	-1.3119E-06
-3.1057E-08	1.0044E-07	1.6366E-06	-3.8628E-07
-2.2691E-08	-1.7240E-08	2.8067E-06	3.0524E-06
-7.0362E-08	1.2123E-08	5.7966E-06	2.5546E-06
-1.0519E-08	-6.4882E-08	6.0693E-06	-4.0725E-07
-6.3208E-08	7.0744E-08	3.3650E-06	-5.3266E-07
-4.4892E-08	3.4032E-08	3.4909E-06	5.5878E-07
-4.1182E-08	-6.1821E-08	2.4608E-06	1.2273E-06
-5.3619E-08	-1.2075E-09	4.3557E-06	3.1873E-06
-4.9625E-08	8.0411E-09	5.8752E-06	9.2501E-07
-1.0506E-07	-2.6619E-08	4.1552E-06	3.6999E-07
-7.4792E-08	2.7886E-08	4.8473E-06	1.2014E-06
-8.2003E-08	2.3149E-08	4.4427E-06	-8.3315E-07
-8.8097E-08	-2.1669E-08	2.0341E-06	8.1777E-07
-7.7949E-08	3.7109E-08	3.6214E-06	2.0917E-06
-1.0764E-07	-3.4528E-08	3.5550E-06	2.2904E-06
-1.2944E-07	-4.1761E-08	5.4738E-06	2.4153E-06
-5.9353E-08	1.3500E-08	4.7016E-06	6.5889E-07
-8.5384E-08	3.0242E-08	4.4978E-06	2.1273E-06
-9.9702E-08	3.1843E-08	6.2024E-06	1.0108E-06
-4.7532E-08	2.1723E-08	4.5955E-06	-4.6921E-07
-1.0589E-07	3.9589E-08	4.4068E-06	8.0327E-07
-1.0821E-07	6.3530E-08	4.1714E-06	-1.1181E-06
-2.6532E-08	9.0475E-08	1.2697E-06	1.2667E-06
-5.4138E-08	-1.3760E-08	4.3796E-06	2.8727E-06
1.2901E-08	7.7290E-08	4.0685E-06	1.4719E-06
-4.6433E-10	7.5891E-08	4.8388E-06	2.2793E-06
6.3635E-09	8.9774E-08	5.2336E-06	1.1891E-06
2.3790E-09	8.5822E-08	5.1390E-06	6.3443E-07
-2.3246E-09	6.7568E-08	4.3379E-06	2.9126E-07
2.1038E-08	-1.4214E-08	4.1974E-06	1.9788E-07
9.8253E-09	1.3942E-08	2.8897E-06	3.3598E-07
6.8373E-09	1.7627E-08	2.5358E-06	1.6159E-06
