jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.1464E-06	6.7523E-07	1.8655E-06	5.0706E-09
1.4804E-06	-2.9568E-07	2.1204E-06	4.9900E-07
1.1143E-06	-7.2783E-07	2.5589E-06	-1.4940E-06
5.5074E-07	-9.2575E-07	-6.7582E-07	-1.6408E-06
6.3748E-08	-9.0391E-07	-7.5101E-07	1.1342E-06
-3.4551E-07	-5.5106E-07	3.9377E-07	1.5456E-06
-4.2767E-07	-1.9011E-07	1.2590E-06	1.9246E-06
-2.3760E-07	4.5343E-08	2.2892E-06	6.0490E-07
8.2129E-08	2.4100E-07	5.8514E-07	-2.1386E-07
3.3955E-07	9.7261E-08	1.5776E-07	1.3372E-06
4.3393E-07	-1.3199E-07	8.7369E-07	2.1400E-06
3.9956E-07	-4.0592E-07	2.9138E-06	1.9668E-06
1.8658E-07	-4.8281E-07	2.0236E-06	-8.5281E-07
-4.0934E-08	-3.8623E-07	2.0363E-07	1.2748E-06
-2.2247E-07	-2.7247E-07	2.3685E-06	7.9519E-07
-3.3900E-07	-7.3678E-08	5.6952E-09	8.0925E-08
-1.5721E-07	-2.7920E-08	6.9864E-07	3.1392E-06
-1.5383E-08	1.0105E-07	3.9116E-06	2.2324E-06
6.0193E-08	9.5251E-08	3.4713E-06	-1.0040E-06
5.3226E-08	-5.5717E-08	8.9705E-07	-8.4605E-07
-4.5299E-08	-1.2158E-07	8.4261E-07	2.0617E-07
-1.9424E-07	-1.5456E-07	5.4115E-07	8.0272E-07
-2.7567E-07	-4.5736E-08	1.6660E-06	1.3549E-06
-3.1512E-07	5.8226E-08	1.8045E-06	2.5887E-07
-2.1250E-07	1.8926E-07	1.0811E-06	1.4698E-07
