jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.2803E-06	2.9360E-08	-1.1158E-06	-1.1499E-06
1.7606E-06	-2.7870E-07	-2.5651E-06	-9.8455E-08
1.2403E-06	-8.1459E-07	-4.4054E-07	-1.3452E-06
7.4886E-07	-1.0354E-06	-9.4604E-07	-4.6578E-08
6.8621E-08	-9.1880E-07	1.2636E-06	9.8121E-07
-3.3673E-07	-6.6204E-07	-9.8624E-07	-7.5033E-07
-5.0898E-07	-2.7178E-07	-1.6384E-06	1.9765E-06
-2.9551E-07	6.3655E-08	4.2622E-07	-3.5300E-07
-4.8869E-08	1.7107E-07	-4.5876E-07	-1.2317E-06
2.6731E-07	1.0930E-07	5.8937E-07	-3.0842E-07
4.2639E-07	-6.9627E-08	-7.8459E-07	1.8997E-06
4.1925E-07	-2.7265E-07	1.9551E-07	1.3913E-06
2.4913E-07	-4.2517E-07	1.5679E-06	6.7159E-07
5.0741E-08	-4.2923E-07	3.8357E-08	4.1300E-07
-1.7485E-07	-2.5598E-07	-2.3979E-07	3.8524E-07
-1.8149E-07	-1.1094E-07	4.6983E-07	8.6166E-07
-1.3388E-07	1.5060E-08	-7.4446E-08	5.7169E-07
-2.7506E-08	3.0864E-08	1.4068E-07	-7.5117E-08
2.8274E-08	-9.0053E-09	3.3927E-07	1.8509E-06
7.6775E-08	-1.2213E-07	-7.9974E-07	6.1086E-07
-6.5560E-08	-2.1228E-07	1.1810E-06	2.0798E-06
-1.7006E-07	-9.1278E-08	-5.3576E-07	-8.0469E-08
-2.7714E-07	1.3231E-08	3.6560E-07	1.9982E-06
-2.3619E-07	8.6917E-08	4.1972E-07	1.1879E-06
-1.5189E-07	1.9229E-07	-9.3236E-07	-6.1044E-07
-1.5959E-08	2.2414E-07	7.2939E-07	-1.0279E-07
1.0699E-07	1.4099E-07	7.0675E-07	6.8312E-07
