jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.5967E-06	-7.6901E-07	5.2413E-07	1.6378E-06
3.0953E-06	-1.7437E-06	2.1022E-06	9.4737E-07
1.9501E-06	-2.3226E-06	1.3882E-06	3.7268E-07
8.7934E-07	-2.4796E-06	2.1304E-06	9.9371E-07
-5.2024E-07	-2.0741E-06	1.9378E-06	-2.2036E-07
-1.1838E-06	-1.2581E-06	2.0832E-06	9.8024E-07
-1.4518E-06	-4.0756E-07	2.9303E-06	-1.2145E-06
-1.0179E-06	2.8521E-07	3.1260E-07	-3.7608E-07
-4.3541E-07	5.0971E-07	2.0968E-06	8.5524E-07
2.5998E-07	2.9188E-07	2.3877E-06	-7.8683E-08
4.8328E-07	-1.1164E-07	2.6251E-06	-9.2331E-07
4.4148E-07	-5.0366E-07	1.4706E-06	-1.2969E-06
2.0966E-07	-8.3163E-07	1.1690E-06	-1.2558E-06
-1.5624E-07	-7.4493E-07	5.3581E-07	-3.9073E-07
-4.4832E-07	-5.7799E-07	1.2853E-06	-1.3908E-06
-5.6434E-07	-2.8632E-07	-1.9329E-06	-1.1666E-07
-4.4241E-07	-1.0063E-07	1.5332E-06	2.7896E-06
-3.3488E-07	2.9748E-08	1.8010E-06	-3.2335E-07
-2.4765E-07	3.5339E-08	1.2066E-06	1.1797E-06
-2.5648E-07	-3.7362E-08	2.0765E-06	6.4023E-08
-3.4866E-07	-1.6166E-08	1.3951E-06	4.5719E-07
-4.8450E-07	1.0451E-07	1.7177E-06	1.5308E-07
-4.8587E-07	1.7258E-07	1.4159E-06	9.8920E-07
-4.1129E-07	2.7578E-07	3.2847E-06	7.7231E-07
-2.8861E-07	3.8423E-07	2.9927E-06	-1.4943E-06
-3.1173E-08	3.0923E-07	1.0307E-06	-1.4877E-06
1.0323E-07	1.6482E-07	7.7950E-07	-5.5420E-07
9.5493E-08	7.3091E-08	5.2557E-07	5.4491E-08
-2.2767E-08	6.6775E-08	1.6439E-06	7.5373E-07
-1.2706E-07	-7.4145E-09	2.0601E-06	-7.1923E-07
-2.5625E-07	2.1661E-07	3.1266E-07	-9.9685E-07
-3.1442E-07	3.2732E-07	-1.8908E-07	1.3445E-06
-1.9867E-07	4.9574E-07	2.6921E-06	1.7461E-06
7.1958E-08	5.1701E-07	2.5572E-06	-6.2910E-07
2.2968E-07	4.2002E-07	1.6842E-06	-3.9564E-07
3.4957E-07	2.8595E-07	1.2060E-06	-5.8536E-07
3.6353E-07	5.2164E-08	1.3369E-06	5.9396E-07
2.7553E-07	-5.6972E-09	2.5164E-06	-4.6079E-07
1.4141E-07	4.7413E-08	1.1893E-06	-1.3598E-06
1.0284E-07	-8.8834E-09	2.1786E-07	-4.7192E-07
1.9227E-07	1.0064E-07	8.3611E-07	7.3363E-07
2.7091E-07	1.1269E-07	1.8161E-06	-1.7310E-07
2.5190E-07	-7.0185E-08	7.6350E-07	-3.0447E-07
3.1241E-07	-1.9224E-07	1.6040E-06	-2.3913E-07
2.1235E-07	-3.0229E-07	-3.9729E-07	-1.3546E-06
2.8210E-08	-3.7080E-07	-6.7177E-07	2.2347E-06
-1.2422E-07	-3.3431E-07	2.4260E-06	1.3613E-06
-1.9030E-07	-1.6117E-07	1.6498E-06	3.0725E-07
-2.2843E-07	9.2410E-08	1.8220E-06	-4.6923E-07
-1.4036E-07	1.2113E-07	-9.6663E-08	2.6389E-08
5.3115E-11	4.0496E-08	1.2110E-06	1.3088E-06
8.0186E-08	3.7111E-09	1.4726E-06	7.1010E-07
7.1903E-08	-8.6979E-08	1.7198E-06	-1.1459E-07
2.1804E-08	-2.0713E-07	-2.8734E-07	8.7853E-07
-1.4360E-07	-1.8650E-07	2.9405E-06	2.1215E-06
-2.8996E-07	-1.1415E-07	1.8129E-06	-1.0009E-06
-2.8619E-07	9.8466E-08	1.5697E-06	8.0919E-07
