jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.2078E-06	-7.4549E-07	-2.9529E-07	-3.1387E-07
4.6175E-06	-2.1954E-06	-2.1433E-07	4.2874E-07
2.7012E-06	-3.2975E-06	-2.4391E-07	-4.7016E-07
1.1299E-06	-3.5913E-06	-1.6134E-06	1.5011E-06
-7.9550E-07	-2.9539E-06	1.8456E-06	2.2208E-06
-1.7306E-06	-1.8388E-06	1.2845E-06	-1.2312E-06
-2.2450E-06	-5.2903E-07	-1.2129E-06	2.0488E-07
-1.5321E-06	4.7041E-07	2.1398E-07	1.6168E-06
-6.9722E-07	8.8145E-07	6.6129E-07	1.0299E-06
3.5020E-07	6.1798E-07	1.3469E-06	1.0085E-06
8.3602E-07	-6.2222E-09	6.8967E-07	-4.1053E-07
8.3848E-07	-6.3652E-07	-3.2155E-08	1.2747E-06
4.2757E-07	-1.0610E-06	1.5134E-06	4.7206E-07
-3.6580E-08	-1.0270E-06	1.8247E-07	4.2896E-07
-5.0018E-07	-8.4162E-07	1.3115E-06	5.3514E-07
-6.5827E-07	-4.8820E-07	-2.5130E-07	-3.0280E-07
-6.7871E-07	-2.4529E-07	-2.8521E-07	1.9065E-06
-5.0536E-07	-1.3257E-07	1.6873E-06	1.8258E-06
-4.9289E-07	-1.6344E-08	1.7278E-06	2.2999E-07
-4.6412E-07	-6.2788E-08	8.8503E-07	7.5198E-07
-5.5670E-07	5.0094E-08	2.1192E-06	-1.4466E-08
-6.4306E-07	1.9835E-07	-3.1803E-07	-9.3327E-07
-6.5942E-07	3.7465E-07	-9.2845E-08	1.8834E-06
-4.8045E-07	5.5149E-07	1.8242E-06	9.7579E-07
-2.5341E-07	5.5076E-07	1.1307E-06	-2.9508E-08
5.7346E-08	4.4201E-07	4.5569E-07	2.8649E-07
1.9556E-07	2.0266E-07	6.2776E-07	5.3829E-07
2.0687E-07	-6.1779E-08	-1.2863E-07	8.0769E-07
4.9314E-08	-8.5769E-08	1.2704E-06	2.5117E-06
-1.8625E-07	-3.5158E-08	2.9626E-06	-2.0578E-07
-3.7678E-07	1.4403E-07	-4.3992E-07	-9.0381E-07
-3.6249E-07	4.7561E-07	1.0327E-07	2.1705E-06
