jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.0413E-06	5.0777E-09	6.4626E-07	1.7438E-06
1.2312E-06	-3.7748E-07	2.6040E-06	-2.3108E-07
8.3080E-07	-6.5583E-07	7.3718E-08	-4.6700E-07
4.7153E-07	-7.8700E-07	1.1212E-06	9.1920E-07
-1.6422E-08	-7.5702E-07	9.6537E-07	4.0827E-07
-3.4525E-07	-5.0100E-07	1.8025E-06	9.6114E-07
-4.6655E-07	-2.4098E-07	1.8212E-06	-4.0388E-07
-3.6818E-07	3.1707E-08	7.3926E-07	-3.2385E-08
-1.0022E-07	1.4401E-07	1.2112E-06	9.2481E-07
1.1137E-07	2.8429E-08	2.3011E-06	1.9127E-07
1.7733E-07	-1.5859E-07	1.3770E-06	-7.6345E-07
1.6681E-07	-3.0811E-07	6.6931E-07	-2.1706E-07
8.7092E-08	-3.5720E-07	6.5885E-07	5.5793E-07
-3.0402E-08	-3.2306E-07	1.3043E-06	6.5743E-07
-1.8574E-07	-2.0166E-07	1.5046E-06	1.0508E-06
-2.0752E-07	-1.2781E-07	3.0720E-06	-1.5127E-07
-1.4879E-07	3.8676E-09	5.8750E-07	-1.4540E-06
-1.2117E-07	-1.1167E-08	8.8774E-07	9.0027E-07
-8.2656E-08	-5.4005E-08	1.5052E-06	-4.0609E-07
-9.4462E-08	-7.0023E-08	8.0135E-07	4.9450E-07
-1.4548E-07	-1.0287E-07	1.7727E-06	2.5898E-07
-2.0557E-07	-7.1370E-08	1.6300E-06	-2.9404E-07
-2.5688E-07	-1.1078E-08	7.8640E-07	-6.5331E-07
-2.1684E-07	5.5315E-08	8.1013E-07	5.3898E-07
-1.6226E-07	9.7582E-08	1.1832E-06	-4.2837E-07
-1.0552E-07	1.0915E-07	9.0146E-08	6.5660E-07
2.4795E-09	8.9859E-08	1.6250E-06	8.3923E-07
-1.4494E-08	1.4914E-08	8.9635E-07	1.5800E-07
-4.2899E-08	-1.0828E-08	1.1386E-06	1.3421E-06
-1.1151E-07	-1.5672E-09	2.8340E-06	7.4960E-07
-1.7790E-07	3.4031E-08	1.8600E-06	-1.5425E-06
-1.2831E-07	1.2559E-07	-3.1806E-07	8.1086E-08
-1.0233E-07	1.7517E-07	1.4089E-06	1.2680E-06
-3.4132E-08	2.1057E-07	1.7186E-06	3.7884E-07
4.7292E-08	1.4978E-07	1.7314E-06	1.1100E-07
9.4004E-08	1.2511E-07	1.1125E-06	-1.6017E-08
9.2144E-08	3.8313E-08	1.3888E-06	7.5423E-07
8.0178E-08	4.0546E-08	2.2160E-06	9.8467E-08
2.0707E-08	2.5337E-08	1.1070E-06	-7.4276E-07
5.3367E-08	7.9854E-08	8.3488E-07	9.1940E-07
6.9488E-08	1.0124E-07	2.4640E-06	-4.8802E-08
1.2462E-07	6.0790E-08	6.5859E-07	-7.3137E-07
1.0757E-07	5.8990E-08	8.1743E-07	5.6799E-07
1.4603E-07	-2.2685E-08	8.7974E-07	8.9015E-07
1.3303E-07	-1.2702E-07	2.7141E-06	1.4015E-06
4.8061E-08	-1.5715E-07	2.7178E-06	-1.5320E-06
1.3504E-08	-1.8795E-07	-5.5841E-08	-7.3595E-07
-9.7370E-08	-1.1460E-07	9.6566E-07	9.9759E-07
-9.6608E-08	-1.8969E-08	1.5876E-06	5.7758E-07
-2.5728E-08	2.3804E-08	2.2588E-06	5.8046E-07
3.6669E-09	8.8779E-08	2.2399E-06	-8.5134E-07
6.3685E-08	5.1859E-08	1.1367E-06	-5.0725E-07
1.2213E-07	-2.0134E-08	1.5508E-06	-5.2052E-07
7.7988E-08	-9.2523E-08	8.8102E-07	-7.9768E-07
1.2877E-08	-1.4057E-07	2.5051E-07	-4.6122E-07
-7.9196E-08	-1.3473E-07	2.4878E-07	1.1257E-06
-1.1593E-07	-6.6654E-08	2.3781E-06	5.4230E-07
-1.1250E-07	-1.0371E-08	9.0271E-07	-9.4374E-07
-9.2157E-08	4.2022E-08	6.0822E-07	6.1953E-07
-2.0365E-08	2.0610E-08	1.5426E-06	1.8042E-07
1.6022E-08	1.0551E-09	7.9899E-07	-1.6102E-07
6.4814E-08	-2.6391E-08	1.0576E-06	8.8325E-07
4.2187E-08	-7.2096E-08	2.0261E-06	-3.7049E-07
-2.4800E-08	-9.2822E-08	-3.9701E-08	-4.7636E-07
-1.1559E-07	-8.2755E-08	6.5922E-07	1.3420E-06
-1.3518E-07	-3.3312E-08	1.6204E-06	1.0336E-06
-1.5850E-07	1.9131E-08	2.4635E-06	2.9646E-07
