jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.7448E-06	-2.6461E-07	-2.1134E-07	1.5032E-06
2.6775E-06	-9.4897E-07	9.0030E-07	5.6122E-07
1.6913E-06	-1.5127E-06	-2.8343E-07	7.3872E-07
1.0319E-06	-1.7744E-06	1.4172E-06	9.9066E-07
-1.7831E-07	-1.6599E-06	6.2703E-08	-2.1185E-07
-8.3809E-07	-1.1814E-06	1.0901E-06	1.2573E-06
-1.1774E-06	-4.5496E-07	6.7110E-07	-1.1006E-06
-8.8087E-07	1.4334E-07	-7.9660E-07	1.1446E-06
-4.4866E-07	4.1711E-07	1.4781E-06	9.0269E-07
1.8484E-07	3.3063E-07	4.4448E-07	-1.9849E-07
4.5506E-07	5.9388E-09	2.4950E-07	5.9569E-07
5.4001E-07	-3.4863E-07	5.2309E-07	6.4706E-07
3.5273E-07	-5.4113E-07	9.0184E-07	7.2632E-07
1.1550E-07	-6.2202E-07	9.8897E-07	-9.0412E-08
-1.6963E-07	-5.0905E-07	6.7123E-08	1.1162E-07
-3.2344E-07	-3.6052E-07	3.6920E-07	5.4751E-07
-3.8514E-07	-2.0168E-07	1.9740E-07	6.2907E-07
-3.0658E-07	-1.1345E-07	5.7506E-07	9.2608E-07
-2.6420E-07	-8.8336E-08	7.7919E-07	8.7777E-07
-2.3477E-07	-6.5027E-08	1.1080E-06	4.4990E-07
-3.5034E-07	-3.4942E-08	5.1846E-07	3.9356E-07
-3.4796E-07	2.1298E-08	7.9939E-07	5.2341E-07
-4.3261E-07	1.1115E-07	4.9990E-07	6.2492E-07
-3.4192E-07	1.9495E-07	9.5972E-07	4.5896E-07
-2.0926E-07	2.5681E-07	2.3501E-07	7.1131E-07
-4.0886E-08	2.2482E-07	1.3571E-06	7.5421E-07
6.1786E-08	1.1660E-07	2.4008E-07	2.2965E-07
4.9298E-08	-1.1993E-08	1.0558E-06	1.0291E-06
-3.1440E-08	-7.6722E-08	3.8401E-07	3.7289E-07
-1.5555E-07	-1.8628E-08	1.2795E-06	1.1919E-06
-2.7430E-07	6.4213E-08	3.3794E-07	-1.3166E-08
-2.1706E-07	2.3788E-07	1.0084E-06	2.1178E-06
-2.0717E-07	3.4279E-07	2.0841E-06	-2.8390E-07
-2.1736E-08	3.5884E-07	3.5648E-08	3.1929E-07
6.8175E-08	3.2033E-07	7.7644E-07	1.0588E-06
1.6565E-07	1.9899E-07	1.1298E-06	1.4067E-06
1.7735E-07	1.0795E-07	2.2723E-06	6.2149E-07
2.0670E-07	7.0535E-08	1.2317E-06	-6.7760E-07
1.2881E-07	7.6361E-08	6.6377E-08	4.0646E-07
1.1079E-07	7.7378E-08	1.1079E-06	9.9965E-07
6.4842E-08	6.4303E-08	8.9703E-07	6.8227E-07
1.6213E-07	9.8611E-08	1.8871E-06	8.6228E-07
2.0776E-07	1.3066E-08	1.0680E-06	-5.8861E-07
2.0681E-07	-9.2737E-08	5.5459E-07	6.3474E-07
1.4586E-07	-2.3623E-07	7.5527E-07	2.7391E-07
4.0342E-08	-2.7050E-07	5.5014E-07	1.1145E-06
-4.5331E-08	-2.5332E-07	1.2402E-06	1.3792E-06
-1.9115E-07	-1.6341E-07	2.7065E-06	9.3764E-07
-1.6884E-07	1.6039E-09	1.4142E-06	-1.2336E-06
-1.3059E-07	7.9679E-08	7.0263E-07	7.9483E-07
-4.7112E-08	1.4421E-07	1.6908E-06	-6.9994E-07
1.0572E-07	2.8086E-08	-1.9794E-07	2.1330E-07
7.2698E-08	-6.0976E-08	1.3724E-06	7.9448E-07
1.5114E-08	-1.1136E-07	1.0461E-06	-1.9457E-07
-4.8287E-08	-1.4694E-07	2.7264E-07	4.1249E-08
-1.2967E-07	-9.8847E-08	5.4066E-07	1.2550E-06
-1.9949E-07	-4.7896E-08	1.8530E-06	5.6818E-07
-1.7065E-07	4.2737E-08	1.1617E-06	-4.0985E-07
-1.2892E-07	1.3235E-07	3.7190E-07	-5.0906E-08
-3.6382E-09	1.0062E-07	7.4691E-07	1.8269E-07
6.9663E-08	5.7312E-08	-5.9801E-07	-1.6805E-09
6.7971E-08	-8.9291E-08	5.6994E-07	2.6046E-06
4.8387E-08	-1.2418E-07	2.2678E-06	-5.0839E-08
-7.8767E-08	-1.4808E-07	-3.1151E-09	4.0094E-07
-2.0772E-07	-3.7799E-08	1.0465E-06	7.2790E-07
-1.7998E-07	9.3148E-09	2.5079E-07	1.1313E-06
-2.1690E-07	1.1273E-07	1.8388E-06	1.4292E-06
-1.1784E-07	1.7104E-07	1.6232E-06	2.7500E-07
-4.4651E-08	1.6431E-07	1.3508E-06	1.2464E-07
-2.2092E-08	1.5245E-07	1.0366E-06	9.8370E-08
1.6738E-08	5.0160E-08	7.3636E-07	-1.9800E-07
4.0540E-09	3.9016E-08	1.5722E-07	5.3578E-07
-5.0218E-08	2.4906E-08	5.3309E-07	5.8623E-07
-9.4505E-08	5.2558E-09	4.6020E-07	1.2052E-06
-7.7087E-08	4.5186E-08	9.3255E-07	4.5983E-07
-5.8440E-08	7.6996E-08	-1.6575E-07	1.6869E-06
2.3811E-09	1.3693E-07	2.1589E-06	1.7974E-06
4.3888E-08	8.0847E-08	1.3322E-06	4.3260E-07
1.8104E-09	5.9051E-08	1.4039E-06	7.4578E-07
-1.3631E-08	4.0283E-08	5.7573E-07	7.7761E-07
-7.3708E-08	3.1779E-08	1.6859E-06	1.9426E-06
-3.7846E-08	5.7793E-08	2.5985E-06	4.6715E-07
-2.4827E-08	1.3981E-07	1.4570E-06	-4.3799E-07
-1.7141E-08	1.7109E-07	7.1489E-07	6.9396E-07
8.3321E-08	1.1442E-07	1.9603E-06	4.7178E-07
1.3748E-07	7.2670E-08	7.6548E-07	-1.4960E-07
1.7704E-07	2.5427E-08	1.1147E-06	9.4265E-07
1.6600E-07	-6.1878E-08	1.5781E-06	2.7807E-07
3.9750E-08	-1.5118E-07	9.8008E-07	-2.0928E-07
-4.2180E-08	-1.4837E-07	1.1348E-07	8.6469E-07
-1.0558E-07	-2.4649E-08	1.8194E-06	1.4384E-06
-9.5973E-08	2.3462E-08	1.8640E-06	8.4177E-08
-8.1171E-08	1.0652E-07	1.5447E-06	-5.2280E-07
-2.3182E-09	1.4463E-07	-4.5697E-07	-4.3760E-07
1.0012E-07	1.0804E-07	4.5137E-07	2.0310E-06
1.5167E-07	4.1696E-08	1.8664E-06	5.9013E-07
1.6517E-07	-5.4651E-08	8.9740E-07	3.8167E-07
1.1133E-07	-1.2638E-07	9.3302E-07	7.5432E-07
2.4783E-08	-1.6161E-07	1.3279E-06	9.1869E-07
-5.6814E-08	-1.4796E-07	1.3941E-06	4.7257E-07
-1.0774E-07	-7.2617E-08	1.4998E-06	4.2887E-07
-7.9849E-08	-4.7510E-08	8.9946E-07	-2.1107E-07
-6.4860E-08	-2.3283E-08	6.1828E-07	8.8081E-07
-6.8847E-08	-3.6542E-08	1.1727E-06	3.2993E-07
-1.5404E-08	1.1328E-08	5.0698E-07	1.0341E-06
-4.4896E-08	-2.4486E-08	1.8896E-06	9.3615E-07
-5.6356E-08	-5.6992E-09	1.2901E-06	-2.8958E-08
-1.0866E-07	1.0549E-08	9.4730E-07	5.4758E-08
-9.0600E-08	3.0097E-08	2.5297E-07	4.5259E-07
1.6592E-08	6.8011E-08	9.4226E-07	1.0863E-06
1.3172E-08	7.3927E-08	9.7552E-07	8.3524E-07
6.4259E-08	7.9036E-08	1.6275E-06	6.8700E-07
6.2751E-08	1.6141E-10	5.9376E-07	4.1152E-08
4.8607E-08	-2.2086E-08	1.2001E-06	1.1863E-06
-3.8736E-08	-1.0600E-07	9.5849E-07	-3.7365E-07
-7.1745E-08	-1.0285E-07	-4.8862E-08	1.1633E-06
-1.1843E-07	-4.3030E-08	1.1006E-06	1.2297E-06
-1.2762E-07	3.1356E-08	1.5012E-06	1.0343E-06
-8.8416E-08	1.0006E-07	7.0277E-07	-2.0114E-07
5.3951E-09	8.2096E-08	3.1528E-07	2.0605E-06
4.9459E-08	8.5683E-08	1.9748E-06	2.1438E-07
6.2701E-08	7.7890E-08	-5.2517E-07	1.6154E-06
1.0645E-07	1.3180E-08	2.9690E-06	2.0807E-06
3.2597E-08	-4.7099E-08	1.5402E-06	-7.7347E-08
3.5475E-08	-5.5346E-08	2.1400E-06	4.5717E-07
-2.9067E-08	-4.9689E-08	4.5469E-07	-1.0730E-06
-4.0903E-08	-7.8108E-09	-2.2195E-07	1.0977E-06
-5.0651E-09	-2.2523E-08	6.9758E-07	1.2614E-06
-2.0892E-08	4.8734E-08	9.0670E-07	9.9393E-07
1.2139E-09	7.3068E-08	2.7180E-07	1.5386E-06
2.5428E-08	4.1471E-08	1.9181E-06	1.7703E-06
2.4698E-08	2.4577E-08	7.1986E-07	6.4674E-07
1.9289E-08	-2.7810E-09	1.5614E-06	2.1918E-06
9.7950E-09	-1.2028E-08	1.4979E-06	5.9512E-07
5.0663E-08	-4.5971E-09	1.4491E-06	2.1247E-06
5.5429E-08	-1.8456E-08	2.3386E-06	5.2776E-07
4.3849E-09	1.2691E-08	1.1894E-06	1.4098E-06
6.7221E-08	-4.0093E-08	2.7213E-06	7.3772E-07
1.0681E-07	-2.1619E-08	8.9523E-07	2.3084E-07
6.0724E-08	-4.5673E-08	1.8804E-06	1.8827E-06
2.9451E-09	-6.7006E-08	2.6226E-06	1.2190E-07
1.9047E-08	-4.9124E-08	1.1975E-06	5.2401E-07
-2.8487E-08	-5.9563E-08	2.5287E-06	7.9406E-07
-5.7657E-08	-1.7249E-08	1.8198E-06	-6.3081E-07
-5.5125E-08	-4.5162E-08	9.7420E-07	-1.2545E-07
-1.0649E-08	1.4670E-09	4.3590E-07	6.1120E-07
-4.8151E-09	1.6032E-08	1.9681E-06	1.5563E-06
2.9828E-08	-9.7521E-09	2.1470E-06	-5.3021E-07
3.9326E-09	-2.0733E-08	7.4274E-07	4.6699E-08
2.9058E-09	-2.3845E-10	1.0190E-06	2.4494E-07
4.1143E-08	-8.2389E-08	7.4682E-07	8.0085E-07
-1.7971E-08	-5.3795E-08	1.6789E-06	7.7264E-07
-3.3330E-08	-3.9896E-08	1.3979E-06	4.1903E-08
-4.9990E-08	-2.1382E-08	1.2160E-06	1.2466E-07
-4.5176E-08	3.0528E-08	6.6866E-07	-5.6629E-07
-1.9485E-08	8.1929E-10	-6.4461E-07	9.4296E-07
-1.2050E-08	4.4935E-10	1.4926E-06	1.6313E-06
1.4544E-08	4.2563E-08	7.7517E-07	1.6709E-07
-1.1903E-08	4.9338E-08	8.7539E-07	9.7539E-07
1.3512E-08	1.7037E-08	-2.1052E-07	3.4257E-07
-2.5814E-08	-3.1802E-08	3.7379E-07	2.9579E-06
2.4673E-08	-4.9075E-10	2.0204E-06	1.3596E-06
4.2566E-08	-4.6903E-08	1.4113E-06	1.7757E-06
1.8334E-08	-7.2449E-08	2.2008E-06	6.7151E-07
-2.1093E-08	-3.4369E-08	1.0505E-06	1.0983E-06
-9.3439E-09	-5.2457E-08	1.9177E-06	9.4949E-07
-2.7808E-08	7.8896E-09	1.4940E-06	8.2654E-07
-7.3682E-08	1.4400E-08	1.2064E-06	8.6499E-08
-4.0987E-08	3.7824E-08	7.0377E-09	2.1517E-06
-3.4156E-08	4.8515E-08	3.2589E-06	2.0598E-06
9.4310E-09	1.8464E-08	1.8872E-06	-6.5105E-08
6.2145E-08	5.9430E-08	1.8605E-06	8.2207E-07
5.2783E-08	9.8107E-09	1.2445E-06	1.4732E-09
6.3457E-08	3.6107E-09	8.8735E-07	1.3657E-06
6.8296E-08	-4.4540E-08	1.8677E-06	1.4411E-06
5.4517E-08	3.3218E-08	2.4435E-06	1.1422E-06
3.1581E-08	-7.5862E-09	2.5252E-06	9.5276E-09
2.6861E-08	-1.2327E-08	1.5428E-06	-1.8951E-08
-6.0579E-09	-4.0259E-08	1.9844E-06	-3.6591E-08
5.1262E-08	-5.4679E-08	4.9831E-07	-8.9830E-07
1.2749E-08	-2.9461E-08	1.7808E-08	1.6523E-06
6.3448E-08	-3.0472E-08	2.3823E-06	1.0214E-06
3.9523E-08	-3.8557E-08	9.3603E-07	-1.2770E-07
4.1269E-08	-4.5143E-08	8.5285E-07	1.3333E-06
3.0189E-08	-4.4297E-08	2.1846E-06	1.0772E-06
7.5242E-09	-1.0698E-07	1.6607E-06	-4.2643E-07
1.0967E-10	-3.7933E-08	3.3535E-07	8.3241E-07
2.6038E-10	-8.6223E-08	2.2414E-06	1.1481E-06
-1.7423E-08	-5.5876E-08	1.5022E-06	-6.8312E-07
-8.6597E-09	-5.0956E-08	1.3989E-07	2.3523E-07
-2.8986E-08	4.8832E-09	6.8853E-07	1.2780E-06
-3.2815E-08	-2.6012E-08	1.3585E-06	8.0194E-07
-6.7045E-08	1.4769E-08	7.0852E-07	8.9188E-07
-2.8975E-10	-8.6230E-09	1.5157E-06	1.3027E-06
-2.4752E-08	1.5921E-08	1.2063E-06	4.7405E-07
6.6004E-09	-1.3100E-08	9.9006E-07	1.4052E-06
1.7221E-08	3.2516E-09	2.0094E-06	9.2963E-07
-5.3028E-09	-7.1888E-09	1.1461E-06	3.7188E-07
2.6977E-08	-4.1355E-08	1.2743E-06	1.1161E-06
-6.4356E-09	-2.4935E-08	1.3745E-06	7.5628E-07
-6.0116E-09	-2.3129E-08	1.6752E-06	1.2756E-06
-1.7305E-08	2.1797E-08	2.0712E-06	1.5871E-07
7.4898E-09	7.8326E-09	1.2932E-06	3.6761E-07
6.8537E-09	-1.9742E-08	1.5342E-06	-2.7191E-07
6.9235E-09	3.5802E-10	7.8063E-08	1.8889E-07
-3.7012E-08	-2.3617E-08	9.1355E-07	9.2748E-07
-3.2914E-08	-2.4098E-08	5.1303E-07	5.0857E-07
3.4725E-09	5.9158E-10	4.3058E-07	1.1626E-06
-1.4877E-09	-3.1540E-08	7.2734E-07	1.4416E-06
-5.3129E-08	5.9307E-09	8.9644E-07	1.3587E-06
-9.0521E-10	1.5520E-08	1.0753E-06	1.8533E-06
2.5930E-08	1.2671E-08	1.4347E-06	1.2453E-06
3.6497E-08	-1.9297E-08	1.1765E-06	2.4415E-06
5.0275E-08	2.2247E-08	3.5879E-06	1.2664E-06
3.9961E-08	8.0556E-09	1.6343E-06	-4.3992E-07
3.9010E-08	-2.3946E-09	1.2203E-06	1.3364E-07
5.4649E-08	7.8842E-09	-4.1518E-07	8.6775E-07
3.7059E-08	-2.8643E-08	1.7724E-06	3.1750E-06
3.0847E-08	2.3814E-08	3.2377E-06	5.5575E-07
3.8734E-08	1.2823E-08	1.4373E-06	-2.5088E-07
5.2278E-08	-1.3889E-08	9.9279E-07	1.0067E-06
4.7039E-08	1.6883E-08	2.0770E-06	2.1065E-07
2.0628E-08	-3.3383E-08	-1.5415E-07	2.5152E-07
8.0959E-08	-7.3406E-08	1.5236E-06	1.8675E-06
4.0254E-08	-5.0466E-08	4.9698E-07	2.9881E-07
1.6907E-08	-8.8844E-08	1.1491E-06	3.1006E-06
-2.3167E-08	-3.2367E-08	3.1700E-06	5.8762E-07
2.8885E-09	-2.0061E-09	7.8611E-07	2.8462E-07
-2.0121E-08	-1.6854E-08	1.2036E-06	1.7926E-06
-2.3466E-08	-1.8377E-08	2.4507E-06	1.3118E-06
-2.0036E-08	-4.8309E-09	1.6993E-06	4.5215E-07
9.8416E-09	2.1480E-08	2.1175E-06	1.0717E-06
2.9168E-08	1.3147E-08	1.6502E-06	-2.9455E-07
2.3109E-08	-2.2012E-08	8.4527E-07	1.0423E-06
3.3050E-08	-3.6878E-09	1.7085E-06	8.7858E-07
-5.2876E-09	-3.8474E-08	1.7159E-06	9.0699E-07
-3.2878E-09	-5.5646E-08	1.6787E-06	2.6754E-07
6.1683E-08	-4.0083E-08	1.5686E-06	7.8120E-07
1.4407E-08	-5.8986E-08	1.6396E-06	-4.4546E-07
9.8954E-09	-4.3723E-09	5.1075E-08	4.2210E-07
-7.1010E-09	-4.5272E-08	8.0342E-07	1.1082E-06
-7.5941E-09	1.3080E-09	8.4832E-07	1.5407E-06
-6.3683E-08	-1.4564E-08	1.8887E-06	1.0395E-06
-9.7816E-09	1.2348E-08	7.4374E-07	8.0135E-07
-1.2093E-08	-8.7196E-09	1.6910E-06	1.8297E-06
-2.5998E-08	-4.5757E-08	2.2496E-06	5.5819E-07
3.6350E-09	-4.6575E-09	1.4291E-06	-1.0442E-07
1.1352E-08	1.5448E-08	7.5395E-08	4.7833E-07
-4.8575E-08	-9.2398E-09	1.2109E-06	2.1207E-06
-4.0997E-08	3.5846E-08	1.8939E-06	1.1407E-07
-3.0466E-08	-1.6904E-09	-2.6241E-07	1.2329E-06
-9.0341E-09	3.1382E-08	1.9976E-06	2.4327E-06
1.3697E-08	4.2501E-08	2.1052E-06	6.9129E-07
1.9019E-08	-1.4608E-08	1.7230E-06	5.4713E-07
8.6615E-09	2.4970E-08	6.0509E-07	3.9737E-07
5.0598E-08	8.2626E-09	1.0668E-06	1.9525E-06
1.8674E-09	9.1221E-09	1.8144E-06	1.0170E-06
4.7058E-08	-1.9988E-09	1.4016E-06	1.4511E-06
2.5414E-08	6.0228E-09	2.4509E-06	9.5478E-07
5.9597E-08	1.7883E-08	1.4609E-06	-2.4290E-07
2.7503E-08	-1.2442E-08	2.9123E-07	8.6009E-07
4.8941E-08	-7.2041E-09	1.2826E-06	1.6331E-06
3.5010E-08	-1.3134E-08	1.4117E-06	1.1150E-06
4.9504E-08	-2.4021E-08	1.3049E-06	1.2357E-06
-2.7637E-09	-2.0736E-09	1.3583E-06	1.8166E-06
3.6073E-08	-3.8501E-08	2.8618E-06	1.2757E-06
3.8155E-08	-1.7936E-08	1.4508E-06	-2.7918E-08
7.6777E-09	-2.6794E-08	1.5153E-06	1.1510E-06
1.9124E-08	-3.8457E-09	1.1272E-06	7.4134E-07
1.9149E-08	1.3668E-09	2.5519E-06	1.9636E-06
2.0376E-08	-4.2547E-11	2.4907E-06	-1.3897E-06
5.3153E-08	-2.8014E-08	-4.1119E-07	3.7022E-07
1.9277E-08	-1.9717E-09	1.0728E-06	1.1537E-06
3.5378E-08	-2.2905E-08	6.3012E-07	1.5342E-06
-3.0129E-10	-4.7907E-08	2.2364E-06	1.6757E-06
1.7005E-08	-2.5492E-08	2.0224E-06	2.0912E-07
-1.8783E-08	-4.1431E-08	1.0003E-06	9.7684E-08
-1.5834E-08	-4.0054E-08	6.1870E-07	9.0470E-07
-4.0481E-08	2.4236E-08	1.0057E-06	1.1435E-06
-3.0013E-08	-1.2217E-08	1.2382E-06	1.2626E-06
-2.8838E-08	1.2980E-08	1.2550E-06	7.9419E-07
8.2891E-10	-3.1922E-08	8.5255E-07	1.3755E-06
-3.0057E-08	-2.2961E-08	1.7727E-06	1.4053E-06
9.0610E-09	-1.5584E-08	1.6577E-06	4.8604E-07
4.1318E-08	-3.8959E-08	7.3375E-07	5.2892E-07
-3.1763E-08	-4.7474E-08	8.6405E-07	1.1311E-06
-9.5752E-09	-3.5003E-08	4.4688E-07	9.9811E-07
-2.0814E-08	2.5151E-08	7.8813E-07	2.3327E-06
-2.6750E-08	-1.7244E-09	1.9964E-06	1.5463E-06
-2.9506E-08	3.6572E-08	1.4234E-06	9.0174E-07
-1.1158E-08	6.2975E-09	6.5747E-07	1.1674E-06
-1.8911E-08	-9.5086E-09	1.3481E-06	2.2474E-06
5.1127E-08	1.8665E-08	1.6454E-06	1.0103E-06
3.5992E-08	1.0221E-08	9.0116E-07	2.1813E-06
5.8928E-09	3.5981E-09	2.5078E-06	1.7865E-06
2.3649E-08	4.3536E-08	1.7201E-06	1.1020E-06
9.3090E-09	9.6233E-09	1.9644E-06	1.4367E-06
3.9794E-08	-1.3272E-08	2.1171E-06	9.3317E-07
4.2280E-08	3.8093E-08	1.3576E-06	4.0263E-07
-2.2210E-08	-2.8248E-08	5.4942E-07	1.7251E-06
2.9704E-08	-3.5453E-09	2.2368E-06	2.7035E-06
1.0296E-08	-8.4661E-09	3.6814E-06	8.8359E-07
2.9444E-09	1.5435E-08	1.6045E-06	-5.9237E-07
-3.5952E-08	5.0133E-09	1.5392E-06	1.3116E-06
-1.0275E-08	-1.5107E-08	2.0917E-06	-5.0154E-07
1.4058E-08	1.7726E-08	4.1811E-09	5.0544E-07
-3.4594E-08	-2.8809E-09	1.0411E-06	1.2626E-06
2.1519E-08	1.5400E-09	8.6490E-07	1.3548E-06
-9.2875E-09	9.3103E-09	1.1776E-06	1.4385E-06
3.4006E-08	7.2822E-09	1.6230E-06	2.1162E-06
7.6696E-09	-2.0462E-09	2.5111E-06	3.6818E-07
-2.8213E-08	8.8314E-09	1.9052E-07	8.7327E-07
1.8556E-08	3.7541E-08	1.9206E-06	2.1000E-06
1.1959E-08	-8.4087E-09	1.8121E-06	7.3847E-07
8.1299E-09	-1.0766E-08	1.4833E-06	1.0933E-06
2.8207E-09	-8.4976E-09	1.6521E-06	9.6650E-07
5.2344E-08	-1.0088E-08	1.3528E-06	6.2718E-07
3.8295E-08	4.1848E-09	1.2282E-06	1.1890E-06
5.8463E-08	-3.9487E-08	1.3580E-06	1.5896E-07
1.3747E-08	-2.2486E-08	-5.4618E-07	1.4075E-06
-1.1402E-08	4.9906E-09	1.5905E-06	2.6760E-06
3.6003E-08	2.1283E-08	1.4126E-06	1.2235E-06
-3.1323E-08	-5.5705E-08	1.2397E-06	2.3114E-06
3.2022E-08	-2.3894E-09	2.6167E-06	1.9592E-06
1.5576E-08	-4.5593E-08	2.2899E-06	4.3993E-07
-2.1469E-08	-3.1050E-08	1.0218E-06	8.8065E-07
3.9726E-08	8.7818E-10	1.3771E-06	1.3650E-06
-1.8048E-08	3.3048E-09	1.4266E-06	1.6783E-06
-3.1753E-08	6.9818E-09	2.2545E-06	1.1053E-06
-1.8746E-08	-3.0777E-09	1.0051E-06	5.3073E-07
-1.3683E-08	1.1210E-08	7.4150E-07	1.7664E-06
-1.9936E-08	3.6739E-08	1.7878E-06	2.3045E-06
-1.1449E-09	-6.7652E-09	2.3846E-06	9.8037E-07
