jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.8300E-06	1.9779E-07	-3.4450E-06	1.8734E-06
6.7422E-06	-1.4599E-06	-3.3043E-06	1.2443E-06
4.4222E-06	-3.1956E-06	-3.0253E-06	1.9712E-06
2.5773E-06	-4.1146E-06	-2.1180E-06	2.2052E-06
-3.5923E-07	-4.0929E-06	-1.5062E-06	9.6226E-07
-2.1137E-06	-2.8692E-06	-2.7075E-06	1.3369E-06
-3.1175E-06	-1.1849E-06	-1.4454E-06	1.0564E-06
-2.4084E-06	4.3395E-07	-3.7431E-06	7.6726E-07
-1.2311E-06	1.2624E-06	-2.2242E-06	3.4487E-06
4.0249E-07	1.1377E-06	-1.0235E-06	1.5727E-06
1.2303E-06	4.7093E-07	-1.7352E-06	1.6855E-06
1.6273E-06	-3.9543E-07	-1.6853E-06	1.5019E-06
1.1750E-06	-1.0478E-06	-1.9153E-06	1.9427E-06
6.4480E-07	-1.2919E-06	-1.5298E-06	2.3585E-06
-2.1145E-07	-1.2806E-06	-5.8813E-07	2.1340E-06
-6.4088E-07	-1.0159E-06	-1.0223E-06	1.3083E-06
-1.0519E-06	-6.0430E-07	-9.5718E-07	1.7627E-06
-9.2923E-07	-2.9841E-07	-1.1370E-06	1.1380E-06
-8.8926E-07	-5.2302E-09	-1.5506E-06	2.1350E-06
-7.3699E-07	9.8403E-08	-1.7148E-08	2.3547E-06
-7.7869E-07	2.3420E-07	4.3774E-07	4.3837E-07
-6.4123E-07	4.0285E-07	-1.6179E-06	-1.2009E-07
-6.4953E-07	5.3394E-07	-1.8681E-06	1.3810E-06
-3.4625E-07	5.9883E-07	-1.3608E-06	1.3283E-06
-2.1883E-07	4.9647E-07	-1.6163E-06	1.3191E-06
8.1990E-08	3.5031E-07	-1.8017E-06	2.0033E-06
2.0533E-07	4.2967E-08	-7.1005E-07	2.2515E-06
2.1182E-07	-1.5938E-07	-8.2471E-07	1.3588E-06
-9.0378E-08	-2.6431E-07	-1.2027E-06	1.7298E-06
-3.4305E-07	-1.3349E-07	-8.3252E-07	2.0783E-06
-6.1859E-07	1.6869E-07	-1.7821E-07	1.5186E-06
-6.2644E-07	4.8333E-07	-1.0124E-06	1.0171E-06
-4.9165E-07	7.3959E-07	-1.0142E-06	1.6188E-06
-1.4864E-07	8.7244E-07	-9.1125E-07	1.5104E-06
1.0720E-07	7.8405E-07	-9.0315E-07	1.3426E-06
3.9191E-07	5.3311E-07	-1.5531E-06	1.6220E-06
4.2481E-07	4.0504E-07	-1.0327E-06	2.3315E-06
4.6432E-07	2.8634E-07	-5.1667E-07	2.3519E-06
3.0127E-07	1.6096E-07	-3.3358E-08	1.5691E-06
3.2018E-07	1.8676E-07	-8.5468E-07	1.9613E-06
3.1116E-07	1.5200E-07	7.2616E-07	1.3478E-06
4.3805E-07	8.9289E-08	-1.8581E-06	4.1641E-07
4.4686E-07	-1.3697E-07	-7.1639E-07	3.1520E-06
3.8510E-07	-4.0587E-07	3.0136E-07	1.0890E-06
1.6157E-07	-5.4653E-07	-9.6155E-07	1.3192E-06
-6.9707E-08	-6.0144E-07	-6.6625E-07	2.0156E-06
-3.4026E-07	-4.0122E-07	2.0777E-07	1.1183E-06
-4.0401E-07	-1.1202E-07	-2.0287E-06	1.0271E-06
-4.0762E-07	2.2254E-07	-5.2468E-07	3.0152E-06
-1.5510E-07	3.5082E-07	-7.6608E-07	1.8627E-06
7.3881E-08	3.9201E-07	7.1585E-07	3.1571E-06
3.1157E-07	1.4978E-07	2.9029E-07	5.5140E-07
3.0741E-07	-1.2108E-07	1.1512E-07	2.4580E-06
1.7995E-07	-3.4502E-07	6.3937E-07	1.0984E-07
-1.3953E-07	-4.6307E-07	-7.5155E-07	1.4854E-06
-3.9557E-07	-3.6179E-07	-2.2205E-07	4.4708E-07
-5.9114E-07	-1.1942E-07	-1.2236E-06	2.0539E-06
-5.2045E-07	1.4116E-07	3.0448E-07	1.1444E-06
-3.5633E-07	3.8800E-07	-9.7526E-07	1.4710E-06
-5.2940E-08	4.1562E-07	-1.2523E-07	1.3809E-06
1.4162E-07	3.1378E-07	-8.0081E-07	1.4626E-06
2.8873E-07	1.2749E-07	-7.6622E-07	1.8662E-06
1.8287E-07	-1.1886E-07	6.0217E-07	2.7030E-06
5.5375E-08	-2.0006E-07	5.7945E-07	-2.3761E-07
-1.9731E-07	-1.6170E-07	-1.5244E-06	2.1304E-06
-2.7638E-07	-3.0071E-08	1.3706E-06	1.0654E-06
-2.7932E-07	1.1689E-07	-1.4917E-06	3.0716E-07
-1.8688E-07	2.2195E-07	-4.9164E-07	2.0347E-06
-8.0248E-08	2.2491E-07	-1.6647E-07	1.4942E-06
1.8534E-08	1.3146E-07	9.9329E-08	8.2276E-07
3.2545E-08	-2.0887E-08	-1.0556E-06	1.0524E-06
-3.9273E-08	-2.6841E-08	-3.4793E-07	1.1577E-06
-1.4443E-07	3.0036E-09	-1.5142E-06	1.3454E-06
-2.3617E-07	5.2781E-08	-1.8043E-07	2.2769E-06
-1.8784E-07	2.1068E-07	-3.6480E-07	8.8034E-07
-2.8189E-08	2.7155E-07	-1.3097E-06	1.8265E-06
8.6338E-08	2.5714E-07	2.4330E-07	2.4412E-06
2.0188E-07	1.7661E-07	-6.1170E-08	2.9662E-07
1.8559E-07	4.7756E-08	-1.6856E-06	2.0965E-06
1.5476E-07	-4.6390E-08	4.4585E-07	1.9146E-06
-4.4256E-08	-1.2292E-07	-9.2181E-07	1.2351E-06
-5.6307E-08	-4.0165E-08	-4.1020E-07	2.0302E-06
-1.3842E-07	7.0785E-08	-3.4416E-07	2.1525E-06
-7.6181E-08	1.9936E-07	8.1492E-07	1.3521E-06
5.2749E-08	1.8652E-07	-1.1322E-06	6.1793E-07
2.0814E-07	1.7797E-07	-6.1651E-07	2.4154E-06
2.5345E-07	-4.0436E-08	2.0405E-07	1.2990E-06
1.9805E-07	-1.9470E-07	-1.1916E-06	9.3604E-07
9.6816E-08	-2.9843E-07	-1.3619E-06	3.1208E-06
-3.6786E-08	-3.0773E-07	1.2140E-06	2.5399E-06
-2.0250E-07	-1.6402E-07	2.9700E-08	1.1468E-06
-2.7251E-07	-2.2737E-08	4.1831E-07	1.7203E-06
-2.1573E-07	1.7391E-07	-1.1921E-07	7.1484E-07
1.8379E-08	2.7460E-07	-7.6031E-07	1.4786E-06
1.5097E-07	2.7356E-07	-4.9303E-07	2.1452E-06
