jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.5403E-06	8.7047E-07	-2.1703E-06	-3.2239E-07
1.3355E-06	3.4767E-07	-2.2649E-06	1.1268E-06
7.0740E-07	-3.5444E-07	-8.1876E-07	1.0479E-06
4.8947E-07	-5.3590E-07	-1.4937E-06	1.4445E-06
-2.6916E-07	-6.7505E-07	4.2003E-07	1.6219E-06
-5.6216E-07	-4.9218E-07	-2.9985E-07	4.4458E-07
-8.2566E-07	-1.9032E-07	3.3375E-07	5.1627E-07
-6.2879E-07	8.4616E-08	-1.5035E-06	-3.0912E-07
-4.1875E-07	2.0475E-07	-5.6830E-07	2.0800E-06
-3.0422E-08	2.0117E-07	-1.8542E-08	-1.9873E-07
9.9897E-09	1.4533E-08	-1.7285E-06	1.1982E-06
8.4738E-08	-1.0052E-07	-4.9266E-07	1.7079E-06
-1.0439E-07	-2.5781E-07	-1.5218E-07	1.7294E-06
-2.6394E-07	-1.8966E-07	-5.6215E-08	9.7140E-07
-4.2816E-07	-9.4609E-08	-4.8493E-07	1.9264E-06
-3.9145E-07	8.0833E-08	7.8157E-07	1.4476E-06
-3.3283E-07	1.7706E-07	1.0322E-08	9.8523E-07
-2.1126E-07	1.7147E-07	-7.4792E-08	1.3754E-06
-1.6634E-07	1.3309E-07	3.3668E-07	2.1642E-06
-1.5090E-07	-1.8598E-08	1.5767E-06	1.1007E-06
-2.4099E-07	-6.7734E-08	2.8527E-07	7.0967E-07
-3.0000E-07	-8.9836E-08	1.1266E-06	1.2695E-06
-4.0915E-07	2.8851E-08	9.2995E-07	1.6366E-07
-3.1119E-07	1.5451E-07	3.2302E-07	1.8506E-07
-2.6491E-07	2.6221E-07	-2.8127E-07	6.1514E-07
-8.7633E-08	2.9436E-07	3.5645E-07	1.1700E-06
-1.4831E-08	2.9970E-07	1.3429E-07	8.7120E-07
1.0504E-07	1.3110E-07	9.3201E-07	1.5523E-06
4.7558E-08	-9.6566E-09	1.1954E-06	-9.7136E-08
2.4679E-08	-4.9406E-08	-3.4239E-07	2.4081E-07
-1.5283E-07	-1.0042E-10	-3.8414E-08	1.3182E-06
-1.6363E-07	8.4207E-08	1.1053E-06	1.4042E-06
-1.2359E-07	1.8333E-07	1.1062E-06	-2.9078E-08
5.4574E-09	3.2357E-07	7.2705E-08	5.1796E-07
6.1210E-08	3.4132E-07	8.0875E-07	6.1542E-07
2.1703E-07	2.4576E-07	5.8083E-07	2.8490E-07
2.3301E-07	2.2930E-07	5.3960E-07	-5.7443E-08
2.8706E-07	8.4721E-08	-1.6727E-07	1.2785E-07
3.0076E-07	7.7697E-08	-1.0895E-07	3.6903E-07
2.5239E-07	1.4201E-07	-1.9361E-07	1.0434E-06
2.5245E-07	6.3089E-08	8.2433E-07	4.7636E-07
2.7267E-07	6.4002E-08	-4.0762E-07	2.9436E-07
2.2895E-07	1.1175E-09	3.9575E-07	9.5921E-07
3.1330E-07	-8.0663E-08	4.0272E-08	4.8387E-07
3.0710E-07	-1.0483E-07	6.6218E-07	5.9584E-07
2.2995E-07	-1.0855E-07	-4.1708E-07	-1.6054E-08
1.6079E-07	-1.4330E-07	3.2443E-07	1.0539E-06
1.8937E-07	-1.2445E-07	-4.5212E-07	-4.8820E-07
1.1555E-07	-6.7456E-08	-1.0085E-06	1.9343E-06
1.4798E-07	4.1431E-09	9.5609E-07	8.0269E-07
1.4725E-07	-5.2014E-08	-8.8629E-07	8.4507E-07
