jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.9354E-06	8.0046E-07	-3.9094E-06	-5.1067E-07
4.2019E-06	-5.4059E-07	-4.1187E-06	1.0665E-06
2.2702E-06	-1.8200E-06	-2.7097E-06	2.7658E-06
1.1771E-06	-2.3457E-06	-1.2261E-06	1.3733E-06
-9.3780E-07	-2.2288E-06	-2.3264E-06	1.7284E-06
-1.8844E-06	-1.3654E-06	-7.0553E-07	1.9733E-06
-2.5878E-06	-3.1303E-07	-1.0213E-06	9.4454E-07
-2.0435E-06	6.8364E-07	-9.1265E-07	5.7889E-07
-1.3508E-06	1.1447E-06	-2.5336E-06	5.3145E-07
-2.4843E-07	1.1673E-06	-1.7877E-06	2.4842E-06
3.0935E-07	7.2339E-07	-3.6819E-07	1.9128E-06
5.4009E-07	1.8051E-07	2.0860E-07	3.6236E-07
2.0101E-07	-2.3243E-07	-2.4116E-06	-5.1045E-07
-1.0201E-07	-4.2338E-07	-1.9040E-06	2.3602E-06
-6.2973E-07	-3.5226E-07	-6.6011E-07	2.5389E-07
-7.6132E-07	-1.1013E-07	-2.9293E-06	1.0847E-06
-8.7222E-07	2.5852E-08	-1.4002E-06	2.2154E-06
-7.2743E-07	1.6145E-07	-1.5675E-06	1.2227E-06
-7.3772E-07	1.8721E-07	-1.8524E-06	2.1855E-06
-6.5697E-07	2.2004E-07	-8.8892E-07	1.6657E-06
-7.9653E-07	2.3768E-07	-2.4323E-06	1.7223E-06
-8.3801E-07	4.3804E-07	-1.0823E-06	3.4775E-06
-8.7004E-07	5.6829E-07	-6.0378E-07	2.2690E-06
