jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.3491E-06	1.3124E-06	-7.1673E-06	-8.7150E-07
7.1527E-06	-3.3330E-07	-5.3406E-06	1.1249E-06
4.3079E-06	-3.1008E-06	-5.1017E-06	7.7559E-07
2.0849E-06	-4.0513E-06	-3.9662E-06	1.4942E-06
-1.2286E-06	-4.0495E-06	-3.9227E-06	5.6344E-07
-3.0275E-06	-2.4211E-06	-3.5626E-06	9.4531E-07
-4.1582E-06	-8.6562E-07	-3.9908E-06	1.5696E-07
-3.2707E-06	1.0721E-06	-4.0511E-06	1.1050E-06
-2.1198E-06	1.8386E-06	-3.9244E-06	7.7546E-07
-2.2643E-07	1.8596E-06	-3.6687E-06	1.5373E-06
7.1409E-07	1.2112E-06	-3.0780E-06	6.9536E-07
1.1721E-06	3.0595E-07	-3.9197E-06	4.1199E-07
6.6070E-07	-5.4752E-07	-4.7143E-06	1.2109E-06
1.2402E-07	-9.0495E-07	-3.8969E-06	2.5754E-06
-7.5835E-07	-9.2167E-07	-2.6483E-06	2.3291E-06
-1.1177E-06	-6.0211E-07	-2.0575E-06	1.2392E-06
-1.4344E-06	-2.9715E-07	-3.1831E-06	8.1334E-07
-1.2742E-06	7.8903E-08	-2.6416E-06	1.0690E-06
-1.3427E-06	2.4916E-07	-4.0862E-06	5.7669E-07
-1.1829E-06	3.8164E-07	-3.2995E-06	2.2415E-06
-1.3323E-06	4.9081E-07	-3.8552E-06	1.2998E-06
-1.2775E-06	7.6498E-07	-2.7108E-06	3.7447E-06
-1.2799E-06	9.8353E-07	-1.4070E-06	7.9063E-07
-9.1067E-07	1.1934E-06	-3.3646E-06	2.0465E-06
-5.4157E-07	1.1112E-06	-1.5061E-06	1.7124E-06
-6.8649E-08	9.8350E-07	-2.1923E-06	1.1461E-06
1.1299E-07	6.0587E-07	-2.3464E-06	2.8825E-07
2.2624E-07	2.5876E-07	-3.7122E-06	1.4559E-06
-6.3190E-08	-3.5039E-08	-2.3604E-06	1.2608E-06
-4.1765E-07	2.5593E-08	-4.0318E-06	1.3872E-06
-8.3854E-07	2.2496E-07	-2.6777E-06	2.7839E-06
-9.1682E-07	5.9623E-07	-2.3157E-06	1.6448E-06
-9.1442E-07	9.4008E-07	-3.0915E-06	1.6666E-06
-4.5425E-07	1.1699E-06	-3.0772E-06	2.9955E-06
-1.6656E-07	1.1871E-06	-1.3888E-06	2.6757E-06
2.6857E-07	1.0169E-06	-1.9341E-06	2.0127E-06
4.8111E-07	7.7251E-07	-1.0271E-06	2.0978E-06
5.8143E-07	6.4599E-07	-1.6784E-06	6.1545E-07
5.6874E-07	4.4770E-07	-2.5947E-06	1.5148E-06
5.6542E-07	3.1651E-07	-2.0019E-06	1.6309E-06
5.0864E-07	2.5040E-07	-2.3266E-06	1.5512E-06
6.2524E-07	8.8825E-08	-1.8853E-06	1.8569E-06
5.6763E-07	-1.1618E-07	-1.9470E-06	1.1380E-06
5.2627E-07	-3.0884E-07	-2.4103E-06	1.4331E-06
2.2885E-07	-4.8905E-07	-2.4954E-06	1.3567E-06
-3.1644E-09	-4.3968E-07	-2.8189E-06	2.0392E-06
-2.8678E-07	-3.1395E-07	-2.1835E-06	2.3967E-06
-3.0189E-07	7.9753E-09	-1.4059E-06	2.3349E-06
-2.0738E-07	2.9505E-07	-1.3880E-06	8.8528E-07
3.1755E-08	4.8508E-07	-2.8852E-06	1.5066E-06
3.2035E-07	4.2446E-07	-1.8382E-06	2.3113E-06
5.0797E-07	2.2884E-07	-1.5078E-06	1.5425E-06
5.2432E-07	-8.9989E-08	-1.8852E-06	1.0239E-06
3.4520E-07	-3.6796E-07	-2.4913E-06	1.2475E-06
-1.3853E-08	-4.9329E-07	-2.6750E-06	1.3064E-06
-2.6631E-07	-3.5338E-07	-3.1302E-06	2.2958E-06
-4.4701E-07	-5.0043E-08	-1.6046E-06	2.4953E-06
-4.1253E-07	2.8760E-07	-2.1522E-06	9.5607E-07
-1.9575E-07	4.8358E-07	-3.7189E-06	2.1158E-06
1.8390E-07	5.6921E-07	-2.3019E-06	3.7170E-06
4.2323E-07	4.0900E-07	-1.4287E-06	2.6551E-06
5.5420E-07	1.6605E-07	-1.2223E-06	3.0776E-06
4.1314E-07	-6.4682E-08	-3.7879E-07	1.4499E-06
2.6559E-07	-1.4937E-07	-2.0081E-06	1.3753E-06
-1.2993E-08	-1.2572E-07	-1.8774E-06	1.5233E-06
-1.0316E-07	5.7789E-08	-2.5504E-06	2.7910E-06
-9.8469E-08	2.6207E-07	-7.1055E-08	2.2321E-06
5.0939E-08	3.0349E-07	-2.1600E-06	8.3807E-07
1.5829E-07	2.7929E-07	-1.1998E-06	2.1784E-06
2.9287E-07	1.4941E-07	-2.4218E-06	5.3655E-07
3.2913E-07	1.4569E-08	-2.3787E-06	3.1354E-06
1.9191E-07	-4.4107E-08	-9.9763E-07	1.3915E-06
7.9267E-08	-1.2632E-08	-2.4929E-06	2.0139E-06
2.4637E-08	1.0067E-07	-1.3220E-06	2.0752E-06
-2.6760E-08	2.8048E-07	-1.9886E-06	1.7787E-06
1.1428E-07	3.7916E-07	-1.5067E-06	1.9316E-06
2.2925E-07	3.3405E-07	-2.1934E-06	1.5521E-06
4.8922E-07	2.5997E-07	-2.0604E-06	2.4999E-06
4.1985E-07	1.2962E-07	-1.5379E-06	2.1703E-06
3.1789E-07	-1.1909E-08	-1.5036E-06	2.2873E-06
2.0853E-07	-5.0717E-08	-1.1131E-06	1.6047E-06
5.9110E-08	1.6359E-08	-2.1847E-06	1.5197E-06
-1.8022E-08	1.4456E-07	-1.7496E-06	2.3949E-06
8.3606E-08	2.7316E-07	-1.3748E-06	1.7004E-06
2.0367E-07	3.2027E-07	-2.1229E-06	1.6128E-06
3.8367E-07	3.0435E-07	-2.1410E-06	2.5820E-06
4.7486E-07	7.3450E-08	-8.6143E-07	2.3350E-06
4.2201E-07	-1.0977E-07	-1.5392E-06	1.1800E-06
3.2840E-07	-2.8218E-07	-2.0249E-06	1.8506E-06
1.1242E-07	-2.8628E-07	-2.0186E-06	1.6878E-06
-4.3629E-08	-2.2258E-07	-2.4110E-06	2.3421E-06
-9.4728E-08	5.2264E-10	-1.7775E-06	2.8802E-06
-7.4859E-08	1.5105E-07	-7.9708E-07	2.7425E-06
1.2248E-07	2.5786E-07	-6.2807E-07	1.4184E-06
2.4055E-07	2.4491E-07	-1.4995E-06	1.2679E-06
3.8658E-07	1.1980E-07	-1.7039E-06	1.0233E-06
4.2711E-07	-5.5464E-08	-2.7653E-06	1.5026E-06
3.4331E-07	-2.0603E-07	-2.0458E-06	2.5269E-06
2.4139E-07	-2.8786E-07	-1.4531E-06	1.6270E-06
7.8322E-08	-3.2616E-07	-2.8017E-06	1.3302E-06
-8.0439E-08	-3.1258E-07	-2.6562E-06	3.2982E-06
-5.6025E-08	-2.0169E-07	-6.7133E-07	2.2211E-06
-9.3240E-08	-1.2966E-07	-2.4614E-06	1.1613E-06
-1.3409E-07	-1.0388E-07	-2.6004E-06	2.4172E-06
-1.5358E-07	-7.7983E-08	-2.7535E-06	2.7447E-06
-1.5145E-07	-1.1557E-07	-1.5845E-06	3.6506E-06
-1.7387E-07	-9.6032E-08	-1.0833E-06	2.4899E-06
-1.6226E-07	-2.0469E-08	-1.1391E-06	2.4015E-06
-1.5789E-07	1.0327E-07	-1.4962E-06	1.7536E-06
-3.5573E-08	1.0042E-07	-1.5291E-06	2.0401E-06
6.5962E-08	7.8557E-08	-2.4318E-06	1.2643E-06
1.1791E-07	4.9361E-08	-2.9198E-06	3.1818E-06
9.5484E-08	-7.1231E-08	-1.7362E-06	2.9736E-06
5.6059E-08	-1.6565E-07	-1.6142E-06	3.4341E-06
-1.9404E-08	-2.7106E-07	-8.1472E-07	2.2977E-06
-1.4756E-07	-2.4088E-07	-2.0293E-06	2.7873E-06
-2.4822E-07	-1.1561E-07	-4.7011E-07	2.8736E-06
-2.2814E-07	-1.4789E-08	-1.3381E-06	1.6385E-06
-1.4967E-07	2.5089E-08	-1.5488E-06	2.5069E-06
-4.8075E-08	4.0184E-08	-1.0457E-06	1.8541E-06
5.1417E-08	-6.7515E-09	-2.3208E-06	1.6714E-06
1.8007E-07	-9.1917E-08	-1.9768E-06	3.0448E-06
1.1833E-07	-1.8484E-07	-1.4746E-06	2.3171E-06
5.4686E-08	-2.5666E-07	-1.6919E-06	2.8390E-06
-1.0319E-07	-2.4476E-07	-1.4490E-06	2.3187E-06
-1.2917E-07	-1.9543E-07	-1.3715E-06	3.1816E-06
-1.5155E-07	-1.3943E-07	-7.4231E-07	1.6684E-06
-1.2046E-07	-3.2339E-08	-1.9527E-06	2.8731E-06
-5.6013E-08	3.0105E-08	1.1315E-07	1.4489E-06
-7.8051E-09	-3.9916E-08	-3.3233E-06	9.2304E-07
2.5626E-08	-8.9143E-08	-2.0845E-06	3.5326E-06
1.0732E-09	-1.2218E-07	-1.1537E-06	2.6247E-06
6.7981E-09	-1.3686E-07	-8.8226E-07	1.3355E-06
-3.1634E-08	-1.6830E-07	-3.5722E-06	1.5312E-06
-7.6346E-08	-8.8945E-08	-1.8608E-06	3.4879E-06
2.9541E-08	-1.0071E-07	-2.7667E-06	1.8716E-06
1.4250E-08	-7.1622E-08	-2.4631E-06	4.3955E-06
5.1394E-08	-1.0262E-07	-1.2236E-06	2.9252E-06
7.7366E-08	-1.1319E-07	-1.8555E-06	3.7242E-06
7.1421E-08	-2.1857E-07	-5.8753E-07	3.2260E-06
9.0716E-09	-2.8551E-07	-8.6764E-07	2.5337E-06
-4.6507E-08	-2.2817E-07	-1.5579E-06	2.0050E-06
-1.5208E-07	-2.2162E-07	-2.0312E-06	3.2803E-06
