jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.1333E-06	1.0525E-06	-3.7370E-06	2.8237E-07
5.3898E-06	-3.8164E-07	-4.0671E-06	5.1279E-07
3.0886E-06	-2.1852E-06	-3.8960E-06	1.7605E-06
1.6367E-06	-2.9267E-06	-2.5790E-06	1.7176E-06
-1.0655E-06	-2.8458E-06	-3.0910E-06	1.1388E-06
-2.3626E-06	-1.8801E-06	-2.8937E-06	2.1693E-06
-3.2701E-06	-5.0405E-07	-2.0867E-06	1.8263E-06
-2.6135E-06	8.5958E-07	-2.1088E-06	1.6893E-06
-1.6881E-06	1.5305E-06	-1.9620E-06	1.5398E-06
-2.3067E-07	1.5238E-06	-1.9019E-06	1.6203E-06
4.8901E-07	9.2527E-07	-1.6246E-06	1.2175E-06
8.6004E-07	3.0031E-07	-2.2016E-06	1.1666E-06
4.8704E-07	-3.5896E-07	-1.6262E-06	1.5026E-06
5.3702E-08	-6.5957E-07	-2.0921E-06	2.5020E-07
-6.0454E-07	-6.2204E-07	-3.4447E-06	1.7220E-06
-8.7003E-07	-4.0540E-07	-1.5804E-06	2.1987E-06
-1.1455E-06	-1.8055E-07	-2.3977E-06	8.6422E-07
-1.0023E-06	6.9758E-08	-2.9828E-06	2.2384E-06
-1.0265E-06	1.6108E-07	-2.2192E-06	2.5635E-06
-9.3622E-07	2.6576E-07	-1.9227E-06	2.8749E-06
-1.0573E-06	3.9290E-07	-9.1685E-07	2.8968E-06
-1.0616E-06	5.4650E-07	-5.4238E-07	1.8400E-06
-1.0207E-06	7.8524E-07	-1.0731E-06	1.5371E-06
-7.3147E-07	9.1223E-07	-1.2299E-06	1.2736E-06
-4.2894E-07	9.7732E-07	-1.7870E-06	1.6628E-06
-2.0259E-09	8.1746E-07	-1.4365E-06	1.5124E-06
1.5936E-07	4.8649E-07	-2.4160E-06	2.3131E-06
2.3152E-07	1.8966E-07	-1.9458E-07	2.7672E-06
-2.6232E-08	-3.3345E-08	-1.4322E-06	7.3753E-07
-2.6801E-07	2.4029E-08	-1.4798E-06	2.7322E-06
-5.8103E-07	1.7701E-07	-9.7611E-07	1.1551E-06
-6.9018E-07	4.5412E-07	-2.0459E-06	3.0048E-06
-6.8465E-07	7.6591E-07	6.0741E-07	2.2010E-06
-3.0739E-07	9.1946E-07	-1.3360E-06	8.8235E-07
-7.5056E-08	9.4544E-07	-7.3806E-07	2.2709E-06
2.8848E-07	7.7470E-07	-8.4346E-07	8.5993E-07
4.6911E-07	4.9801E-07	-1.6830E-06	2.1559E-06
5.3589E-07	4.4106E-07	-1.2172E-07	1.9481E-06
4.7544E-07	2.1564E-07	-8.6357E-07	8.2658E-07
4.6646E-07	1.4271E-07	-1.5032E-06	1.4144E-06
4.1441E-07	1.3918E-07	-1.1305E-06	1.9101E-06
4.6851E-07	4.9996E-09	-7.1151E-07	1.3350E-06
4.1948E-07	-1.1343E-07	-1.5437E-06	1.2752E-06
4.4276E-07	-2.9995E-07	-1.2093E-06	1.9022E-06
2.6517E-07	-4.3833E-07	-9.0124E-07	1.5620E-06
