jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.6417E-06	7.9229E-07	-3.6313E-07	8.0073E-07
9.8920E-07	2.5725E-07	9.3847E-07	2.3415E-07
4.3707E-07	-2.2606E-07	-5.8404E-07	-5.0431E-07
3.2920E-07	-3.4479E-07	-1.1321E-06	7.5886E-07
-2.4736E-07	-4.1519E-07	-8.9165E-07	1.8487E-06
-4.3335E-07	-2.4030E-07	8.5372E-07	2.7226E-06
-6.4213E-07	5.3136E-08	2.2585E-06	6.0354E-07
-4.4915E-07	2.1358E-07	3.0860E-07	-2.5989E-07
-2.8762E-07	2.3570E-07	4.6801E-07	5.6680E-07
2.0668E-08	1.6702E-07	-3.4726E-07	3.2677E-07
7.2854E-08	6.4078E-08	4.9872E-07	1.7442E-06
8.4851E-08	-8.9923E-08	8.1641E-07	3.5168E-07
-6.4471E-08	-1.4049E-07	6.5862E-07	1.2148E-06
-2.3393E-07	-8.5324E-08	9.4306E-07	-3.2144E-07
-3.4196E-07	1.5576E-08	-5.6520E-07	1.0885E-06
-3.4232E-07	7.1731E-08	1.4397E-06	8.8001E-07
-2.7852E-07	1.7708E-07	-9.9666E-08	2.7008E-08
-1.0152E-07	2.1923E-07	4.0456E-07	1.2695E-06
-6.1865E-08	1.0021E-07	4.9929E-07	5.6087E-07
-8.9419E-08	3.7622E-08	4.3274E-07	1.2750E-06
-1.6664E-07	-8.3983E-08	1.3485E-06	7.6594E-07
-2.0757E-07	7.8547E-09	5.9661E-07	1.2643E-07
-2.5491E-07	3.5520E-08	7.8630E-07	9.6497E-07
-1.6843E-07	1.0930E-07	1.6349E-06	-3.9875E-07
-1.3771E-07	2.3608E-07	-4.7442E-07	-1.2252E-06
-2.2290E-08	2.2926E-07	-1.2770E-06	6.2182E-07
7.0032E-08	1.5226E-07	-4.7196E-07	1.2168E-06
1.1176E-07	2.9763E-08	-3.5636E-07	1.5925E-06
8.8557E-08	-5.3339E-08	8.4707E-07	1.7621E-06
-3.8145E-08	-5.0321E-08	6.0705E-07	3.9757E-07
-1.0374E-07	-7.3451E-08	-1.4801E-07	1.3259E-06
-1.3568E-07	6.4342E-08	7.7685E-07	1.1067E-06
-1.5377E-07	1.6962E-07	-2.7644E-08	9.6494E-07
-4.1373E-08	1.9918E-07	3.3470E-07	1.6485E-06
6.3390E-09	2.8845E-07	6.5124E-07	1.7894E-06
1.6185E-07	2.1092E-07	1.6948E-06	1.5110E-06
2.0698E-07	9.1772E-08	1.1423E-06	1.6275E-07
2.6781E-07	9.4266E-08	1.1034E-07	8.8946E-07
2.8435E-07	5.9226E-09	7.0685E-07	1.7141E-06
2.3255E-07	-6.6873E-08	1.6834E-06	1.4782E-06
1.8302E-07	-4.5926E-08	2.0097E-06	4.8646E-07
2.2529E-07	-7.9359E-08	1.4191E-06	-5.7212E-07
2.4958E-07	-6.0639E-08	-1.4843E-07	-3.2009E-07
2.6488E-07	-1.4053E-07	2.9546E-07	9.4210E-07
2.5864E-07	-1.6835E-07	4.4318E-07	1.9237E-07
2.2280E-07	-2.3769E-07	1.0560E-07	1.0513E-06
1.3447E-07	-2.2438E-07	9.5162E-07	2.6587E-07
9.7998E-08	-1.7935E-07	-6.3865E-07	2.1720E-07
1.0029E-07	-1.6311E-07	-2.3117E-07	1.5439E-06
1.6393E-07	-1.0890E-07	2.7997E-07	1.5686E-06
1.8993E-07	-1.1918E-07	8.9568E-07	1.4019E-06
2.0507E-07	-1.4719E-07	4.8829E-07	9.9590E-07
1.9380E-07	-2.1381E-07	1.0022E-06	1.3936E-06
1.5509E-07	-2.8178E-07	6.6180E-07	1.5662E-07
1.0379E-07	-2.8227E-07	-5.8717E-07	1.3502E-06
5.6919E-08	-2.6064E-07	6.5288E-07	2.2219E-06
5.2098E-09	-1.7090E-07	1.2737E-06	1.8370E-06
7.6025E-08	-9.6404E-08	1.8199E-06	1.2276E-06
9.6622E-08	-6.0338E-08	1.2187E-06	5.3357E-07
1.2390E-07	-1.0599E-07	1.2226E-06	8.6985E-07
1.9214E-07	-1.1221E-07	1.0340E-06	3.6033E-08
2.5624E-07	-1.7360E-07	-9.4118E-08	6.4608E-07
1.8485E-07	-2.3720E-07	4.7355E-07	1.6215E-06
8.6940E-08	-3.1422E-07	1.3592E-06	1.2995E-06
3.7060E-08	-2.2953E-07	7.8386E-07	4.3840E-07
-2.8585E-08	-1.8917E-07	3.9240E-07	1.8267E-06
-4.3744E-08	-1.5504E-07	2.2310E-06	1.3600E-06
