jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.1717E-06	6.3886E-07	-7.6523E-07	7.5708E-07
2.0524E-06	1.1947E-07	6.3371E-07	7.6330E-07
1.4630E-06	-4.4955E-07	-6.4133E-07	3.1773E-07
1.0541E-06	-7.3957E-07	6.3068E-07	1.4891E-06
3.2768E-07	-8.3896E-07	1.3302E-07	-1.0085E-07
-5.3529E-08	-5.8663E-07	-2.0836E-07	1.6513E-06
-3.0427E-07	-2.9989E-07	1.1804E-06	8.2868E-07
-2.1570E-07	2.5601E-08	2.0624E-07	5.9401E-07
1.4840E-08	1.8408E-07	6.8068E-07	1.1479E-06
3.4505E-07	1.6331E-07	6.9106E-07	7.3684E-07
4.2955E-07	-1.1185E-08	8.3782E-07	1.3108E-06
4.8302E-07	-1.7942E-07	1.6573E-06	6.7571E-07
2.9623E-07	-3.3519E-07	1.3734E-06	2.2174E-07
1.4997E-07	-3.3797E-07	1.2691E-06	-7.6628E-07
-4.7349E-08	-2.9615E-07	-7.0640E-07	-3.6440E-07
-1.1027E-07	-1.6107E-07	-4.1033E-09	1.2577E-06
-1.0963E-07	-3.8682E-08	6.9091E-07	1.1624E-06
-4.3299E-08	-1.2203E-08	1.4180E-06	4.5951E-07
2.5162E-08	-2.0436E-08	-6.9565E-08	1.9313E-07
4.9653E-08	-9.7611E-08	1.1923E-06	1.6766E-06
-7.2275E-08	-1.5208E-07	1.4973E-06	-2.8735E-07
-1.4251E-07	-1.3099E-07	4.4436E-07	3.4287E-07
-2.1870E-07	-3.0939E-08	8.0035E-07	2.7547E-07
-2.2783E-07	9.3527E-08	7.5282E-07	6.2374E-07
-1.6699E-07	1.1359E-07	1.2257E-06	5.7039E-08
-3.6331E-08	1.6563E-07	6.6202E-07	-1.2225E-07
4.6618E-08	1.0892E-07	7.2374E-07	-1.8405E-07
1.0290E-07	4.5390E-08	2.3147E-07	-6.9900E-07
8.4637E-08	-5.4087E-08	-1.1811E-06	-1.5758E-07
-1.7699E-08	-8.3413E-08	-5.0925E-07	1.8718E-06
-1.2469E-07	-5.6666E-08	1.0230E-06	9.1638E-07
-1.7252E-07	4.6083E-08	1.1956E-07	6.7089E-07
-1.7763E-07	1.2798E-07	8.4425E-07	9.1407E-07
-1.2914E-07	2.2686E-07	1.5356E-07	1.4362E-07
-2.0531E-08	2.3164E-07	4.1473E-08	1.4455E-06
8.8521E-08	2.0655E-07	1.2319E-06	7.1399E-07
1.5843E-07	1.1897E-07	-1.5507E-08	2.7546E-07
1.6395E-07	2.8735E-08	3.5166E-07	1.3807E-06
1.3246E-07	2.0207E-09	9.1068E-07	7.1803E-07
4.8512E-08	6.8654E-09	3.1047E-07	4.1577E-07
5.1866E-08	1.2066E-08	-1.6585E-07	1.2406E-06
8.7979E-08	1.8523E-08	1.2353E-06	1.5777E-06
1.0475E-07	2.6505E-08	7.0547E-07	2.2368E-08
1.8010E-07	-1.3376E-08	-1.8097E-07	1.2934E-06
1.3824E-07	-9.6962E-08	7.2238E-07	1.5156E-06
9.8972E-08	-2.0398E-07	1.2785E-06	1.5851E-06
5.8798E-09	-1.6810E-07	1.5562E-06	4.5296E-08
-3.7502E-08	-1.3627E-07	-3.6499E-07	4.9715E-07
-6.8964E-08	-6.0187E-08	5.2173E-07	1.8399E-06
-4.6029E-08	-3.8417E-08	1.2394E-06	1.4160E-06
-1.5700E-08	-8.8910E-09	1.1886E-06	7.6185E-07
4.4494E-08	-1.1649E-09	6.6638E-07	1.3977E-06
-1.9964E-09	-1.5090E-08	2.0442E-06	1.0601E-06
4.2620E-08	-5.8598E-08	7.3850E-07	4.3635E-08
-6.5905E-08	-7.8850E-08	8.9427E-07	1.3287E-06
-6.7376E-08	-7.2599E-08	1.2376E-06	5.5710E-07
-1.3543E-07	-3.1702E-08	7.3196E-07	9.9823E-07
-5.2568E-08	1.1098E-08	1.3056E-06	1.3169E-06
-5.4424E-08	6.5706E-08	1.8700E-06	7.7792E-07
5.4423E-08	7.1391E-08	1.3121E-06	4.6817E-07
9.1597E-08	-5.5867E-10	2.2317E-06	5.4606E-07
1.0078E-07	-3.2949E-08	1.1746E-06	-1.4137E-06
1.5021E-08	-7.7093E-08	-3.3139E-07	4.7478E-07
-3.4576E-08	-8.3208E-08	1.1720E-06	4.5651E-07
-8.8414E-08	-1.0598E-07	1.2908E-07	1.7598E-07
-1.2071E-07	-2.6498E-08	8.0889E-07	9.6465E-07
-1.8151E-07	4.7537E-08	5.9765E-07	1.0301E-07
-9.1123E-08	7.9175E-08	9.2474E-08	1.1660E-06
-6.6043E-08	6.0836E-08	1.2637E-06	1.2130E-06
-2.8015E-08	7.6713E-08	1.2447E-06	8.2479E-07
-3.1298E-08	4.4698E-08	1.9051E-06	2.0115E-07
-2.1115E-09	2.4949E-09	5.6323E-07	-6.3179E-07
-5.5003E-08	-1.6673E-08	6.6247E-07	1.7099E-07
-5.8192E-08	1.0402E-08	-4.3467E-07	-6.3548E-07
-5.5346E-08	5.9240E-08	-6.1408E-07	1.7806E-06
2.4491E-08	6.5177E-08	9.3309E-07	9.1182E-07
