jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.4928E-06	6.0209E-07	1.3372E-06	-5.1793E-07
6.0830E-07	1.0399E-07	9.2869E-08	4.2739E-07
4.2505E-07	-1.4469E-07	1.1622E-06	3.7078E-07
2.7693E-07	-2.4469E-07	2.5424E-07	2.3139E-07
3.4112E-08	-2.3825E-07	9.2759E-07	9.0873E-07
-7.2147E-08	-1.2222E-07	8.6491E-07	1.2391E-07
-1.0551E-07	-8.9145E-08	3.4020E-07	7.7155E-07
-7.0283E-08	3.8163E-08	1.2310E-06	8.5442E-07
-2.1184E-08	4.7950E-08	6.2856E-07	1.4589E-07
6.7421E-08	8.5044E-08	4.4698E-07	1.2280E-06
1.2255E-07	1.3841E-08	1.2155E-06	1.1464E-06
1.4930E-07	-8.4436E-08	1.6350E-06	1.0785E-06
5.4339E-08	-1.0822E-07	1.6395E-06	-8.3239E-08
3.2157E-08	-1.4195E-07	3.9604E-07	5.3510E-07
-6.6067E-08	-1.1324E-07	1.3821E-06	1.3178E-06
-9.8980E-08	-3.2815E-08	1.9928E-06	6.4842E-07
-8.3621E-08	4.3331E-08	1.7819E-06	-7.4820E-08
-1.7486E-08	1.5913E-08	1.4543E-06	-1.4582E-07
2.3377E-08	-2.0704E-08	9.7270E-07	-6.6780E-07
-6.6894E-09	-1.5895E-08	2.0117E-07	2.2953E-07
-3.1761E-08	-3.0243E-08	8.2427E-07	4.0337E-07
-5.0537E-08	9.6131E-10	6.3795E-07	6.2905E-07
-9.5961E-08	-2.0337E-08	1.1077E-06	3.8910E-07
-9.1622E-08	2.4003E-08	6.4123E-07	7.1610E-07
-9.2479E-08	6.3542E-08	1.6260E-06	4.2236E-07
-4.5848E-08	4.2080E-08	4.6439E-07	-7.8453E-08
5.4004E-08	6.3070E-08	8.2258E-07	9.2563E-07
6.4193E-08	1.0855E-08	1.1310E-06	6.1270E-07
3.0421E-08	-1.8188E-08	1.5832E-06	2.8608E-07
-1.4705E-08	-5.8263E-08	5.5653E-07	-4.7905E-07
-8.7066E-08	-8.3148E-08	2.3715E-07	7.6847E-07
-1.3584E-07	1.9691E-08	7.6378E-07	6.1848E-07
-1.1944E-07	8.3457E-08	5.9086E-07	1.0821E-06
-8.3268E-08	1.1329E-07	1.6799E-06	9.9221E-07
-7.0948E-09	1.0121E-07	1.1352E-06	-2.4046E-07
4.2206E-08	1.1032E-07	3.7811E-07	9.3035E-07
5.8950E-08	8.4710E-08	1.8650E-06	5.5537E-07
5.1373E-08	4.7127E-08	4.0549E-07	-4.7537E-07
4.5393E-08	4.2860E-08	1.1243E-07	1.1328E-06
4.4290E-08	6.2674E-08	1.1462E-06	1.3215E-06
2.1323E-08	3.5137E-08	1.8007E-06	5.3522E-07
9.1471E-08	2.7414E-09	6.6731E-07	-2.5626E-07
7.8504E-08	4.2387E-08	2.7944E-07	1.0093E-06
1.0444E-07	7.1915E-09	1.0543E-06	1.1640E-06
1.0907E-07	-3.1958E-08	1.3623E-06	9.1281E-07
1.1185E-07	-7.1397E-08	1.3271E-06	7.2525E-07
6.9733E-08	-4.4053E-08	1.6182E-06	3.2924E-07
1.6718E-08	-3.6482E-08	4.9113E-07	2.1655E-07
2.4942E-08	-3.1544E-08	1.5727E-06	1.2850E-06
-2.9620E-09	-2.8743E-08	1.1881E-06	-5.0918E-07
4.8362E-08	1.3556E-08	4.7138E-07	7.5893E-07
7.7230E-08	1.5274E-08	1.5618E-06	8.2559E-07
6.1211E-08	-1.5869E-08	8.9207E-07	2.9286E-07
-4.4126E-10	-5.7119E-08	9.7509E-07	4.5073E-07
-1.6431E-08	-8.4809E-08	5.1404E-07	1.0339E-06
-3.3903E-08	-9.2904E-08	1.9976E-06	1.0966E-06
-6.9990E-08	-3.5092E-08	1.1813E-06	-3.2891E-07
-7.1173E-08	3.2647E-09	5.3285E-07	9.5498E-07
-5.6986E-08	-6.1022E-09	1.9276E-06	9.2826E-07
6.3580E-09	1.1949E-08	1.4430E-06	-5.7807E-07
6.0041E-09	2.7982E-08	9.8390E-08	3.5382E-07
4.7070E-08	-3.5666E-09	1.1222E-06	1.0098E-06
4.8535E-08	-5.8091E-08	1.2636E-06	6.1108E-07
3.8471E-08	-6.2122E-08	1.5736E-06	-5.6666E-08
-1.1425E-08	-1.0304E-07	-2.1913E-07	-8.7317E-08
-4.0234E-08	-4.8137E-08	9.6966E-07	2.0027E-06
-7.7421E-08	-1.4798E-08	1.9982E-06	-3.4302E-08
-8.5622E-08	5.8038E-09	4.3880E-07	2.7500E-07
-1.0547E-07	-3.5756E-08	1.0975E-06	5.5212E-07
-5.3877E-08	4.9767E-08	4.9297E-07	4.8154E-07
-5.6329E-08	6.4892E-08	9.0283E-07	1.0882E-06
-3.7773E-08	6.6259E-08	1.1296E-06	9.8084E-07
-4.2698E-08	5.0830E-08	1.8172E-06	8.8335E-07
2.1670E-08	-5.2653E-10	1.5340E-06	-3.7133E-07
3.5274E-08	4.5517E-08	3.2964E-07	-3.5426E-08
4.1509E-08	7.5048E-09	1.9288E-07	7.3692E-07
6.7346E-08	6.1793E-09	7.3349E-07	1.6455E-06
3.2988E-08	-4.0200E-08	1.9029E-06	8.8191E-07
1.4327E-08	-5.2681E-08	9.6668E-07	4.7925E-07
-2.9033E-08	1.8095E-08	1.7287E-06	8.1719E-07
-4.5551E-08	1.8518E-08	8.5819E-07	-2.2925E-07
-3.0418E-08	5.5198E-08	7.4699E-07	1.3185E-06
-6.5081E-10	1.3922E-08	1.6925E-06	4.6281E-07
2.6122E-09	7.8373E-08	1.0816E-06	6.8392E-07
1.6610E-08	7.5246E-08	1.7493E-06	1.8769E-07
3.5185E-08	5.5768E-08	6.9498E-07	-6.5559E-08
3.9335E-08	1.8037E-08	6.7744E-07	4.8768E-07
9.6874E-08	-1.4685E-08	5.9439E-07	9.9032E-07
2.6562E-08	-8.1343E-08	1.5388E-06	1.0450E-06
1.8335E-08	-5.9980E-08	1.3567E-06	4.8004E-07
-4.1889E-08	-9.7032E-09	1.4803E-06	3.8579E-07
-4.0737E-08	-1.3326E-09	9.5202E-07	2.6381E-07
-1.8058E-08	2.5242E-09	1.3616E-06	5.4839E-07
6.3912E-09	1.4431E-08	9.6357E-07	2.0897E-07
4.2970E-08	-1.2551E-08	1.5811E-06	5.7841E-07
3.0849E-08	1.0360E-08	9.5300E-07	-7.2778E-07
1.2885E-08	-2.1139E-08	1.8386E-07	6.5574E-07
2.7244E-08	-5.5276E-08	1.1149E-06	2.9794E-07
2.9401E-08	-4.2478E-08	3.2128E-07	3.2291E-07
1.2834E-08	-2.0936E-08	5.0997E-07	7.1086E-07
9.8501E-09	-5.4867E-09	5.6550E-07	1.1178E-06
9.5423E-09	-4.1303E-09	1.1403E-06	9.2896E-07
-3.3557E-09	-2.6844E-08	9.9309E-07	1.0464E-06
-2.6943E-09	2.8372E-10	1.6693E-06	5.4328E-07
-3.5046E-08	-9.5518E-09	5.4241E-07	3.6710E-07
-1.4212E-08	9.2939E-09	1.4764E-06	1.2762E-06
1.3246E-09	-4.3061E-08	1.5149E-06	-2.6231E-07
-4.4075E-08	-2.5458E-08	2.0400E-07	3.2041E-07
-5.8651E-08	1.1960E-08	7.0696E-07	1.1986E-06
-3.9625E-08	1.0975E-08	1.5597E-06	1.1452E-06
-2.4874E-08	-1.0020E-08	1.8663E-06	-1.0990E-07
4.0875E-09	3.5570E-08	1.2165E-07	-5.5819E-07
2.4153E-08	1.3384E-08	-2.8203E-07	1.3717E-06
4.1200E-08	1.2564E-08	1.2177E-06	1.5728E-06
-8.2103E-09	-9.8591E-10	1.2140E-06	1.0770E-06
-2.9047E-08	-1.9281E-08	1.6806E-06	1.0198E-06
-3.3406E-08	-2.3839E-08	1.2444E-06	4.3158E-07
-3.8800E-08	8.7818E-09	1.5686E-06	1.2208E-06
-3.5745E-08	-8.9173E-10	2.2336E-06	-3.4342E-07
5.2664E-10	4.8692E-08	1.3143E-07	-3.4817E-07
-1.8812E-08	5.7224E-08	7.9367E-07	1.1226E-06
-1.2188E-09	3.0632E-09	9.6453E-07	4.8109E-07
1.0882E-08	1.1723E-08	1.1024E-06	1.2550E-06
7.6773E-09	1.9049E-08	1.9080E-06	3.8259E-07
2.0461E-08	7.1241E-09	1.1378E-06	1.3756E-09
9.5692E-10	-4.3886E-08	8.2510E-07	1.5116E-07
-4.3746E-09	-3.1662E-08	9.5703E-07	7.4872E-07
-2.5385E-08	-1.3868E-08	1.3424E-06	-3.4308E-07
-1.9664E-08	-1.6025E-09	-6.9482E-07	3.7406E-07
-1.3738E-08	3.7628E-08	1.1797E-06	2.3030E-06
3.1083E-10	3.0956E-08	2.2246E-06	2.7766E-07
-5.0873E-09	5.4283E-08	9.8774E-07	-1.4545E-07
-1.4677E-08	1.0323E-08	5.8271E-07	3.1686E-07
1.2083E-08	2.3198E-08	8.1388E-07	8.2354E-07
6.1370E-08	3.0506E-08	1.2656E-06	5.7091E-07
1.0505E-08	5.7687E-09	1.0783E-06	1.2013E-07
4.3527E-08	-1.2790E-08	5.8280E-07	2.1495E-07
3.5195E-08	-1.2619E-08	6.2815E-07	4.5515E-07
5.6425E-09	-3.2894E-08	3.8428E-07	5.4229E-07
-1.3608E-08	-3.6490E-08	6.4128E-07	8.8233E-07
2.2879E-08	-2.0962E-08	4.5133E-07	7.2442E-07
9.5296E-09	2.1927E-09	7.4494E-07	1.4570E-06
-1.6241E-08	-2.8665E-08	1.3415E-06	7.1011E-07
-2.0734E-08	-1.7110E-08	5.0249E-07	8.7649E-07
-2.5036E-08	-2.5029E-08	1.4625E-06	1.4175E-06
-5.6042E-09	-1.5266E-08	1.5063E-06	1.3268E-07
-4.0613E-08	-2.0987E-08	5.0724E-07	5.1736E-07
-2.7579E-08	-1.3323E-08	9.5591E-07	8.4782E-07
-5.6587E-08	4.2554E-09	7.6370E-07	7.3318E-07
2.8362E-09	-1.0628E-08	9.3745E-07	8.9952E-07
4.2711E-09	1.2454E-08	7.2853E-07	9.1049E-07
1.1662E-08	1.3793E-08	1.1589E-06	1.3314E-06
-1.1213E-08	2.6320E-08	1.5423E-06	8.1335E-07
2.6498E-09	7.4281E-09	1.2658E-06	4.1728E-07
1.5061E-08	5.2818E-09	8.4231E-07	6.0002E-07
2.1671E-09	2.7769E-08	1.0622E-06	7.4522E-07
1.5004E-08	2.9213E-08	8.8823E-07	8.9685E-07
6.9963E-10	7.2771E-10	1.7323E-06	6.5946E-07
1.0883E-08	3.8519E-08	4.1798E-07	-2.2427E-07
-2.2815E-09	1.4921E-08	5.7554E-07	1.5616E-06
4.4813E-09	2.4140E-08	1.4277E-06	3.1384E-07
1.4411E-08	-4.6357E-08	2.4268E-07	8.0786E-07
-2.6402E-08	4.4965E-09	9.9268E-07	1.0786E-06
-1.9964E-08	-2.1641E-08	7.9840E-07	1.0585E-06
-3.9196E-08	-2.3228E-08	1.0589E-06	8.6351E-07
-9.7462E-09	1.6037E-08	5.2970E-07	1.2777E-06
-3.2524E-08	2.0234E-08	1.3710E-06	1.4198E-06
-5.4573E-08	6.2071E-09	1.0538E-06	1.4139E-06
-2.5479E-08	2.9414E-08	2.2488E-06	1.3027E-06
-1.9600E-08	3.8336E-08	1.1093E-06	2.9835E-07
3.7472E-08	3.1652E-08	1.8695E-06	1.7020E-06
1.8198E-08	1.6703E-08	2.0911E-06	-5.4379E-07
2.3452E-08	1.5531E-08	3.1100E-07	8.4223E-07
2.0472E-08	-3.1995E-08	2.1347E-06	7.5605E-07
3.7482E-08	-1.2769E-08	8.3151E-07	-6.0515E-08
-1.1645E-08	-1.5838E-08	1.1871E-06	7.3338E-07
2.1793E-08	-3.3433E-08	6.7612E-07	1.9836E-07
-2.0393E-09	-6.4689E-09	6.9023E-07	1.3469E-06
2.7843E-08	-1.1073E-08	1.5348E-06	1.0438E-06
4.1335E-09	-5.5241E-09	1.4957E-06	7.3493E-07
5.2520E-09	2.9453E-09	1.5294E-06	4.6109E-07
