jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.2150E-06	8.3248E-07	-8.2224E-07	1.1590E-07
4.5181E-06	-9.4898E-07	-4.4666E-07	9.8482E-07
3.7863E-06	-2.6058E-06	3.4054E-07	1.4047E-06
1.9512E-06	-3.6170E-06	6.3749E-07	9.6043E-07
1.6449E-07	-3.7239E-06	6.0118E-07	1.2441E-06
-1.2267E-06	-2.6932E-06	8.9489E-07	1.1184E-06
-2.0020E-06	-1.3240E-06	1.1075E-06	1.1480E-06
-1.5549E-06	2.1108E-07	7.8322E-07	5.4934E-07
-7.9282E-07	8.9879E-07	5.4845E-07	1.5584E-06
3.2854E-07	9.9597E-07	1.0909E-06	9.7488E-07
9.0154E-07	4.8775E-07	5.9455E-07	2.0049E-06
1.2121E-06	-2.6320E-07	2.2718E-06	1.2246E-06
9.5242E-07	-8.6060E-07	6.5820E-07	7.8174E-07
5.7204E-07	-1.1537E-06	1.5738E-06	1.5779E-06
-1.0536E-07	-1.2431E-06	1.0554E-06	9.4224E-07
-4.8516E-07	-9.7008E-07	1.4495E-06	1.5634E-06
-6.6915E-07	-6.6731E-07	1.3394E-06	1.1800E-06
-6.1273E-07	-3.7310E-07	1.6677E-06	1.3018E-06
-6.3973E-07	-2.4577E-07	1.1172E-06	1.2377E-06
-5.7015E-07	-1.4805E-07	2.2963E-06	1.6737E-06
-6.3030E-07	-6.2761E-08	1.5712E-06	-6.6256E-12
-5.8417E-07	9.8223E-08	8.6830E-07	1.4550E-06
-5.6827E-07	2.6513E-07	1.7150E-06	9.1433E-07
-3.5972E-07	4.6007E-07	7.8890E-07	1.1738E-06
-1.6729E-07	4.1920E-07	1.5711E-06	1.8454E-06
8.6545E-08	3.8120E-07	1.9533E-06	1.1490E-06
1.9711E-07	8.7279E-08	1.5692E-06	1.0294E-06
2.1068E-07	-1.3816E-07	1.7438E-06	9.0858E-07
3.3201E-08	-3.2318E-07	1.0095E-06	5.9838E-07
-1.8312E-07	-2.6366E-07	7.8739E-07	1.6789E-06
-4.6265E-07	-1.2895E-07	1.8382E-06	1.6825E-06
-5.3745E-07	1.4942E-07	1.3704E-06	8.1181E-07
-4.7083E-07	4.6187E-07	9.1250E-07	2.0153E-06
-1.9802E-07	6.4892E-07	2.4494E-06	1.5636E-06
1.9928E-08	6.7287E-07	1.0373E-06	7.6576E-07
2.8930E-07	5.6609E-07	1.5139E-06	2.2221E-06
3.7956E-07	3.6093E-07	1.9869E-06	1.2670E-06
4.3584E-07	2.0016E-07	1.7419E-06	1.7195E-06
3.9346E-07	7.8522E-08	2.1811E-06	1.1028E-06
3.6848E-07	3.7709E-08	1.6137E-06	1.2363E-06
3.5123E-07	-2.3726E-08	1.9430E-06	9.5191E-07
3.8807E-07	-1.1345E-07	9.0907E-07	1.0805E-06
3.4657E-07	-2.3352E-07	1.5928E-06	2.1247E-06
2.7865E-07	-3.5909E-07	2.1178E-06	1.4334E-06
1.1270E-07	-4.7354E-07	1.9474E-06	1.1315E-06
-2.2502E-08	-4.2367E-07	1.1077E-06	1.0163E-06
-2.1958E-07	-3.2882E-07	1.5463E-06	2.4187E-06
-2.4074E-07	-1.5335E-07	2.4003E-06	1.1868E-06
-2.3541E-07	4.2668E-08	1.3644E-06	1.6429E-06
-9.1158E-08	2.0160E-07	2.1168E-06	1.5849E-06
7.5212E-08	1.7655E-07	1.7589E-06	2.0776E-06
2.5143E-07	5.1283E-10	3.0854E-06	1.1600E-06
2.3657E-07	-1.5153E-07	1.0050E-06	1.0220E-06
9.7636E-08	-3.2460E-07	2.5842E-06	2.4030E-06
-1.5288E-07	-3.8814E-07	2.4767E-06	1.0898E-06
-3.0122E-07	-2.8266E-07	2.9722E-06	1.1472E-06
-4.3568E-07	-7.4239E-08	1.6603E-06	9.2868E-08
-3.8575E-07	1.4412E-07	2.1035E-06	1.5632E-06
-2.5910E-07	2.6673E-07	1.7510E-06	-1.5450E-07
4.9073E-09	2.9899E-07	6.4203E-07	1.7170E-06
1.7017E-07	1.7473E-07	1.9079E-06	1.6264E-06
2.3472E-07	1.6438E-08	1.8392E-06	1.8800E-06
1.5078E-07	-1.1629E-07	2.4691E-06	1.0842E-06
2.1230E-08	-1.7334E-07	1.3896E-06	1.1647E-06
-1.0555E-07	-1.3073E-07	1.8205E-06	1.8321E-06
-1.7365E-07	-1.7547E-08	2.2709E-06	1.8412E-06
-1.5774E-07	5.5565E-08	2.7670E-06	1.1777E-06
-1.0608E-07	1.1343E-07	1.9037E-06	5.9863E-07
-6.0466E-08	1.2202E-07	1.4871E-06	1.5085E-06
3.4894E-08	7.7479E-08	2.4074E-06	1.6249E-06
3.7946E-08	-2.1276E-08	2.1568E-06	8.4643E-07
-1.7028E-08	-4.4003E-08	1.6702E-06	1.2154E-06
-1.2839E-07	-5.5961E-08	1.8023E-06	1.6606E-06
-1.4688E-07	6.6516E-08	2.5437E-06	1.7216E-06
-1.4771E-07	1.5228E-07	2.5172E-06	9.2033E-07
2.4850E-08	2.4339E-07	2.2019E-06	1.0072E-06
1.0045E-07	2.3325E-07	2.1742E-06	7.9557E-07
1.7268E-07	1.7308E-07	1.8074E-06	7.7508E-07
1.9625E-07	-1.5087E-08	1.5678E-06	1.2313E-06
1.0789E-07	-9.7634E-08	2.2382E-06	1.2955E-06
6.0259E-10	-7.1425E-08	1.7001E-06	7.4489E-07
-7.7569E-08	-2.8764E-09	1.7491E-06	1.4506E-06
-1.0553E-07	1.0913E-07	1.8349E-06	1.0247E-06
-2.9992E-08	1.8478E-07	1.6153E-06	1.4573E-06
9.9657E-08	1.4283E-07	1.8094E-06	1.6127E-06
1.7718E-07	1.5604E-07	2.5232E-06	1.6832E-06
2.0350E-07	2.9799E-08	2.0970E-06	6.2517E-07
2.5778E-07	-8.1885E-08	1.7019E-06	1.6604E-06
1.4133E-07	-1.8855E-07	2.4400E-06	1.1753E-06
1.5552E-08	-2.4767E-07	2.1054E-06	1.2613E-06
-1.8749E-07	-1.4781E-07	2.4358E-06	7.0405E-07
-2.0481E-07	4.7776E-09	1.5284E-06	6.5249E-07
-1.1348E-07	1.2648E-07	1.2885E-06	1.2240E-06
5.4616E-08	2.3549E-07	1.9392E-06	2.1566E-06
1.4993E-07	1.9079E-07	2.9257E-06	6.5998E-07
2.2994E-07	5.7960E-08	9.4644E-07	7.4787E-07
2.4045E-07	-4.6812E-08	2.1596E-06	1.8833E-06
1.8077E-07	-1.3655E-07	1.7538E-06	7.6808E-07
7.2378E-08	-1.9345E-07	1.8374E-06	1.9591E-06
-6.6219E-09	-2.0252E-07	2.5197E-06	8.7302E-07
-8.8066E-08	-1.7683E-07	1.5576E-06	1.0583E-06
-1.1687E-07	-1.4001E-07	1.6858E-06	1.2637E-06
-1.3281E-07	-1.0625E-07	1.8501E-06	2.1773E-06
-1.0843E-07	-2.4485E-08	3.3868E-06	8.5523E-07
-1.0358E-07	-3.0987E-08	9.5665E-07	3.0041E-07
-1.1003E-07	-2.4796E-08	2.2392E-06	2.2735E-06
