jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.4461E-07	3.3758E-07	-7.7560E-07	1.2477E-06
6.4992E-07	5.1358E-08	-8.0131E-07	9.2165E-07
7.0813E-07	-2.3012E-07	-5.0882E-08	1.2826E-06
2.5765E-07	-4.6522E-07	-4.7680E-07	4.0245E-07
3.9030E-08	-4.3539E-07	-3.6721E-07	1.5001E-06
-1.6613E-07	-3.2707E-07	1.2765E-07	4.2425E-07
-2.3107E-07	-1.5124E-07	-9.5889E-07	1.0685E-06
-1.4063E-07	-3.3420E-08	-2.0712E-07	1.5629E-06
-2.3077E-08	1.2119E-07	-6.3297E-08	1.9424E-06
1.8379E-07	1.0018E-07	1.4708E-06	1.7193E-06
1.8781E-07	-7.7802E-09	1.0960E-06	-6.3257E-08
1.6786E-07	-1.3401E-07	-2.2251E-07	3.0683E-07
1.1677E-07	-2.4556E-07	1.2420E-08	1.0994E-06
3.5492E-08	-3.2840E-07	5.6036E-07	9.9499E-07
-1.5786E-07	-1.6943E-07	3.9174E-07	4.8978E-07
-1.2972E-07	-8.9804E-08	-4.8410E-08	8.7809E-07
-1.1842E-07	-1.7974E-08	3.0821E-07	1.2509E-06
-1.2450E-08	4.1736E-08	8.8822E-07	1.2617E-06
6.5659E-09	7.5786E-08	8.8407E-07	3.3629E-07
3.8239E-08	-4.8541E-08	2.9050E-07	1.1526E-06
4.4327E-09	-9.7358E-08	1.6900E-06	4.4060E-07
-5.0841E-08	-1.3902E-07	-4.6436E-08	-1.5200E-07
-1.9678E-07	-8.3399E-08	7.1839E-07	9.5258E-07
-2.0275E-07	-3.0345E-08	2.6444E-07	2.3337E-07
-1.9370E-07	3.2841E-08	1.0605E-06	1.1466E-06
-1.0198E-07	6.2539E-08	1.0447E-06	-6.3814E-07
-7.9494E-08	9.2993E-08	-2.4152E-07	-7.6248E-08
3.2602E-08	4.1252E-08	-3.0084E-07	4.3357E-07
3.7065E-08	3.8755E-08	-5.4300E-08	8.9615E-07
-3.9124E-09	-1.0434E-08	-2.2474E-07	1.4044E-06
-9.5300E-08	-3.8038E-08	1.9177E-06	1.8335E-06
-1.1942E-07	2.9152E-08	1.1776E-06	-1.0760E-06
-1.5124E-07	8.6675E-08	-4.3143E-07	7.1387E-07
-1.4469E-07	1.5970E-07	4.7978E-07	6.1119E-07
-6.8012E-08	1.4610E-07	3.2550E-07	1.5501E-06
-1.3855E-08	1.7445E-07	1.8738E-06	8.0952E-07
5.6122E-08	1.2046E-07	1.2899E-06	-3.7703E-09
1.0040E-07	1.2988E-07	9.7923E-07	-4.8404E-07
4.6452E-08	1.0897E-07	2.3965E-07	-8.1987E-08
5.4675E-08	6.3410E-08	4.1816E-07	-3.0805E-08
3.7577E-08	7.7452E-08	2.1743E-07	2.2401E-07
6.8447E-08	8.5307E-08	1.3341E-07	8.9271E-08
7.8269E-08	3.5121E-08	3.0712E-07	8.8403E-07
