jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.4493E-06	-7.0136E-07	3.0497E-07	-5.7679E-08
1.0891E-06	-1.3501E-06	4.3919E-07	4.4971E-08
5.2679E-07	-1.5342E-06	3.5685E-07	8.9424E-08
-2.0676E-07	-1.3272E-06	8.1941E-07	2.4428E-07
-6.7803E-07	-8.4711E-07	5.3860E-07	-7.8992E-07
-8.6976E-07	-2.5725E-07	-9.4157E-07	3.3089E-07
-7.4714E-07	1.1192E-07	1.0395E-06	1.7230E-06
-3.9929E-07	3.8834E-07	1.5475E-06	-7.0165E-07
-1.4450E-08	2.6408E-07	-4.8539E-07	-7.2750E-08
2.2447E-07	4.1504E-08	3.9260E-07	7.8060E-07
2.7722E-07	-2.5427E-07	7.5952E-08	7.9130E-07
1.4674E-07	-4.5216E-07	8.7568E-07	1.5062E-06
-9.5076E-08	-4.1362E-07	1.4223E-06	9.8324E-07
-2.9871E-07	-3.1945E-07	1.2997E-06	5.4266E-07
-3.7083E-07	-9.5021E-08	1.1069E-06	1.5709E-06
-3.1162E-07	-1.4486E-08	3.6646E-06	6.6388E-07
-1.9368E-07	9.4123E-08	1.2428E-06	-1.8049E-06
-1.4323E-07	2.9818E-08	9.3064E-07	9.0016E-07
-8.4199E-08	2.7882E-08	2.0586E-06	-6.2900E-07
-1.0745E-07	-5.0476E-08	1.0118E-06	6.2850E-08
-2.3735E-07	-2.8099E-08	1.9244E-06	-5.1419E-07
-2.8755E-07	8.5662E-08	1.1491E-06	-4.7722E-07
-2.7821E-07	2.0172E-07	1.4381E-06	-1.1813E-06
-1.6867E-07	2.5040E-07	-2.0935E-07	-6.5038E-07
-5.2456E-08	3.1902E-07	5.7681E-07	3.3474E-08
1.1608E-07	1.8831E-07	-4.2406E-07	5.5958E-07
1.1620E-07	9.0190E-08	1.6960E-06	2.1945E-06
1.0336E-07	-4.9673E-08	2.7720E-06	-4.0050E-08
1.3309E-08	-1.5693E-08	1.7619E-06	-3.2675E-07
-9.0118E-08	5.1893E-09	2.0295E-06	-3.3406E-07
-1.6710E-07	4.5687E-08	1.9970E-06	-1.0255E-06
-6.9534E-08	2.4854E-07	1.1028E-06	-1.4176E-06
-3.2221E-08	3.2460E-07	5.4370E-07	-6.2627E-07
1.3647E-07	2.6682E-07	1.3403E-06	-4.0140E-07
2.0164E-07	1.5571E-07	6.4294E-07	-1.5744E-06
2.7344E-07	3.2511E-08	-6.4210E-07	4.3081E-07
2.2852E-07	6.1393E-09	2.1538E-06	8.7622E-07
1.4307E-07	-6.7334E-08	1.3579E-06	-1.2852E-06
6.4773E-08	-8.9231E-08	9.2651E-07	-8.4080E-08
9.0018E-08	-1.7551E-08	1.4572E-06	-1.1110E-06
9.4876E-08	-1.7968E-08	1.4684E-07	-8.6660E-07
1.1752E-07	-9.5452E-09	4.7051E-07	-2.1706E-07
9.3610E-08	-6.3169E-08	2.0530E-07	-2.9266E-08
9.9492E-08	-1.6560E-07	1.0274E-06	7.8938E-07
3.7712E-08	-2.1634E-07	1.5015E-06	-3.7635E-07
-2.1782E-08	-2.1942E-07	6.6895E-07	4.2102E-07
-1.0824E-07	-1.4351E-07	2.7347E-06	2.8184E-07
-1.1689E-07	-9.9370E-08	1.7428E-06	-1.9949E-06
-1.4023E-07	-1.6862E-08	2.3203E-07	-8.5042E-07
-6.8966E-08	1.9418E-08	1.2885E-06	-2.4131E-07
1.5964E-08	5.6048E-08	1.1249E-06	-1.5122E-06
6.6880E-08	1.1283E-08	-2.9075E-08	-5.3087E-07
3.1864E-08	-2.8391E-08	1.3033E-06	-5.6029E-07
-3.3258E-08	-6.8743E-08	4.7705E-08	-1.1322E-06
-7.5027E-08	-6.6413E-08	5.0113E-07	-3.3881E-07
-1.3338E-07	-1.2725E-08	-4.5187E-07	-4.0944E-07
-1.6280E-07	1.8419E-08	1.1866E-06	1.2276E-06
-5.8553E-08	5.9818E-08	1.5022E-06	-1.4298E-06
-1.6714E-08	3.1320E-08	-4.3991E-07	-5.9546E-08
2.8349E-08	5.0641E-08	1.4722E-06	6.9248E-07
7.1671E-08	-5.4777E-08	1.8394E-06	-1.1091E-06
3.7631E-08	-7.7469E-08	3.3174E-08	-1.4085E-06
-6.0147E-08	-1.3514E-07	2.1701E-07	-2.4691E-08
-1.5652E-07	-1.2978E-07	3.3424E-07	-5.1113E-07
-2.0204E-07	-2.6522E-08	3.3641E-07	4.6382E-07
-1.7041E-07	9.3946E-08	1.3627E-06	-2.5960E-08
-1.1188E-07	1.3865E-07	1.2157E-06	-8.3327E-07
-1.9363E-08	1.9124E-07	1.3419E-08	-1.1885E-06
3.2164E-08	1.5238E-07	-1.2679E-07	3.5711E-07
8.6034E-08	1.1818E-07	8.4170E-07	1.5701E-07
4.1142E-08	5.2816E-08	1.0852E-06	1.3518E-09
1.2551E-08	5.5011E-10	9.0746E-07	-9.1250E-07
-4.3201E-08	7.9720E-09	1.6405E-07	-2.5368E-07
-3.6360E-08	7.0064E-08	8.1620E-07	-2.4348E-07
1.4110E-08	4.0965E-08	5.2942E-07	-5.5285E-07
5.8242E-08	1.0131E-07	3.4489E-07	-4.7537E-07
3.7016E-08	6.1355E-08	1.5146E-07	-4.9700E-07
9.6924E-08	6.2138E-08	-3.2811E-07	1.9022E-07
6.3389E-08	-1.0121E-08	1.0462E-06	4.2060E-07
6.4693E-08	2.7188E-08	-3.6641E-08	-7.7857E-07
6.4013E-09	7.4522E-08	1.8307E-07	1.0085E-06
1.7404E-08	6.7077E-08	7.4405E-07	-1.6181E-07
-9.8835E-09	9.9889E-08	5.5461E-07	8.2483E-07
6.5413E-08	9.4888E-08	1.1276E-06	-3.6615E-07
1.4410E-07	8.5579E-08	6.5727E-07	5.7402E-07
1.3535E-07	-1.4252E-09	1.4888E-06	-1.1922E-06
1.0423E-07	-9.2139E-08	-1.0574E-06	-2.5509E-07
9.6616E-08	-1.3018E-07	5.0506E-07	7.6965E-07
3.8705E-08	-1.5657E-07	-5.7625E-09	8.9097E-07
-8.8043E-08	-1.0564E-07	2.0059E-06	1.3095E-06
-1.2577E-07	-4.5827E-08	1.7641E-06	-9.1919E-07
-9.0767E-08	6.9541E-08	2.4397E-07	-7.3618E-07
-3.0916E-08	9.7878E-08	2.0009E-07	4.1042E-07
4.7971E-08	1.2681E-07	9.5592E-07	4.0365E-08
1.2080E-07	5.9620E-08	1.1771E-07	2.9580E-07
1.8650E-07	-3.5794E-08	1.2594E-06	9.2756E-07
1.2864E-07	-9.2825E-08	1.5449E-06	-1.3585E-07
3.3044E-08	-1.5795E-07	9.3230E-07	-6.5384E-07
-6.2921E-08	-1.2524E-07	2.2631E-08	1.3687E-07
-1.1863E-07	-8.7134E-08	1.4662E-06	8.4776E-07
-1.1633E-07	-5.2522E-09	1.4927E-06	-8.6568E-07
-9.4479E-08	8.2803E-09	2.7916E-07	-2.5646E-07
-1.1493E-07	3.8826E-08	1.2304E-06	-1.9416E-07
2.1148E-09	1.9188E-08	-1.1275E-07	-9.6214E-07
-2.2311E-08	-3.4140E-09	1.5290E-08	1.1044E-06
-1.4207E-08	7.6333E-09	1.2444E-06	7.2133E-08
-7.0992E-08	9.7619E-09	5.8362E-07	6.1043E-07
-6.9409E-08	2.6569E-08	1.9141E-06	-4.2342E-07
-1.2973E-08	1.7213E-08	-5.0492E-07	-7.2840E-07
-4.0566E-08	5.2673E-08	7.2740E-07	1.5006E-06
4.6384E-08	3.9960E-08	1.8024E-06	-1.9443E-07
3.0949E-08	3.6780E-09	6.5637E-07	-4.7362E-07
4.4218E-08	1.6829E-08	4.7385E-07	2.1732E-07
6.3056E-09	-4.0399E-08	1.3510E-06	4.9834E-07
-5.8858E-08	-2.1507E-08	1.5161E-06	-8.8104E-07
-5.8792E-08	-9.8933E-09	-3.0934E-08	-5.8175E-07
-6.1179E-08	4.0695E-08	9.2711E-07	2.3563E-07
-4.0158E-08	7.1790E-08	2.5509E-07	-9.1167E-07
7.8232E-09	4.4933E-08	-1.2209E-07	7.9559E-07
-1.3497E-08	1.3517E-07	1.1210E-06	2.7052E-07
