jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.0669E-08	3.7246E-07	-5.0688E-07	4.8821E-07
5.0395E-07	9.4992E-08	2.8130E-07	4.6260E-07
5.0610E-07	-2.0343E-07	1.0438E-06	1.9422E-07
1.9240E-07	-3.1249E-07	-1.1663E-07	-1.8426E-06
8.5586E-08	-3.4248E-07	-1.4251E-06	1.1637E-06
-2.2110E-07	-1.8264E-07	1.2593E-06	-2.4553E-07
-1.2950E-07	-1.2665E-07	-1.3095E-06	3.2403E-07
-1.2985E-07	1.3027E-07	1.7344E-06	6.2291E-07
-3.5520E-08	9.7327E-08	-6.4654E-07	-1.1134E-06
1.1495E-07	1.5020E-07	4.9062E-07	9.2409E-07
2.1682E-07	-2.9003E-08	3.5917E-07	-7.4866E-07
1.3085E-07	-7.0858E-08	3.1198E-07	1.7337E-08
7.2851E-08	-1.8765E-07	6.1626E-08	-5.7445E-07
1.5184E-08	-2.2503E-07	5.8157E-07	-1.8473E-07
-7.3400E-08	-1.5950E-07	-1.8871E-07	-1.3432E-06
-8.6717E-08	-8.5312E-08	-5.1950E-07	-2.5600E-07
-1.5890E-07	-8.6801E-09	-6.5346E-07	-6.0584E-07
-6.8691E-08	4.8992E-08	-4.8875E-07	4.2911E-07
-4.1722E-08	3.4494E-08	5.9644E-08	-2.7574E-07
3.7203E-08	-9.5960E-09	-1.8446E-07	-2.8702E-07
-2.4719E-08	-9.4677E-08	-7.5042E-07	-6.3986E-07
-7.8369E-08	-8.4588E-08	-7.9080E-07	6.1529E-07
-1.3454E-07	-1.2253E-07	9.3332E-08	1.0457E-08
-1.1779E-07	-7.3403E-08	-3.6113E-07	-4.8314E-08
-1.2299E-07	-3.4424E-09	-4.1526E-07	-4.3546E-07
-8.0156E-08	5.3991E-08	-1.3400E-06	3.4113E-07
1.4752E-09	9.5410E-08	-2.2868E-07	1.0974E-06
-1.4556E-08	6.8212E-08	1.2206E-07	4.0890E-07
2.5665E-08	2.2326E-08	-7.6359E-08	2.5727E-07
7.7297E-10	3.6376E-08	-1.5339E-07	3.6857E-07
-6.3892E-08	-6.4270E-08	-1.7755E-07	3.0556E-07
-8.2871E-08	-2.8030E-08	-2.2388E-07	1.0151E-06
-1.5922E-07	6.1261E-08	1.2008E-06	4.6280E-07
