jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.6003E-06	1.1144E-06	-1.7846E-06	5.4100E-07
1.8452E-06	4.2575E-07	-1.4672E-07	1.8450E-06
1.1866E-06	-4.4994E-07	8.5315E-07	2.9278E-07
7.2684E-07	-7.8284E-07	-2.6352E-07	-1.0694E-06
-1.8628E-07	-9.7171E-07	-2.3373E-06	1.8715E-07
-6.5325E-07	-6.9418E-07	-5.9778E-07	2.0639E-06
-9.4087E-07	-3.0011E-07	5.8897E-08	5.5097E-07
-7.1906E-07	1.2970E-07	-5.0123E-07	5.9247E-07
-4.1225E-07	2.4763E-07	-1.1791E-06	8.3629E-07
-1.7406E-08	2.4424E-07	9.7275E-08	2.3371E-06
1.0803E-07	1.8810E-08	9.2780E-07	-5.5600E-08
1.9512E-07	-1.3022E-07	-1.0974E-06	6.0852E-07
-5.7185E-09	-3.3486E-07	-1.2277E-07	1.2322E-06
-1.5747E-07	-3.5510E-07	-9.2932E-08	1.3921E-06
-4.1144E-07	-2.4721E-07	6.9323E-07	6.6438E-07
-4.4238E-07	-1.0006E-07	-4.3137E-07	1.0333E-06
-3.5578E-07	2.0988E-08	1.6165E-06	1.0178E-06
-1.7366E-07	5.6473E-08	-7.3392E-08	-1.3110E-06
-1.4618E-07	2.4136E-08	-1.2895E-06	8.3222E-07
-1.1569E-07	-8.9869E-08	2.8496E-08	1.0529E-06
-2.7941E-07	-1.4245E-07	8.9916E-08	5.1516E-07
-4.0219E-07	-1.3236E-07	-1.6905E-07	3.5913E-07
-5.1053E-07	4.0188E-09	-3.2718E-07	7.1694E-08
-4.3548E-07	2.6059E-07	-1.5034E-06	5.9300E-07
-3.1064E-07	2.5085E-07	-3.0529E-07	1.7677E-06
-8.4508E-08	3.0895E-07	-5.4902E-07	6.7442E-07
2.8840E-08	1.9604E-07	-1.7152E-07	2.3184E-06
6.5052E-08	6.4908E-08	1.3424E-06	2.2683E-07
-1.0249E-08	-1.2716E-08	-1.2037E-06	-2.1202E-07
-1.4858E-07	-5.8560E-09	-1.2918E-06	1.5833E-06
-2.7163E-07	4.3883E-08	-2.1075E-07	2.2636E-06
-2.5426E-07	1.6234E-07	7.2538E-07	1.3231E-06
-2.7125E-07	2.8947E-07	-6.4647E-08	1.0201E-06
-9.2905E-08	3.4356E-07	2.3387E-07	1.2780E-06
8.5057E-10	3.6432E-07	2.8894E-08	1.1467E-06
1.0530E-07	2.8509E-07	3.4373E-07	1.3956E-06
1.3214E-07	1.6176E-07	5.2986E-07	9.7756E-07
1.6996E-07	1.5238E-07	1.0185E-07	7.3639E-07
1.1826E-07	1.5455E-07	4.9839E-08	1.4317E-06
1.5097E-07	1.2433E-07	8.4423E-07	8.6854E-07
1.4382E-07	1.5128E-07	-1.4301E-07	6.1556E-07
1.8014E-07	1.9109E-07	2.9149E-07	1.1976E-06
2.7193E-07	8.5903E-08	-2.1112E-08	8.1274E-07
2.7212E-07	-3.8059E-08	3.5201E-07	1.5661E-06
2.1026E-07	-1.0831E-07	7.0115E-07	6.4202E-07
9.7602E-08	-1.6842E-07	1.3036E-08	1.0908E-06
2.4459E-08	-1.6368E-07	1.0657E-06	1.0946E-06
-3.7331E-08	-1.1267E-07	5.5239E-07	-1.7347E-07
-9.7761E-08	-2.0801E-08	-6.3310E-07	5.0617E-07
8.4062E-09	3.9043E-08	5.9160E-08	1.4751E-06
8.0470E-08	6.4860E-08	8.6018E-07	7.5126E-07
9.8534E-08	2.8486E-09	1.2478E-07	-5.7281E-10
1.0521E-07	-5.5148E-08	-5.4241E-07	5.2695E-07
3.2280E-08	-9.9058E-08	-6.0760E-07	9.4287E-07
-4.5256E-08	-7.0567E-08	-3.9370E-07	1.7999E-06
-1.0388E-07	-5.7639E-08	8.1783E-07	1.4244E-06
-1.3985E-07	-6.1938E-09	1.1660E-07	8.3946E-07
-1.3471E-07	1.2522E-08	7.9391E-07	1.3841E-06
-5.6483E-08	9.3301E-08	5.5508E-07	-4.4890E-08
5.6830E-08	1.1391E-07	-4.4775E-07	7.8775E-07
5.0690E-08	2.3160E-08	8.0559E-08	9.6986E-07
5.0983E-08	-7.3231E-08	3.5331E-07	9.5620E-07
3.9106E-08	-1.0414E-07	-3.2946E-07	-2.4270E-07
-6.6437E-08	-1.0588E-07	-1.7154E-06	2.2025E-06
-1.1964E-07	-7.3459E-08	1.5373E-06	2.2152E-06
-1.3055E-07	-5.9895E-08	4.2574E-08	5.8287E-07
-1.9969E-07	3.0382E-08	1.1078E-06	1.8193E-06
-1.4583E-07	1.4930E-07	6.5931E-07	-3.5270E-07
-8.9763E-08	1.6223E-07	-4.3929E-07	1.0604E-06
-5.7495E-08	1.1760E-07	2.9808E-07	8.6541E-07
-2.0058E-08	7.5004E-08	1.3983E-07	1.0610E-06
7.3860E-09	2.2726E-08	1.6891E-07	5.7009E-07
-5.1178E-08	2.0608E-08	-2.5635E-07	1.2359E-06
-7.9661E-08	5.8226E-08	4.0288E-07	1.0019E-06
-4.7723E-08	7.6141E-08	-1.5129E-07	1.0234E-06
6.2983E-09	8.3553E-08	4.1133E-07	1.4294E-06
-3.9429E-08	7.3103E-08	6.6267E-07	6.3636E-07
7.3595E-08	7.4306E-08	-2.7529E-07	5.5126E-07
2.8113E-08	-3.6163E-09	-4.1521E-08	1.2620E-06
-3.4168E-08	-6.7990E-09	-1.0456E-07	1.0388E-06
-6.0237E-08	-6.0452E-10	3.3284E-07	1.5569E-06
-6.8679E-08	7.4533E-08	1.5369E-07	6.5558E-07
-2.7348E-08	1.3660E-07	-9.1833E-08	1.9041E-06
3.8198E-08	1.3926E-07	1.1234E-06	1.0807E-06
7.3764E-08	9.4206E-08	3.4981E-07	8.8864E-07
1.4650E-07	5.2364E-08	5.7900E-07	4.8148E-07
1.2797E-07	-1.4929E-08	-5.4929E-07	1.0886E-06
1.5287E-07	-4.9592E-08	1.0004E-06	1.6483E-06
5.8158E-08	-1.6282E-07	6.8460E-07	1.6184E-07
-5.5391E-08	-1.2858E-07	-1.0881E-07	5.4102E-07
-1.3864E-07	-1.0728E-07	-2.1432E-07	9.6506E-07
-1.4779E-07	-2.2713E-08	3.1370E-07	1.1851E-06
-1.2028E-07	6.9925E-08	7.1199E-08	6.2974E-07
