jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.1515E-06	1.0248E-06	-4.6092E-06	-6.1636E-07
6.1100E-06	-5.2638E-07	-4.2956E-06	2.7597E-07
3.8446E-06	-2.6779E-06	-3.7386E-06	4.4126E-07
1.8602E-06	-3.5103E-06	-3.5122E-06	1.1328E-06
-1.0947E-06	-3.7197E-06	-2.4953E-06	4.2837E-07
-2.9597E-06	-2.3745E-06	-3.7628E-06	6.2246E-07
-4.0572E-06	-8.2452E-07	-2.2532E-06	1.6259E-06
-3.2715E-06	1.0251E-06	-2.2174E-06	-1.2151E-07
-2.0090E-06	1.7459E-06	-3.6141E-06	6.1580E-07
-2.5488E-07	1.7712E-06	-2.5612E-06	1.8176E-06
5.8915E-07	1.1326E-06	-1.6698E-06	5.6367E-07
1.0836E-06	3.8372E-07	-2.9048E-06	3.9806E-07
6.6865E-07	-4.5850E-07	-2.5631E-06	1.0241E-06
1.1072E-07	-8.0874E-07	-2.7402E-06	9.0830E-07
-7.6307E-07	-8.7612E-07	-2.5256E-06	1.2507E-06
-1.0661E-06	-4.3973E-07	-2.6302E-06	1.3131E-06
-1.2910E-06	-1.8004E-07	-2.1482E-06	1.7012E-06
-1.1687E-06	1.4089E-07	-1.8429E-06	1.4187E-06
-1.1451E-06	3.0309E-07	-1.6832E-06	1.1135E-06
-1.0419E-06	4.1680E-07	-1.9639E-06	1.1312E-06
-1.1655E-06	5.5446E-07	-1.3946E-06	7.2583E-07
-1.0886E-06	7.6512E-07	-2.8507E-06	2.1894E-07
-1.0774E-06	9.8320E-07	-2.7117E-06	1.7703E-06
-6.8416E-07	1.1768E-06	-2.4064E-06	1.5317E-06
-4.1521E-07	1.2579E-06	-1.7927E-06	2.3690E-06
5.9979E-08	1.1165E-06	-1.3275E-06	1.0144E-06
3.2118E-07	6.7592E-07	-2.2965E-06	1.9310E-06
4.0616E-07	3.0262E-07	-5.6051E-07	1.8176E-06
9.3290E-08	7.7021E-08	-1.2606E-06	3.8400E-07
-2.6214E-07	1.3060E-07	-2.0180E-06	7.6167E-07
-6.3123E-07	4.2278E-07	-2.2030E-06	1.1156E-06
-6.6695E-07	8.2273E-07	-2.1787E-06	1.3683E-06
-6.0475E-07	1.1760E-06	-2.2712E-06	1.9247E-06
-1.8095E-07	1.3755E-06	-1.2102E-06	2.0966E-06
1.8704E-07	1.2826E-06	-1.5020E-06	1.2633E-06
5.1172E-07	1.1731E-06	-1.3475E-06	1.9088E-06
6.6213E-07	9.5188E-07	-1.2180E-06	8.9772E-07
7.3369E-07	7.4430E-07	-2.1169E-06	1.7771E-06
6.8891E-07	5.6165E-07	-9.3827E-07	1.9843E-06
7.0564E-07	5.3090E-07	-7.9941E-07	1.4851E-06
6.6977E-07	4.4020E-07	-7.9991E-07	5.6424E-07
7.7733E-07	3.2687E-07	-2.1130E-06	9.7075E-07
7.6862E-07	1.2793E-07	-1.4028E-06	1.5553E-06
7.3616E-07	-7.2234E-08	-1.4107E-06	1.7017E-06
4.8235E-07	-2.6755E-07	-1.8315E-07	7.0776E-07
