jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.6801E-06	-8.5414E-07	-1.3557E-06	4.3390E-07
3.3837E-06	-2.1434E-06	-2.0105E-06	5.5672E-07
1.7448E-06	-2.7307E-06	-6.8277E-07	1.2050E-06
6.3879E-07	-2.7664E-06	-1.6951E-06	2.5293E-07
-9.1302E-07	-2.1781E-06	-1.1927E-06	2.4624E-06
-1.6040E-06	-1.1702E-06	3.8607E-07	9.2470E-07
-1.8088E-06	-7.8827E-08	-1.1692E-06	1.3224E-06
-1.0812E-06	5.5224E-07	1.1734E-06	2.1890E-06
-4.2040E-07	7.3867E-07	1.1012E-06	-1.0088E-06
3.4887E-07	3.7166E-07	-1.5942E-06	-2.5155E-07
5.7990E-07	-1.0895E-07	-9.0591E-07	1.0151E-06
5.5832E-07	-5.7659E-07	-1.1989E-06	1.1479E-06
2.5168E-07	-7.8203E-07	-6.4732E-08	2.3667E-06
-9.7643E-08	-7.2302E-07	1.0418E-06	5.5892E-07
-4.8924E-07	-5.2482E-07	-9.9551E-07	4.1833E-07
-5.1482E-07	-3.1832E-07	-9.4301E-08	2.2100E-06
-5.5311E-07	-8.0481E-08	9.6592E-07	1.0974E-06
-4.3053E-07	-2.0361E-08	7.5117E-07	8.4740E-07
-4.1817E-07	-3.9851E-08	6.3375E-07	-2.7227E-07
-3.5754E-07	-6.8087E-08	-1.1748E-06	6.6899E-07
-5.3412E-07	5.4000E-08	8.2979E-07	1.9897E-06
-5.5656E-07	2.4108E-07	1.0311E-06	-2.4771E-07
-5.0664E-07	3.8214E-07	-3.5344E-07	1.2856E-07
-3.2124E-07	5.1436E-07	-5.5065E-07	4.4917E-07
-1.4520E-07	5.5698E-07	-5.1029E-07	1.6318E-06
1.1937E-07	3.5699E-07	7.5748E-07	1.1835E-06
2.0458E-07	1.4599E-07	2.3593E-07	9.4106E-07
2.0814E-07	-8.8519E-08	9.1548E-07	7.0129E-07
5.4827E-08	-1.8071E-07	-1.5118E-07	1.6247E-07
-1.7678E-07	-1.3325E-07	-2.5206E-08	1.1854E-06
-3.8109E-07	8.7125E-08	2.6213E-07	7.9369E-07
-3.0795E-07	3.4987E-07	-2.4698E-07	1.1536E-06
-2.7235E-07	5.7999E-07	5.7822E-07	2.3640E-06
-6.2639E-08	6.1826E-07	2.5984E-06	8.8213E-07
2.3288E-07	5.2528E-07	5.9960E-07	-8.4826E-07
3.7103E-07	3.6668E-07	1.6011E-07	7.8581E-07
4.6335E-07	1.6736E-07	8.3205E-07	4.1296E-07
4.0207E-07	-1.6494E-08	8.2987E-07	1.3110E-07
2.2226E-07	-7.0452E-08	8.9688E-08	-5.0580E-07
2.3119E-07	-5.7554E-08	-5.6964E-07	5.4235E-07
8.4293E-08	-3.3461E-08	6.5647E-08	8.7980E-07
2.2405E-07	-6.1914E-08	1.5288E-07	7.4582E-07
1.9341E-07	-1.0146E-07	1.6877E-07	1.0657E-06
1.5881E-07	-1.6195E-07	9.9637E-07	7.0508E-07
5.9840E-08	-2.6944E-07	-1.0517E-07	6.9646E-08
-4.2993E-08	-3.2741E-07	3.3232E-07	1.3497E-06
-1.5451E-07	-2.5557E-07	6.0243E-07	1.5854E-07
-1.9050E-07	-9.8288E-08	8.5283E-09	1.1648E-06
-2.0889E-07	6.8286E-08	1.3843E-06	3.6444E-07
-9.7030E-08	5.0363E-08	-4.6934E-07	-5.9439E-07
5.9163E-08	8.3882E-08	-8.9609E-07	1.7412E-06
1.2306E-07	7.2350E-08	1.5811E-06	1.4817E-06
9.0988E-08	-8.1182E-08	3.7962E-07	-5.1753E-07
-2.0675E-08	-1.0512E-07	-3.9209E-07	1.1104E-06
-1.5722E-07	-1.1014E-07	6.0434E-07	8.0308E-07
-2.5002E-07	-4.5703E-08	2.7037E-07	5.1955E-07
-2.7977E-07	7.2996E-08	-4.4356E-07	2.9712E-07
-2.1956E-07	1.9426E-07	-7.4654E-07	2.0367E-06
-4.4988E-08	1.8464E-07	1.0283E-06	1.9633E-06
9.1713E-08	1.1371E-07	9.2187E-07	1.3480E-06
1.8159E-07	-1.6586E-08	1.2690E-06	1.1320E-06
1.3147E-07	-8.9939E-08	1.1850E-06	9.1501E-07
4.4717E-10	-1.6121E-07	1.6186E-06	1.7448E-07
-1.5764E-07	-1.1334E-07	6.7616E-08	-5.6708E-07
