jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
4.9913E-07	1.1779E-07	1.7177E-07	-9.2877E-07
6.4291E-07	6.8962E-10	-6.2420E-07	1.5559E-07
5.3433E-07	-2.4273E-07	4.1713E-08	3.4904E-08
3.3662E-07	-3.9036E-07	-1.8077E-08	7.9035E-07
4.8160E-08	-4.2082E-07	1.3488E-06	-2.0839E-07
-1.2814E-07	-3.7955E-07	-1.2695E-08	-7.3085E-07
-2.7501E-07	-3.1686E-07	2.9289E-07	-4.1657E-07
-2.7324E-07	-5.3765E-08	-3.7727E-07	-3.2216E-07
-1.8191E-07	3.7450E-08	5.6987E-07	-7.1565E-08
-4.0389E-08	7.8223E-08	-2.1965E-07	-1.0572E-06
3.3813E-08	6.4056E-08	-5.6132E-07	-9.0422E-08
7.6579E-08	-7.4556E-10	-2.5896E-07	-1.5763E-07
1.1481E-07	-6.8368E-08	-2.5034E-07	-4.9810E-08
5.6830E-08	-1.0123E-07	-4.1230E-07	-3.8590E-07
1.5555E-08	-1.2293E-07	-1.3907E-06	3.1262E-07
-2.8286E-08	-1.1955E-07	-2.5397E-07	2.1930E-06
-5.4528E-08	-1.0395E-07	2.1229E-06	9.8864E-07
-8.6863E-08	-6.1465E-08	1.5958E-06	-1.0591E-06
-1.1784E-07	-6.2866E-08	1.4051E-07	-1.7156E-06
-1.4563E-07	9.7683E-09	-1.0758E-06	-4.8562E-07
-1.4195E-07	-2.2361E-08	4.0169E-08	1.9105E-08
-1.7391E-07	6.9447E-08	-5.5342E-07	-7.1466E-07
-1.2319E-07	1.3136E-07	-1.0766E-06	1.5761E-07
-2.2987E-08	1.7607E-07	-6.6463E-07	1.1242E-06
5.8110E-08	1.2526E-07	8.7716E-07	1.0679E-06
1.4352E-07	4.4306E-08	9.0852E-07	-3.7290E-07
8.5717E-08	-3.6985E-08	1.2600E-07	-6.1480E-07
4.4808E-09	-1.1991E-07	-4.0359E-07	-3.9256E-07
-1.0615E-07	-1.0434E-07	-4.7743E-07	1.8666E-07
-1.4114E-07	-4.8435E-08	2.1641E-08	4.2736E-07
-2.3143E-07	4.2120E-08	1.8067E-07	-5.6862E-08
-2.4284E-07	1.6326E-07	-1.7786E-07	5.4995E-08
-9.4470E-08	2.5761E-07	-5.5813E-08	2.6314E-07
6.1620E-10	2.8171E-07	5.7490E-07	2.2891E-07
1.0959E-07	2.7591E-07	-2.1958E-07	-1.2614E-06
1.5753E-07	1.4522E-07	-1.7391E-06	1.0598E-06
1.6686E-07	2.8198E-08	1.0612E-06	1.3736E-06
1.3168E-07	-6.3038E-08	5.5302E-07	1.8153E-07
5.8490E-08	-8.7437E-08	1.3615E-06	-1.5540E-07
-4.0079E-08	-6.6193E-08	-1.3235E-07	-1.2275E-06
-6.7337E-08	-1.2308E-08	-2.9516E-07	-2.7192E-07
-2.4739E-08	1.0628E-07	-9.7438E-07	-1.9529E-07
3.5861E-08	1.2644E-07	-1.4077E-07	1.0152E-06
6.2265E-08	1.2946E-07	2.0034E-07	1.9927E-07
1.1630E-07	4.0963E-08	2.9707E-07	5.3395E-07
1.0949E-07	4.2202E-09	6.6371E-07	5.4981E-08
1.1710E-07	-6.2769E-08	3.7344E-07	-6.4500E-07
6.9265E-08	-8.4656E-08	-6.2335E-07	3.4783E-07
3.1784E-08	-1.2358E-07	1.8207E-06	7.0375E-08
-7.6121E-09	-9.5512E-08	-7.9138E-07	-2.4916E-06
-9.2477E-09	-7.1889E-08	-1.6589E-06	8.0610E-07
-2.4182E-08	-1.4536E-08	-1.1988E-07	3.7482E-07
-5.8264E-08	-6.6591E-08	-2.0296E-07	4.5398E-07
-3.7018E-08	-2.9312E-08	-5.5448E-07	3.0107E-07
-6.2761E-08	2.9171E-08	7.0122E-07	1.5016E-06
-4.1848E-08	1.5107E-09	1.0726E-06	-1.2602E-06
-6.3552E-08	-3.2299E-08	-1.2008E-06	-1.0506E-07
-3.2565E-08	-3.3059E-08	5.6007E-08	4.9420E-07
4.7082E-10	2.0817E-08	-3.2026E-09	1.6139E-07
3.2039E-08	-3.5661E-08	-3.6274E-07	-1.7305E-07
2.9518E-08	-3.7032E-08	-4.7428E-07	1.2651E-06
-1.2408E-08	-6.7538E-08	1.4585E-06	2.8818E-07
-1.0686E-08	-1.1099E-07	-1.1407E-07	-1.1478E-06
-8.3704E-08	-9.3353E-08	-1.2206E-06	8.1085E-08
-7.9261E-08	-7.9123E-08	-4.0448E-07	1.3601E-06
-1.0791E-07	-1.5191E-08	6.5136E-07	8.5846E-07
-1.1343E-07	4.1165E-08	1.1691E-06	4.7300E-07
-7.3085E-08	6.5964E-08	7.7425E-07	-1.5610E-06
-3.9188E-08	4.6523E-08	-1.7875E-06	-3.3041E-07
3.8391E-09	3.5335E-08	-2.9646E-07	1.2835E-06
-1.5540E-08	2.3736E-08	2.7882E-07	7.5730E-07
-5.2745E-08	-3.4096E-08	6.1675E-07	1.9901E-07
-9.4668E-08	-5.1847E-08	-1.8886E-07	3.5843E-07
-6.8657E-08	3.1660E-08	1.0409E-06	5.4873E-07
-3.4278E-08	4.8938E-08	2.3088E-07	-7.0887E-07
4.2440E-08	7.6323E-08	4.6165E-08	1.2617E-07
1.8889E-08	8.9165E-08	-2.1161E-07	-4.1476E-07
6.6769E-08	2.5705E-08	-2.7825E-07	7.7569E-07
7.6911E-08	8.2974E-08	7.8047E-07	-1.2133E-07
2.4303E-08	2.6289E-08	-5.1589E-07	-4.8132E-07
1.0087E-08	-6.0914E-08	-4.8295E-07	5.9953E-07
-5.0745E-08	2.4834E-08	4.1364E-07	4.0066E-07
-5.8865E-08	1.0005E-08	-4.2326E-07	-5.2553E-07
-3.5286E-08	-3.4108E-08	-1.1340E-06	1.3707E-06
-9.5469E-09	3.6015E-08	1.2307E-06	1.4687E-06
3.4085E-08	4.4300E-08	8.9296E-07	-2.2807E-07
8.7063E-08	5.0430E-08	1.4994E-07	-1.9851E-08
1.0648E-07	3.5621E-09	1.9878E-07	5.7898E-07
5.8100E-08	-3.7707E-08	1.2440E-06	1.2094E-07
4.5320E-08	3.3696E-08	2.6261E-07	-9.4925E-07
-5.9103E-09	-6.9630E-08	-3.3034E-07	-8.7526E-08
-8.3027E-09	-1.7972E-08	2.6828E-07	3.2183E-07
3.7439E-09	4.6306E-09	7.2004E-07	-1.0501E-06
-3.3011E-09	-4.3891E-08	-2.0712E-06	-7.0615E-07
4.7107E-08	-7.3752E-09	-1.4570E-07	2.1432E-06
-1.7818E-08	-5.6793E-08	7.1407E-07	-3.1931E-07
1.9371E-08	-2.4086E-09	-1.9377E-07	7.4842E-07
2.2267E-08	-5.3629E-08	5.7419E-07	-2.9950E-07
-1.1820E-08	-1.2297E-08	-5.2001E-07	6.1290E-07
1.6938E-08	3.7500E-08	8.8462E-07	1.4913E-07
3.5381E-08	6.3135E-09	-4.1545E-07	6.5839E-08
5.9182E-08	4.2721E-08	7.5701E-07	5.9585E-07
8.7288E-08	-3.0446E-08	5.1018E-07	-3.6897E-07
2.1174E-08	-5.8264E-08	3.6155E-07	-7.5175E-07
-4.7830E-08	-3.3037E-08	-1.1883E-06	-6.4325E-07
-5.8588E-08	-3.7330E-08	-5.4134E-07	8.8610E-07
-4.7958E-08	-3.7851E-08	-2.7271E-07	3.3354E-07
-5.9857E-08	-1.0649E-08	1.3136E-07	9.0133E-07
-2.7527E-08	4.0784E-08	-4.6632E-08	-1.1453E-07
1.2270E-08	4.1347E-08	-2.4683E-07	1.5708E-06
-1.2309E-08	3.2076E-08	1.9124E-06	6.4075E-08
-8.6834E-09	3.0980E-08	-4.6413E-07	-9.4674E-07
2.8121E-09	-3.2826E-08	-4.8134E-08	5.1146E-07
-6.6029E-09	-6.8472E-08	-2.6811E-07	-3.9136E-08
2.8845E-08	-6.4825E-08	9.0308E-08	8.7925E-07
-2.0934E-08	-6.4627E-08	5.6367E-07	2.1468E-07
-5.3090E-08	3.8903E-09	8.2067E-07	-1.9525E-07
1.3768E-09	4.4071E-08	-7.4304E-07	-1.2849E-06
-2.0223E-09	7.8276E-08	-1.2942E-06	1.4206E-06
1.0089E-08	6.7822E-08	9.8419E-07	6.7178E-07
4.6234E-08	5.2477E-08	-3.3175E-07	1.0389E-07
5.1628E-08	3.9051E-08	5.7124E-07	9.4691E-07
4.4241E-08	8.7336E-09	7.7975E-07	-5.0255E-07
-6.6833E-09	-1.2354E-08	-7.6121E-07	-4.6647E-07
1.5554E-08	-7.0298E-08	-7.1021E-07	1.0820E-06
2.1720E-08	-6.4308E-08	7.1391E-07	1.1408E-06
6.9822E-09	4.1928E-09	1.0183E-06	-2.1843E-07
-4.2959E-08	-2.9697E-08	-5.4735E-07	-5.6401E-07
-8.3375E-09	1.4344E-08	-4.9135E-07	9.7807E-07
3.2847E-09	5.8638E-08	1.7332E-07	5.7211E-07
-3.2319E-08	5.0271E-08	-1.0587E-07	1.1936E-06
1.8730E-08	7.1015E-08	1.1859E-06	1.5195E-06
8.1544E-09	2.6766E-08	2.4637E-06	2.5702E-07
3.6405E-08	4.1515E-08	1.2008E-06	-2.0907E-06
3.1250E-08	9.1779E-09	-8.9173E-07	-7.3187E-07
5.9631E-08	-8.7812E-09	3.7841E-08	-3.0642E-08
6.7163E-08	-1.6424E-08	-1.2282E-07	-1.2544E-07
1.4567E-08	-3.5679E-08	1.2631E-07	-2.7089E-07
1.5097E-11	-3.2085E-08	-3.8379E-07	-2.4970E-07
-8.0753E-09	-5.7048E-08	-3.2022E-07	-1.1606E-07
