jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.1990E-06	2.3176E-07	-1.8456E-06	2.6228E-08
2.7164E-06	-2.4896E-07	-1.5173E-06	3.3619E-07
1.8350E-06	-1.1346E-06	-1.3881E-06	1.5285E-07
1.2364E-06	-1.4451E-06	-1.5551E-06	3.6399E-07
1.0629E-07	-1.5636E-06	-1.1867E-06	5.9011E-07
-6.5152E-07	-1.1650E-06	-1.0208E-06	3.1506E-07
-1.0965E-06	-5.8488E-07	-1.2340E-06	3.1956E-07
-8.5665E-07	-5.2629E-08	-1.1365E-06	6.9308E-07
-4.8426E-07	2.7453E-07	-5.7912E-07	6.6579E-07
8.3129E-08	2.3857E-07	-4.4402E-07	1.9906E-07
3.2389E-07	2.3077E-09	-5.9337E-07	-1.0502E-07
4.4226E-07	-2.2759E-07	-1.0001E-06	-1.6424E-07
2.7270E-07	-5.0489E-07	-1.0040E-06	1.8763E-07
3.4433E-08	-5.0101E-07	-8.6099E-07	8.8777E-08
-2.4429E-07	-4.5312E-07	-8.6675E-07	1.3676E-07
-3.1594E-07	-2.4550E-07	-7.9770E-07	-6.5106E-08
-3.5994E-07	-1.6103E-07	-1.0544E-06	-4.7677E-08
-2.2873E-07	-8.7367E-08	-1.0068E-06	4.1216E-08
-1.9682E-07	-1.6094E-07	-1.1148E-06	7.7523E-08
-1.9032E-07	-1.9127E-07	-9.0052E-07	2.4624E-07
-3.4115E-07	-2.3154E-07	-7.5254E-07	-2.3730E-07
-4.3074E-07	-1.3709E-07	-1.5059E-06	-4.2625E-07
-5.3926E-07	-3.0199E-08	-1.8304E-06	3.5219E-07
-5.0734E-07	1.7986E-07	-1.4024E-06	8.1807E-07
-3.6962E-07	2.7239E-07	-9.0053E-07	8.6804E-07
-1.3039E-07	3.0157E-07	-6.4130E-07	5.0224E-07
4.8437E-08	2.3030E-07	-7.3279E-07	3.7807E-07
1.3690E-07	3.7816E-08	-6.6698E-07	2.2949E-07
5.0561E-08	-4.2785E-08	-8.2596E-07	1.6493E-07
-6.8347E-08	-1.2271E-07	-7.5588E-07	1.2278E-07
-2.4875E-07	4.4222E-08	-9.4362E-07	-1.9976E-08
-3.7105E-07	9.5321E-08	-1.0320E-06	5.6509E-08
-3.4150E-07	2.6094E-07	-1.1685E-06	7.6701E-08
-2.2515E-07	3.9696E-07	-1.0804E-06	1.8673E-07
-1.3079E-08	4.1547E-07	-1.3103E-06	-1.1038E-07
1.3736E-07	3.7340E-07	-1.7523E-06	4.5558E-07
1.7458E-07	1.6848E-07	-1.1658E-06	7.5551E-07
2.6890E-07	9.2024E-08	-1.2198E-06	3.8088E-07
1.9440E-07	2.5868E-08	-1.4878E-06	6.3968E-07
1.3357E-07	-5.4926E-08	-1.3804E-06	1.0272E-06
1.1018E-07	5.7435E-08	-9.0271E-07	1.2020E-06
1.4012E-07	6.7654E-08	-6.5288E-07	9.3238E-07
1.4659E-07	8.8611E-08	-5.2132E-07	8.2080E-07
1.9556E-07	-1.7510E-08	-5.0516E-07	4.6547E-07
2.0680E-07	-1.3237E-07	-7.3218E-07	3.7754E-07
1.1917E-07	-1.6861E-07	-9.6938E-07	3.4666E-07
-5.4343E-09	-2.3405E-07	-1.0749E-06	7.6909E-07
-4.5213E-08	-1.5518E-07	-6.6838E-07	7.4345E-07
-8.9601E-08	-5.5497E-08	-8.0793E-07	5.9905E-07
-8.5720E-08	8.4921E-09	-7.1684E-07	7.1634E-07
1.1641E-08	7.4150E-08	-6.3833E-07	6.4253E-07
4.6225E-08	1.8239E-08	-5.3425E-07	4.8968E-07
8.0945E-08	-1.9480E-08	-8.1518E-07	2.6309E-07
6.7655E-08	-9.4656E-08	-1.0370E-06	5.9285E-07
-2.7489E-08	-7.3417E-08	-7.5223E-07	7.1787E-07
-1.0542E-07	-1.0667E-07	-7.9516E-07	5.1075E-07
-1.4732E-07	-6.2735E-08	-8.8559E-07	7.3416E-07
-1.0422E-07	3.1513E-08	-5.9266E-07	6.4883E-07
-3.8758E-08	9.5994E-08	-8.0187E-07	4.2350E-07
7.3766E-08	5.8676E-08	-9.7127E-07	5.5860E-07
8.6690E-08	-2.2806E-08	-1.0335E-06	7.9844E-07
8.3287E-08	-7.6492E-08	-6.9738E-07	9.1267E-07
3.0371E-08	-1.3129E-07	-7.7519E-07	6.1076E-07
-6.2219E-08	-1.4036E-07	-9.5163E-07	8.7915E-07
-1.7169E-07	-1.2303E-07	-7.6286E-07	1.0169E-06
-2.2404E-07	2.9238E-08	-5.1967E-07	1.0987E-06
-1.8143E-07	8.7966E-08	-2.8196E-07	7.3059E-07
-7.2427E-08	1.0881E-07	-6.7540E-07	5.6720E-07
-1.6854E-08	9.4546E-08	-7.0373E-07	9.0335E-07
6.3192E-08	7.5491E-08	-4.2627E-07	8.8555E-07
5.8119E-08	4.8032E-08	-4.5504E-07	6.3211E-07
4.3146E-08	1.4744E-08	-7.1326E-07	7.1415E-07
-4.0087E-08	-3.7216E-08	-6.0368E-07	1.0160E-06
-7.5468E-08	1.3127E-08	-1.9730E-07	9.8279E-07
-4.1809E-08	2.6967E-08	-1.2695E-07	4.4768E-07
1.5402E-08	9.9941E-08	-6.8601E-07	3.5986E-07
2.9110E-08	1.0632E-07	-7.4581E-07	7.2010E-07
9.1685E-08	7.5273E-08	-7.3833E-07	8.1675E-07
1.0128E-07	3.4021E-08	-5.6878E-07	1.0489E-06
8.6854E-08	2.1570E-08	-4.0517E-07	8.9444E-07
2.9756E-09	-1.2765E-08	-4.6080E-07	9.5541E-07
-1.9882E-08	-1.1069E-08	-4.0069E-07	9.6597E-07
-7.5588E-08	5.7637E-08	-3.3472E-07	1.2985E-06
-1.5040E-09	9.2070E-08	5.0439E-07	1.1817E-06
8.3643E-09	1.3154E-07	4.0876E-07	1.5321E-07
1.4801E-07	8.7372E-08	-3.5560E-07	1.9911E-07
1.3254E-07	1.6981E-08	-3.9830E-07	4.7385E-07
1.8659E-07	-7.9893E-08	-5.5704E-07	7.4505E-07
9.7989E-08	-1.1342E-07	2.3802E-08	1.1859E-06
2.6165E-08	-1.3835E-07	6.1323E-07	5.2606E-07
-1.9480E-08	-6.5061E-08	2.9968E-07	-4.5037E-08
-7.9077E-08	-5.3056E-08	-3.0452E-08	-2.2828E-07
-1.2268E-08	4.1862E-08	-3.7646E-07	-2.7636E-07
-9.9268E-09	6.3466E-08	-6.9204E-07	-2.1238E-07
1.0645E-07	1.0322E-07	-9.9193E-07	5.9914E-08
1.4886E-07	6.0548E-08	-1.0130E-06	4.6050E-07
1.6640E-07	-3.3208E-08	-7.4649E-07	7.5097E-07
1.4813E-07	-1.1657E-07	-4.3029E-07	6.5774E-07
8.6360E-08	-1.2039E-07	-3.5479E-07	5.3868E-07
3.5012E-08	-1.2473E-07	-2.3511E-07	2.5872E-07
-7.2819E-08	-1.1604E-07	-6.5389E-07	2.5937E-09
-4.0121E-08	-8.7330E-08	-9.0766E-07	3.3675E-07
-7.6564E-08	-2.5811E-08	-8.1925E-07	4.5922E-07
-3.9674E-08	-6.0591E-08	-9.1426E-07	5.1229E-07
-4.8523E-08	-1.9291E-08	-9.5709E-07	7.8031E-07
-4.9736E-08	-1.0691E-08	-7.2571E-07	9.8709E-07
-6.0405E-08	-3.1452E-08	-5.2640E-07	1.0037E-06
-2.0325E-08	-2.2754E-08	-2.9634E-07	9.9265E-07
-6.3194E-08	2.3472E-08	-1.4991E-07	8.4847E-07
-3.4048E-08	7.8575E-08	4.9314E-08	7.5388E-07
