jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.5125E-06	1.4587E-07	-2.4854E-06	-7.2074E-07
3.8084E-06	-4.9310E-07	-2.6151E-06	-4.2645E-07
2.6333E-06	-1.7574E-06	-2.4991E-06	-7.8020E-08
1.6786E-06	-2.2859E-06	-2.5487E-06	-4.4071E-08
5.0236E-08	-2.4698E-06	-2.5591E-06	5.0374E-07
-1.0095E-06	-1.8916E-06	-2.0311E-06	6.1023E-07
-1.6784E-06	-1.0212E-06	-2.0212E-06	5.9716E-07
-1.3222E-06	-1.3034E-07	-1.5003E-06	8.3701E-07
-8.2331E-07	3.3940E-07	-1.0989E-06	7.5287E-08
1.8806E-08	3.7649E-07	-1.8008E-06	-3.3025E-07
4.4298E-07	7.0735E-08	-2.1780E-06	6.4959E-08
6.4135E-07	-3.3702E-07	-2.2521E-06	4.1920E-07
4.7486E-07	-6.4638E-07	-1.9819E-06	8.7786E-07
1.5307E-07	-7.4687E-07	-1.4805E-06	6.8909E-07
-2.6626E-07	-7.4708E-07	-1.7461E-06	4.3814E-07
-3.7485E-07	-5.7599E-07	-1.7706E-06	8.8745E-07
-5.0805E-07	-3.8494E-07	-1.2878E-06	9.2149E-07
-4.2451E-07	-2.7405E-07	-1.0807E-06	6.5095E-07
-3.9942E-07	-2.8060E-07	-1.1167E-06	2.7561E-07
-3.2986E-07	-2.7317E-07	-1.5777E-06	3.0180E-07
-5.2783E-07	-2.4468E-07	-1.3641E-06	7.5537E-07
-6.2415E-07	-9.3396E-08	-9.9473E-07	3.8254E-07
-6.3906E-07	5.0424E-08	-1.3343E-06	8.9499E-08
-5.3670E-07	2.4594E-07	-1.6529E-06	2.2358E-07
-4.0327E-07	3.6143E-07	-1.7436E-06	6.1459E-07
-8.9940E-08	3.1307E-07	-1.4089E-06	8.0032E-07
7.7522E-08	1.7688E-07	-1.2627E-06	6.9750E-07
1.8671E-07	-1.4088E-08	-1.1306E-06	5.8974E-07
1.0320E-07	-1.5521E-07	-1.2835E-06	3.7882E-07
-1.0565E-07	-2.1478E-07	-1.4562E-06	5.5611E-07
-3.6658E-07	-1.1999E-07	-1.4085E-06	6.5546E-07
-4.1700E-07	1.2973E-07	-1.4852E-06	8.2551E-07
-4.8398E-07	3.3511E-07	-1.2105E-06	1.2472E-06
-3.2532E-07	4.5810E-07	-4.6538E-07	1.0523E-06
-4.0820E-08	5.1059E-07	-5.2601E-07	3.1411E-07
1.4257E-07	4.4151E-07	-9.1398E-07	3.3323E-07
3.0540E-07	3.1993E-07	-8.2420E-07	3.8598E-07
3.3642E-07	1.4535E-07	-7.8589E-07	1.9259E-07
2.1581E-07	2.5509E-08	-1.0151E-06	-5.9934E-08
2.1907E-07	4.0801E-08	-1.3979E-06	7.9558E-08
9.2240E-08	-1.6711E-09	-1.4178E-06	3.6649E-07
2.1808E-07	3.6126E-08	-1.3448E-06	4.7364E-07
2.1172E-07	-7.7023E-09	-1.2741E-06	5.8750E-07
2.1105E-07	-6.9772E-08	-1.0600E-06	5.5423E-07
1.7904E-07	-1.9629E-07	-1.1653E-06	3.5368E-07
1.2312E-07	-2.8463E-07	-1.2364E-06	5.5103E-07
5.7159E-09	-2.7353E-07	-1.0913E-06	4.7682E-07
-8.7595E-08	-1.6326E-07	-1.1701E-06	5.2680E-07
-1.7062E-07	-3.8865E-08	-9.2328E-07	4.3152E-07
-7.3570E-08	-5.4431E-09	-1.2437E-06	6.9684E-08
3.6145E-08	8.6711E-08	-1.6328E-06	5.3502E-07
9.1894E-08	1.0461E-07	-1.1185E-06	8.3513E-07
1.3169E-07	-2.8417E-08	-1.0181E-06	3.4648E-07
5.5377E-08	-9.3129E-08	-1.3801E-06	4.1968E-07
-4.7796E-08	-1.5326E-07	-1.2711E-06	5.6434E-07
-1.4546E-07	-1.4124E-07	-1.2939E-06	4.4174E-07
-2.1648E-07	-6.1333E-08	-1.5796E-06	4.2590E-07
