jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.6238E-06	2.8696E-07	-1.1774E-08	6.5385E-07
1.9245E-06	-1.6261E-07	1.6410E-07	6.2434E-07
1.3338E-06	-6.9808E-07	2.8823E-07	7.8711E-07
8.8861E-07	-9.9535E-07	9.6406E-07	5.1647E-07
8.2689E-08	-9.9687E-07	6.1344E-07	-4.4085E-07
-4.0529E-07	-7.3446E-07	-2.8384E-07	-2.3139E-07
-6.5551E-07	-3.8351E-07	-4.0540E-07	5.2742E-07
-4.1696E-07	-3.9554E-08	3.2817E-07	8.9918E-07
-1.7208E-07	1.7145E-07	7.0712E-07	1.8616E-07
1.8917E-07	7.8616E-08	1.3318E-07	-7.3351E-08
3.3357E-07	-1.3689E-07	5.9713E-09	3.2955E-07
3.5787E-07	-2.8147E-07	2.9967E-07	2.4990E-07
1.6036E-07	-4.0747E-07	-3.4516E-08	8.0154E-08
-1.1757E-08	-3.7062E-07	-2.3528E-08	4.6165E-07
-2.2871E-07	-2.9531E-07	8.3317E-08	3.7240E-07
-2.6656E-07	-1.4036E-07	1.2899E-07	5.7071E-07
-2.0342E-07	-1.1859E-08	3.4029E-07	3.5116E-07
-4.4811E-08	-4.2328E-08	1.2087E-07	3.3063E-07
-7.9158E-09	-4.7539E-08	2.0880E-07	4.5119E-07
-5.8282E-08	-1.7008E-07	3.1114E-07	3.5702E-07
-1.8076E-07	-2.6335E-07	1.5146E-07	2.8837E-07
-2.8531E-07	-2.3045E-07	3.6526E-07	5.0476E-07
-3.6440E-07	-6.7801E-08	3.8464E-07	-1.2825E-07
-4.1207E-07	4.5945E-08	-3.5650E-07	2.9162E-07
-2.6819E-07	2.0032E-07	4.3247E-07	6.3239E-07
-9.4600E-08	2.2742E-07	2.1669E-07	-2.5084E-07
7.8471E-08	1.7140E-07	-5.6146E-07	2.1413E-07
1.1734E-07	5.7903E-08	-1.8876E-07	7.9409E-07
5.9877E-08	-9.1310E-08	1.0496E-07	5.2904E-07
-4.2182E-08	-8.7357E-08	-2.4379E-07	5.3147E-07
-1.6836E-07	-7.0006E-08	-1.2084E-07	1.0186E-06
-2.8361E-07	7.7644E-08	3.0206E-07	9.9057E-07
-2.4297E-07	2.0514E-07	3.8907E-07	8.9692E-07
-1.6220E-07	2.5693E-07	6.9215E-07	8.4049E-07
2.2570E-08	3.2301E-07	7.5098E-07	3.2448E-07
1.4118E-07	2.7301E-07	2.5762E-07	2.0450E-07
1.7908E-07	1.8873E-07	1.4752E-07	6.0904E-07
1.7970E-07	7.4983E-09	5.3844E-07	7.1316E-07
9.2874E-08	-1.8112E-08	6.8926E-07	3.3958E-07
1.1121E-07	2.9908E-08	4.7847E-07	9.6820E-08
4.9181E-08	4.5586E-08	1.6043E-07	7.1801E-08
8.2378E-08	6.6780E-08	5.5820E-08	3.5682E-07
1.4135E-07	3.0621E-08	2.0327E-07	3.2642E-07
1.9147E-07	1.5168E-08	1.5932E-08	2.5144E-07
1.7593E-07	-1.1962E-07	-1.8740E-07	4.6011E-07
1.4139E-07	-1.6064E-07	-3.9301E-08	8.6182E-07
7.0062E-08	-1.4872E-07	3.9371E-07	7.7221E-07
-2.2995E-08	-1.3838E-07	4.0016E-07	4.5072E-07
-8.8315E-08	-7.6332E-08	8.7710E-08	3.0394E-07
-5.7044E-08	-1.0771E-08	-9.1202E-08	7.4140E-07
6.9268E-10	3.4044E-08	3.1561E-07	7.5017E-07
3.2496E-08	4.6744E-08	1.3085E-07	6.8939E-07
4.7905E-08	2.5846E-08	4.5806E-07	8.4908E-07
-1.3750E-08	-4.8328E-08	4.1052E-07	4.4963E-07
-1.2602E-08	-4.3808E-08	2.2136E-07	6.5022E-07
-6.0831E-08	-1.3985E-07	4.5076E-07	6.7622E-07
-5.8465E-08	-2.6958E-08	5.2460E-07	3.9033E-07
-8.6030E-08	4.8821E-08	9.4151E-08	2.0904E-07
-4.6104E-08	4.9001E-08	-6.2111E-08	7.0968E-07
1.8520E-09	6.2072E-08	3.1410E-07	7.1008E-07
8.1371E-08	3.2233E-08	1.5849E-07	5.2394E-07
9.1794E-08	-3.6828E-08	3.6160E-08	7.5440E-07
4.0828E-08	-1.1192E-07	2.9494E-07	9.2698E-07
-1.0387E-08	-1.2619E-07	4.7384E-07	6.0804E-07
-1.0919E-07	-5.1960E-08	6.0062E-08	5.2495E-07
-1.5858E-07	-3.4589E-08	9.3856E-08	9.6822E-07
-1.4314E-07	3.5720E-08	4.3408E-07	8.4252E-07
-1.2186E-07	1.2433E-07	1.9437E-07	6.4370E-07
