jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.5401E-06	8.2873E-08	8.0454E-07	1.4903E-07
6.5137E-07	-8.7128E-08	1.0081E-06	1.5373E-07
4.0116E-07	-2.1891E-07	1.0143E-06	1.9245E-07
2.3848E-07	-3.0282E-07	1.1983E-06	-7.9384E-08
6.5464E-08	-3.1747E-07	6.7841E-07	-2.0856E-07
-1.3250E-07	-1.3114E-07	5.9589E-07	1.6434E-07
-1.9605E-07	3.7242E-09	5.5886E-07	3.8835E-07
-4.1363E-08	2.8411E-08	9.1539E-07	6.1450E-07
6.3718E-08	5.6767E-08	9.6087E-07	4.1314E-07
1.4837E-07	-3.0362E-08	1.0857E-06	6.0188E-07
2.0719E-07	-6.6892E-08	1.3151E-06	3.4176E-07
1.3493E-07	-2.1876E-07	1.2015E-06	1.7894E-07
3.1850E-08	-2.2674E-07	1.1026E-06	8.1448E-08
-1.7066E-08	-2.1011E-07	8.5765E-07	6.6704E-08
-1.1059E-07	-5.4807E-08	6.9615E-07	4.5330E-07
-9.4122E-08	2.4917E-08	1.1960E-06	6.3724E-07
-7.5911E-08	2.0824E-08	1.2783E-06	1.8057E-07
1.8705E-08	1.2297E-08	9.9902E-07	1.0291E-07
2.7201E-08	-2.0978E-08	7.7043E-07	2.2651E-07
1.7101E-08	-9.3248E-08	7.6074E-07	5.1138E-07
-5.2756E-08	-9.7666E-08	8.6606E-07	7.6927E-07
-1.3331E-07	-1.0837E-07	1.4327E-06	8.4258E-07
-1.7453E-07	-2.4447E-08	1.4534E-06	1.5812E-07
-1.4546E-07	3.2471E-08	9.1053E-07	2.5392E-07
-1.0387E-07	1.3456E-07	9.0711E-07	5.9932E-07
-2.0984E-08	1.5580E-07	1.1134E-06	8.3907E-07
6.8230E-08	8.9966E-08	1.4401E-06	8.2518E-07
6.3307E-08	-2.6803E-08	1.6792E-06	5.6010E-07
3.7668E-08	-7.0855E-08	1.3561E-06	2.4306E-07
-1.7438E-08	-4.4335E-08	1.2355E-06	7.8285E-07
-1.3266E-07	-6.7335E-08	1.8329E-06	7.0196E-07
-1.2422E-07	1.7958E-08	1.8015E-06	4.1544E-07
-1.5164E-07	1.1111E-07	1.9690E-06	2.8631E-07
-1.1873E-07	1.5157E-07	1.8498E-06	-1.1406E-07
-3.6657E-08	1.7783E-07	1.4834E-06	-1.5161E-07
5.0855E-08	1.3782E-07	1.3784E-06	1.7734E-07
8.0611E-08	7.5851E-08	1.8401E-06	2.2058E-07
8.8769E-08	7.4876E-08	1.8643E-06	-4.0003E-07
8.9948E-08	-3.5761E-08	1.3203E-06	-4.9474E-07
8.3675E-08	1.0223E-08	1.2120E-06	-2.8719E-07
5.8158E-09	1.7841E-08	1.1067E-06	-2.7922E-07
3.0711E-08	4.9599E-08	1.0455E-06	-1.5077E-07
7.4787E-08	3.9826E-08	1.0045E-06	-1.7224E-07
6.0438E-08	1.0417E-08	8.1995E-07	-1.2467E-07
1.0917E-07	1.4546E-08	5.8321E-07	1.5937E-07
8.4546E-08	-4.8079E-08	8.5280E-07	6.5200E-07
3.3299E-08	-5.9542E-08	1.2176E-06	4.6181E-07
4.0393E-09	-5.6440E-08	1.0905E-06	4.8495E-07
3.6212E-09	-3.2260E-08	1.2883E-06	6.1986E-07
-1.6888E-08	7.1124E-09	1.4552E-06	6.6002E-07
8.9716E-09	-5.2417E-09	1.8293E-06	5.7702E-07
-1.1536E-08	9.2874E-09	1.9899E-06	1.4607E-07
5.9445E-08	2.0263E-09	1.7423E-06	-2.2335E-07
1.0800E-07	-1.3277E-08	1.4301E-06	-1.1512E-07
4.6160E-08	-4.7275E-08	1.5319E-06	-6.2877E-08
-8.0645E-09	-3.7170E-08	1.4255E-06	-1.5857E-07
-2.8560E-08	-8.1133E-08	1.3618E-06	-1.2961E-07
-3.6211E-08	-3.7603E-08	1.2618E-06	1.6556E-08
-4.6947E-08	2.3424E-08	1.6014E-06	1.3007E-07
-2.9683E-08	-1.2096E-08	1.7321E-06	-2.6204E-07
1.5927E-08	-2.6367E-08	1.5728E-06	-5.7926E-07
3.7849E-08	6.7348E-09	1.0238E-06	-7.0246E-07
2.7314E-08	-3.2724E-08	8.9524E-07	-1.3963E-07
5.3832E-08	-3.7950E-08	1.2658E-06	-2.4366E-07
-9.0646E-09	-8.2021E-08	1.0362E-06	-5.0314E-07
