jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
7.9041E-06	-1.4555E-06	-6.1169E-06	6.4980E-07
1.0528E-05	-5.0398E-06	-4.7302E-06	2.6493E-06
5.2319E-06	-7.3524E-06	-2.2886E-06	2.4011E-06
1.4187E-06	-7.5468E-06	-2.5088E-06	9.9880E-07
-3.4050E-06	-5.6961E-06	-3.3750E-06	1.3322E-06
-5.3029E-06	-2.5360E-06	-3.2306E-06	3.0305E-06
-5.8881E-06	7.1301E-07	-8.0363E-07	2.7154E-06
-3.7722E-06	2.9628E-06	-1.8895E-06	9.3678E-07
-1.5397E-06	3.6690E-06	-2.4755E-06	2.6620E-06
1.0874E-06	2.9968E-06	-7.1145E-07	2.7539E-06
2.1344E-06	1.5531E-06	-7.7943E-07	1.3194E-06
2.4495E-06	1.7999E-08	-1.4746E-06	2.0700E-06
1.4427E-06	-1.0529E-06	-6.1973E-08	1.3138E-06
3.6908E-07	-1.3787E-06	-2.2978E-06	2.9821E-07
-9.2167E-07	-1.0290E-06	-2.3297E-06	2.6857E-06
-1.4295E-06	-3.4721E-07	-1.0666E-06	2.4760E-06
-1.7847E-06	2.4584E-07	-8.6532E-07	1.9273E-06
-1.5136E-06	8.3985E-07	-1.8215E-06	2.0247E-06
-1.4302E-06	1.1227E-06	-5.6548E-07	2.9631E-06
-1.2152E-06	1.4784E-06	-1.3727E-06	1.4038E-06
-1.2594E-06	1.7818E-06	-1.2772E-06	4.3017E-06
-9.8739E-07	2.1262E-06	1.7075E-06	2.0048E-06
-7.8498E-07	2.3796E-06	-9.9947E-07	8.4124E-07
-1.3924E-07	2.4515E-06	-8.7516E-07	1.8425E-06
2.9912E-07	2.1532E-06	-1.6243E-06	2.3469E-06
8.8503E-07	1.6932E-06	8.9396E-08	2.9672E-06
1.0142E-06	1.1485E-06	-9.0624E-07	1.3522E-06
9.3510E-07	6.2619E-07	-1.1762E-06	3.5078E-06
4.5150E-07	4.5070E-07	6.5352E-07	2.6695E-06
1.2435E-08	6.3242E-07	-3.3769E-07	1.8181E-06
-3.8364E-07	1.1167E-06	-7.5873E-07	2.6224E-06
-3.7201E-07	1.6612E-06	1.5681E-07	3.1976E-06
-2.2980E-07	2.0656E-06	8.1821E-07	1.9986E-06
3.5261E-07	2.2467E-06	-6.2419E-07	1.4600E-06
7.7609E-07	2.1676E-06	-1.0394E-06	3.3090E-06
1.3087E-06	1.8146E-06	1.3404E-06	3.3937E-06
1.5726E-06	1.3513E-06	7.3704E-07	1.0052E-06
1.6631E-06	9.6997E-07	-8.8250E-07	1.9576E-06
1.5281E-06	6.8236E-07	-5.6182E-07	2.8669E-06
1.4669E-06	4.4553E-07	4.3092E-07	3.4034E-06
1.3178E-06	1.9526E-07	8.3479E-07	2.2115E-06
1.1715E-06	-7.5487E-09	3.9240E-07	2.6043E-06
9.3401E-07	-2.1768E-07	9.0767E-07	1.7731E-06
6.4600E-07	-3.8921E-07	-4.0608E-07	1.8252E-06
2.8892E-07	-4.3754E-07	-3.0193E-07	2.8471E-06
7.3255E-08	-2.4326E-07	8.9223E-07	3.1448E-06
-5.4316E-08	6.9867E-09	5.6647E-07	1.2560E-06
-4.6007E-09	3.5180E-07	-1.1222E-06	3.2718E-06
1.6126E-07	5.3255E-07	1.5863E-06	3.6140E-06
5.0370E-07	5.6114E-07	1.1773E-06	2.1583E-06
6.1430E-07	3.7274E-07	1.1016E-06	1.8641E-06
7.6500E-07	4.5465E-08	3.3582E-07	2.0283E-06
5.0245E-07	-2.8506E-07	8.7390E-07	1.6118E-06
2.3440E-07	-4.3687E-07	-8.6327E-07	2.1068E-06
-1.6430E-07	-3.6976E-07	1.2472E-06	3.0715E-06
-4.8190E-07	-1.6932E-07	-4.0797E-09	6.8539E-07
-4.8360E-07	1.5341E-07	-1.4433E-06	3.0157E-06
-2.9544E-07	5.0554E-07	1.3893E-07	3.9181E-06
2.8386E-08	6.0188E-07	1.2797E-06	3.1342E-06
3.6494E-07	4.4867E-07	1.0098E-07	2.0071E-06
4.7994E-07	2.3594E-07	-4.2652E-07	3.9909E-06
5.2497E-07	-7.7015E-08	1.6210E-06	3.9439E-06
3.4245E-07	-3.3833E-07	1.1003E-06	2.6303E-06
1.1647E-07	-3.5224E-07	7.7865E-07	3.9888E-06
-1.7119E-07	-2.7030E-07	3.1098E-06	3.4531E-06
-3.4070E-07	-6.6384E-08	2.0453E-06	7.5154E-07
-2.8878E-07	2.1577E-07	-2.9890E-07	2.1536E-06
-2.0719E-07	3.7370E-07	1.6036E-06	3.6783E-06
-6.8227E-08	2.9750E-07	1.8015E-06	1.4693E-06
2.8684E-08	1.7707E-07	6.2009E-07	2.7349E-06
2.1699E-10	-1.4197E-09	2.1598E-06	1.5033E-06
-4.1674E-08	-5.2736E-08	-8.4686E-07	1.4626E-06
-2.1651E-07	-7.1636E-08	7.9403E-07	3.8565E-06
-2.2686E-07	-1.6412E-08	1.2430E-06	2.2361E-06
-2.1673E-07	1.8275E-07	9.1953E-07	2.6381E-06
-5.5370E-08	1.9100E-07	5.3627E-07	2.2586E-06
4.1750E-08	3.2058E-08	6.6468E-07	3.6406E-06
1.4155E-07	-6.0499E-08	2.3765E-06	2.5980E-06
