jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
6.6388E-06	-1.2601E-06	-4.4252E-06	1.2935E-06
7.9859E-06	-3.8398E-06	-1.1412E-06	1.8171E-06
3.9746E-06	-5.5504E-06	-1.2107E-06	-2.6359E-07
1.1917E-06	-5.6454E-06	-2.0148E-06	1.2758E-06
-2.3976E-06	-4.3182E-06	-1.1107E-07	8.7369E-07
-3.8188E-06	-1.9304E-06	-8.6827E-07	3.2038E-09
-4.2449E-06	4.5874E-07	-1.0497E-06	-1.6088E-07
-2.7131E-06	2.0681E-06	-2.1797E-06	7.2284E-07
-1.0637E-06	2.5331E-06	-4.2769E-07	1.1788E-06
7.5233E-07	2.0648E-06	-2.0593E-06	-3.7100E-08
1.4838E-06	9.7897E-07	-1.6306E-06	3.2041E-06
1.6905E-06	-1.1101E-07	1.7287E-06	1.4632E-06
8.8814E-07	-7.8532E-07	-3.0123E-07	-1.2987E-06
1.3614E-07	-9.0331E-07	-2.6765E-06	1.8122E-07
-7.8871E-07	-6.1331E-07	-2.3906E-06	2.3748E-06
-1.0654E-06	-1.4640E-07	-3.0774E-07	3.5432E-06
-1.2522E-06	2.9256E-07	1.6384E-06	1.2686E-06
-1.0317E-06	6.7116E-07	-9.2715E-07	-2.6173E-07
-9.7041E-07	8.3704E-07	-1.6545E-06	1.9345E-06
-9.0048E-07	1.0107E-06	-5.4012E-07	2.5601E-06
-9.3337E-07	1.2081E-06	5.2477E-07	2.1681E-06
-8.5256E-07	1.4815E-06	-2.2076E-07	1.1184E-06
-7.6733E-07	1.7029E-06	-5.0547E-07	2.5211E-06
-3.3316E-07	1.8306E-06	6.1011E-07	1.9227E-06
9.0725E-08	1.7465E-06	-4.3344E-07	2.1187E-06
5.7442E-07	1.4281E-06	9.7851E-07	3.1246E-06
7.1358E-07	9.4729E-07	1.6123E-06	1.5455E-06
7.1612E-07	6.1921E-07	7.3770E-07	1.3970E-06
3.6616E-07	4.0160E-07	9.5362E-07	1.6206E-06
4.4358E-08	5.8035E-07	1.1143E-06	1.0757E-06
-2.6833E-07	8.8405E-07	5.4417E-08	7.8534E-07
-2.9732E-07	1.3448E-06	-2.4467E-08	2.1650E-06
