jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.1174E-06	-1.6572E-06	-1.0627E-05	-7.0308E-07
1.3257E-05	-6.4361E-06	-6.7134E-06	1.8966E-06
6.8202E-06	-9.5178E-06	-4.7734E-06	-1.6924E-07
1.6625E-06	-9.4270E-06	-6.5549E-06	4.8223E-09
-4.4378E-06	-7.4467E-06	-5.5353E-06	1.3526E-06
-7.0445E-06	-2.9758E-06	-5.8139E-06	1.2759E-06
-7.7796E-06	9.0383E-07	-4.8747E-06	3.2303E-06
-4.8826E-06	4.1114E-06	-2.5136E-06	2.0026E-06
-2.0125E-06	4.7670E-06	-4.1584E-06	3.1361E-07
1.4763E-06	3.8846E-06	-4.9311E-06	2.5760E-06
2.7748E-06	1.9532E-06	-3.2407E-06	2.5650E-06
3.1772E-06	-1.5133E-08	-3.6706E-06	2.9452E-06
1.7749E-06	-1.3843E-06	-1.6164E-06	3.1201E-06
3.9117E-07	-1.7726E-06	-2.1349E-06	1.3391E-06
-1.3000E-06	-1.2921E-06	-2.5253E-06	2.2705E-06
-1.9974E-06	-4.1600E-07	-1.7013E-06	1.7231E-06
-2.3744E-06	3.8467E-07	-2.5717E-06	1.2497E-06
-1.9846E-06	1.2265E-06	-2.3430E-06	2.2855E-06
-1.8419E-06	1.5844E-06	-1.7548E-06	7.5110E-07
-1.4128E-06	2.0410E-06	-4.4003E-06	1.6639E-06
-1.4363E-06	2.3296E-06	-2.0459E-06	3.8666E-06
-1.1193E-06	2.7757E-06	-1.6976E-06	1.6933E-06
-8.0348E-07	2.9621E-06	-2.2663E-06	2.7758E-06
-3.8309E-08	3.0049E-06	-1.2767E-06	1.9470E-06
5.5077E-07	2.5910E-06	-2.4761E-06	1.6385E-06
1.1864E-06	2.0458E-06	-2.6804E-06	2.7347E-06
1.2404E-06	1.2209E-06	-1.7202E-06	3.0651E-06
1.0937E-06	6.7039E-07	-1.8109E-06	2.5786E-06
4.4401E-07	4.6231E-07	-1.4693E-06	3.2144E-06
-1.0799E-07	7.4770E-07	-1.0047E-06	2.4240E-06
-7.0833E-07	1.3719E-06	-1.4360E-06	2.4545E-06
-5.6362E-07	2.2200E-06	-1.6645E-06	2.3355E-06
-3.1467E-07	2.7125E-06	-1.6700E-06	3.4909E-06
4.8535E-07	3.0090E-06	-1.6406E-07	2.7290E-06
1.0700E-06	2.7174E-06	-1.5451E-06	1.9993E-06
1.7240E-06	2.2500E-06	-1.2652E-06	3.1921E-06
1.8859E-06	1.7332E-06	-9.3653E-07	2.6909E-06
2.0237E-06	1.3136E-06	-9.3632E-07	3.1353E-06
1.9214E-06	8.7733E-07	-5.0167E-07	2.6282E-06
1.8628E-06	6.5206E-07	-1.1494E-06	2.9660E-06
1.6893E-06	3.4097E-07	2.2356E-08	3.4740E-06
1.6278E-06	1.4418E-08	2.0411E-07	2.1595E-06
1.3044E-06	-4.1929E-07	-3.1728E-07	2.3924E-06
9.3975E-07	-5.8713E-07	1.2754E-08	1.5859E-06
4.8701E-07	-6.9916E-07	-1.7571E-06	1.9167E-06
5.8873E-08	-4.3518E-07	-3.1592E-07	3.4291E-06
-2.7825E-07	-2.2023E-08	-1.6145E-07	1.5414E-06
-1.2061E-07	5.3587E-07	-1.1355E-06	2.5098E-06
1.3857E-07	8.4612E-07	-4.3536E-07	2.0208E-06
6.7605E-07	9.2056E-07	-1.3796E-06	2.3838E-06
9.8150E-07	5.8503E-07	-8.3190E-07	2.3731E-06
1.1308E-06	6.2011E-08	-1.9854E-06	2.9790E-06
8.4732E-07	-5.3003E-07	-2.0724E-07	4.2698E-06
3.3930E-07	-7.7928E-07	4.0342E-07	2.3849E-06
-2.6824E-07	-8.0141E-07	-1.0815E-06	2.4992E-06
-6.7041E-07	-4.0413E-07	-2.1860E-07	3.9944E-06
-8.4970E-07	2.1741E-07	1.3394E-06	2.0283E-06
-5.1008E-07	7.0605E-07	-1.5221E-06	1.2986E-06
-1.4538E-09	8.8614E-07	-6.7824E-07	3.7088E-06
5.2501E-07	8.0541E-07	-1.8588E-07	1.7296E-06
7.8028E-07	3.6210E-07	-2.0736E-06	3.3182E-06
8.5388E-07	-1.1687E-07	4.0039E-07	4.1287E-06
5.9832E-07	-4.9852E-07	-6.5835E-08	2.1793E-06
1.7791E-07	-5.3457E-07	-8.4520E-07	3.3052E-06
-1.5430E-07	-4.3110E-07	-7.6995E-08	3.2311E-06
-3.1124E-07	-3.6806E-08	-1.8168E-07	3.3014E-06
-4.0542E-07	1.7858E-07	1.3657E-07	2.9823E-06
-1.8020E-07	3.1997E-07	-1.5534E-07	3.1477E-06
-9.0763E-08	1.8114E-07	7.4243E-08	2.7695E-06
2.1909E-08	6.7139E-08	-5.7816E-07	3.5013E-06
-2.3274E-08	-1.4522E-07	8.6564E-07	3.2894E-06
-1.1689E-07	-2.3378E-07	-2.2084E-07	2.8343E-06
-3.2974E-07	-1.6986E-07	1.2187E-06	3.0610E-06
-2.9112E-07	5.3138E-08	-7.6674E-07	1.0540E-06
-2.6721E-07	1.2500E-07	-1.4427E-06	4.1417E-06
-8.1232E-09	1.4073E-07	3.6587E-07	3.4244E-06
7.5225E-08	3.6423E-08	-2.6175E-07	3.5400E-06
1.7076E-07	-1.0096E-07	8.1597E-08	3.4069E-06
6.9729E-08	-4.1414E-07	2.3542E-07	4.3305E-06
-1.0468E-07	-4.4559E-07	1.7487E-06	2.8129E-06
-3.7109E-07	-3.9540E-07	-5.0888E-07	2.3242E-06
-5.0483E-07	-1.8352E-07	1.6113E-07	3.6179E-06
-5.0062E-07	-2.3376E-08	-2.1139E-07	3.3105E-06
-3.2640E-07	1.3176E-07	9.0665E-07	4.2248E-06
-9.0557E-08	8.7039E-09	8.5122E-07	2.4582E-06
1.4605E-07	-1.1585E-07	-9.6933E-08	3.5666E-06
1.4882E-07	-4.7179E-07	8.7699E-07	3.5283E-06
-2.7963E-08	-6.8848E-07	1.0778E-06	3.3318E-06
-3.9428E-07	-9.4253E-07	9.2553E-07	2.1195E-06
-6.2881E-07	-8.3300E-07	-5.0787E-07	2.9834E-06
-9.5831E-07	-6.9712E-07	4.5451E-07	3.5161E-06
-9.1238E-07	-2.4773E-07	3.5843E-07	3.5852E-06
-7.8432E-07	-2.7514E-08	1.2656E-06	3.0297E-06
-4.2296E-07	2.1174E-07	-3.1660E-07	2.6991E-06
-1.6147E-07	1.7080E-07	5.9327E-07	4.2354E-06
-1.4534E-08	6.7923E-10	1.1452E-06	3.0250E-06
-3.8320E-08	-3.4944E-07	7.1250E-07	3.0052E-06
-1.9736E-07	-5.8546E-07	2.3621E-07	2.9569E-06
-4.9375E-07	-8.1958E-07	9.0933E-07	3.8702E-06
-7.1826E-07	-7.8243E-07	1.1612E-06	1.8375E-06
-9.2541E-07	-7.1606E-07	-1.7715E-06	3.1636E-06
-1.0140E-06	-4.6209E-07	9.4374E-07	6.0238E-06
-1.0105E-06	-2.8770E-07	2.9426E-06	3.0169E-06
-9.1044E-07	-5.2661E-08	8.0593E-07	2.1622E-06
-9.4096E-07	-1.6217E-08	8.6189E-07	2.9749E-06
-8.3562E-07	9.1634E-08	7.7623E-07	2.5455E-06
-9.0571E-07	7.3291E-08	5.8353E-07	2.7364E-06
-7.7992E-07	1.7764E-07	2.8992E-07	2.1654E-06
-7.5410E-07	1.3940E-07	-1.0978E-06	3.2223E-06
-5.8201E-07	1.9265E-07	5.9036E-07	4.5780E-06
-4.6280E-07	1.9094E-07	8.0120E-07	3.1813E-06
-3.4282E-07	8.9497E-08	9.8623E-07	3.8495E-06
-3.5616E-07	-4.6510E-08	6.1288E-07	2.1289E-06
-5.0155E-07	-1.3902E-07	-5.3655E-07	4.7547E-06
-6.6931E-07	-2.0948E-07	2.7941E-06	3.4413E-06
-8.0156E-07	-8.4143E-08	9.1932E-08	2.0463E-06
