jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.0512E-06	7.2047E-07	6.2277E-07	2.7471E-07
1.6337E-06	-4.2068E-07	5.8927E-07	6.6310E-07
9.2132E-07	-9.6900E-07	1.2418E-06	1.0838E-06
4.3187E-07	-9.6354E-07	1.8576E-06	1.1169E-06
-2.0100E-07	-8.2851E-07	2.5421E-06	3.9544E-08
-4.8172E-07	-4.7877E-07	1.3026E-06	-3.2130E-07
-5.6585E-07	-1.8198E-07	1.3797E-06	-9.4327E-08
-3.2869E-07	1.4904E-07	4.8259E-07	7.1380E-07
-7.5289E-08	1.4416E-07	2.7604E-06	8.4508E-07
1.9105E-07	6.2849E-08	7.9614E-07	-1.3013E-06
2.2884E-07	-1.5754E-07	4.4344E-07	1.1871E-06
1.7328E-07	-2.9413E-07	9.8177E-07	4.2255E-07
-9.5945E-08	-4.0900E-07	7.5240E-07	1.8615E-06
-2.5405E-07	-2.4127E-07	2.3011E-06	1.5799E-06
-3.8946E-07	-1.4714E-07	2.5234E-06	6.8514E-07
-3.7080E-07	9.1303E-08	1.6254E-06	4.0297E-07
-3.5963E-07	1.9766E-07	2.6811E-06	1.3714E-06
-2.6063E-07	2.5707E-07	3.1584E-06	-8.6679E-07
-1.5425E-07	1.5660E-07	1.2202E-06	-1.3363E-06
-1.7721E-07	2.1789E-07	-3.3574E-07	1.6627E-08
-2.4849E-07	1.6744E-07	1.4710E-06	2.4238E-06
-2.8864E-07	2.1090E-07	3.6511E-06	1.1880E-07
-3.1419E-07	2.1666E-07	2.0327E-06	-2.0295E-06
-2.9145E-07	2.9646E-07	-9.7920E-07	-1.2990E-06
-2.0243E-07	3.5940E-07	-9.0585E-08	1.7140E-06
-1.4627E-08	4.1703E-07	9.2646E-07	6.3000E-07
3.8217E-08	3.1533E-07	9.7307E-07	1.4691E-06
1.0949E-08	2.2233E-07	1.1972E-06	2.9027E-08
-6.9452E-10	1.5687E-07	-1.2064E-07	1.6862E-06
-1.0872E-07	1.2817E-07	2.0941E-06	1.9925E-06
-1.8382E-07	2.2738E-07	2.3046E-06	3.8962E-07
-2.3974E-07	3.6064E-07	6.0330E-07	-4.1112E-07
-1.9703E-07	4.3088E-07	1.1475E-07	1.9872E-06
-1.3024E-07	5.8699E-07	2.1726E-06	1.3346E-06
-4.7312E-10	6.2891E-07	1.0016E-06	5.9743E-07
1.2174E-07	5.5842E-07	1.1336E-06	1.4957E-06
2.6605E-07	4.7133E-07	1.9351E-06	8.7606E-07
3.2147E-07	4.1138E-07	3.2141E-08	1.9881E-07
3.4594E-07	2.8325E-07	5.3567E-07	3.6248E-06
3.3579E-07	2.4232E-07	3.8528E-06	1.3846E-06
2.8928E-07	1.4700E-07	9.8679E-07	-1.1218E-07
2.3354E-07	1.8284E-07	1.2037E-06	2.0228E-06
2.3075E-07	1.6289E-07	2.5225E-06	1.0557E-06
