jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.9440E-06	-5.7742E-07	-6.1068E-07	2.2491E-08
1.2487E-06	-2.6020E-07	2.3214E-07	-1.0681E-07
6.3132E-07	-4.9467E-07	-8.6748E-07	1.5741E-07
5.0719E-07	-5.9863E-07	5.7164E-07	7.1026E-07
-1.4623E-07	-6.7114E-07	-6.3496E-08	-1.7861E-08
-3.5133E-07	-5.8508E-07	9.1746E-07	4.7651E-07
-6.6788E-07	-2.7402E-07	-5.7337E-08	-7.2970E-07
-4.8769E-07	-1.0673E-07	2.9234E-07	9.7111E-07
-3.1256E-07	3.9643E-08	1.1159E-06	-4.1933E-07
6.0091E-08	-5.8838E-08	5.1695E-07	-4.3797E-07
1.2944E-07	-1.2125E-07	-9.7587E-08	-9.7082E-07
1.9248E-07	-2.7335E-07	-4.7108E-07	4.0475E-07
-5.0180E-08	-2.8606E-07	2.8415E-07	1.1328E-07
-1.7581E-07	-3.1361E-07	3.0294E-07	4.0512E-07
-3.5432E-07	-2.3759E-07	2.2311E-07	-3.0330E-07
-3.2491E-07	-1.6419E-08	-1.8026E-08	9.8148E-07
-3.3580E-07	-9.7141E-08	1.1391E-06	1.8976E-07
-1.6877E-07	-3.9470E-09	8.4636E-07	4.8790E-07
-7.1425E-08	-1.0033E-08	1.6046E-06	-1.1643E-06
-3.5094E-08	-1.3790E-07	-6.9169E-07	-6.7620E-07
-1.3179E-07	-1.8369E-07	5.0145E-07	-3.8812E-07
-2.3704E-07	-1.7168E-07	-1.5655E-06	-2.0643E-07
-4.1314E-07	-9.3184E-08	3.1822E-07	1.8467E-06
-3.6605E-07	4.9850E-08	5.4464E-07	1.6770E-07
-3.1901E-07	2.3081E-07	2.4294E-07	1.1636E-06
-7.7913E-08	2.8312E-07	1.2516E-06	1.1052E-06
4.3796E-09	1.1700E-07	1.9237E-06	5.3756E-08
1.1665E-07	6.4183E-08	5.0581E-07	-7.6612E-07
2.1380E-08	-3.8245E-08	3.6161E-07	3.3132E-07
-1.0023E-07	-4.2941E-08	4.6446E-07	4.5797E-07
-2.4897E-07	1.6027E-08	1.6321E-06	5.8926E-07
-2.4283E-07	1.4060E-07	7.5370E-07	-1.1802E-06
-2.6203E-07	2.8673E-07	-1.7077E-07	5.8073E-07
-1.4172E-07	4.3239E-07	1.2198E-06	6.5745E-08
-3.5370E-08	4.0322E-07	-1.4094E-07	-2.7435E-07
7.4414E-08	3.3842E-07	2.4142E-07	1.1775E-06
9.8737E-08	2.2407E-07	1.2937E-06	5.4872E-07
1.3614E-07	1.3112E-07	7.7713E-07	2.1233E-07
5.3560E-08	1.9517E-07	8.7599E-07	1.4417E-07
4.9516E-08	2.1660E-07	1.9343E-07	4.8878E-07
7.2436E-08	3.1313E-07	1.1212E-06	8.9705E-07
1.2175E-07	2.9988E-07	5.8141E-07	6.6943E-07
1.9973E-07	2.8983E-07	1.9543E-06	1.3713E-06
2.2385E-07	1.5673E-07	1.6943E-06	-2.7758E-07
1.7061E-07	4.3543E-08	1.8240E-06	3.3429E-07
1.1986E-07	4.9768E-08	1.0132E-06	-1.3078E-06
5.0247E-08	6.4087E-08	3.2898E-07	1.1225E-06
3.7851E-08	1.0999E-07	2.3428E-06	-4.8871E-07
2.6158E-08	1.3198E-07	-8.7868E-08	-4.1729E-07
3.9889E-08	1.3892E-07	1.3318E-06	7.0990E-07
4.1053E-08	2.3351E-07	9.7324E-07	-1.1216E-07
8.0748E-08	2.0611E-07	1.6251E-06	2.4783E-07
6.1557E-08	2.0200E-07	7.9853E-07	-1.2315E-06
7.9087E-08	1.0875E-07	-3.7526E-07	6.4377E-07
3.9470E-08	7.1592E-08	1.4165E-06	7.7417E-07
-2.5664E-08	6.8180E-08	6.0926E-07	2.6239E-07
-8.7092E-08	1.2159E-07	1.5249E-06	1.0191E-06
-2.4982E-08	1.9083E-07	1.2839E-06	-4.7771E-08
-1.4521E-08	2.5307E-07	1.4169E-06	8.8032E-07
6.8738E-08	2.5775E-07	1.8007E-06	-1.1543E-07
1.4484E-07	1.8781E-07	1.5606E-06	4.8122E-07
1.0589E-07	1.2621E-07	2.2378E-06	-7.0519E-07
5.8790E-08	9.2772E-08	6.9037E-07	-6.7009E-07
5.1561E-08	9.9158E-08	1.0870E-06	1.0107E-07
-3.8228E-08	1.1804E-07	1.1915E-06	-2.7611E-08
