jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.9579E-06	-1.1359E-06	-4.4203E-06	2.7373E-07
4.6945E-06	-1.2091E-06	-3.2395E-06	3.4349E-09
2.6410E-06	-2.0341E-06	-3.2704E-06	3.0524E-07
1.6180E-06	-2.6108E-06	-2.6919E-06	3.0457E-07
-5.4415E-07	-2.4538E-06	-3.0004E-06	3.0455E-07
-1.6813E-06	-1.5646E-06	-2.4939E-06	1.1339E-06
-2.6045E-06	-4.3712E-07	-1.7404E-06	4.4934E-07
-2.1198E-06	6.5637E-07	-2.3747E-06	6.4330E-07
-1.4519E-06	1.2098E-06	-1.3644E-06	9.3423E-07
-1.1127E-07	1.0579E-06	-1.5465E-06	2.2790E-07
4.8058E-07	7.0988E-07	-1.2522E-06	5.1629E-07
8.4798E-07	3.2590E-07	-1.2854E-06	-3.9638E-07
4.9763E-07	-9.7716E-08	-2.3033E-06	-1.3550E-07
1.9645E-07	-4.2320E-07	-2.0556E-06	1.1067E-06
-4.4825E-07	-4.2690E-07	-4.9699E-07	5.9986E-07
-6.8786E-07	-2.3869E-07	-1.6575E-06	-5.9833E-07
-9.2352E-07	-2.4416E-07	-1.6398E-06	8.6585E-07
-7.8068E-07	-6.0344E-08	-7.4523E-07	-3.7390E-07
-7.6150E-07	6.7088E-08	-2.4021E-06	-3.5393E-07
-6.8450E-07	3.1637E-08	-1.9253E-06	9.3678E-07
-8.8907E-07	1.0922E-07	-1.2934E-06	5.7135E-07
-8.8391E-07	3.5402E-07	-1.3048E-06	4.4305E-07
-9.8044E-07	5.8245E-07	-1.3929E-06	7.6792E-08
-7.3663E-07	8.1004E-07	-1.8707E-06	5.0239E-07
-5.2736E-07	9.5816E-07	-1.4534E-06	4.8322E-07
-4.3811E-08	8.8656E-07	-2.2087E-06	1.0784E-06
1.6276E-07	4.4142E-07	-1.3248E-07	1.7414E-06
2.3485E-07	4.7129E-08	-6.3780E-07	-8.2845E-07
-5.8192E-08	-6.4558E-08	-2.0974E-06	5.6263E-07
-3.1774E-07	-3.4279E-08	-1.3584E-06	4.2693E-07
-6.7540E-07	1.0192E-07	-2.0845E-06	1.0750E-06
-7.5686E-07	4.9343E-07	-1.2129E-06	1.3365E-06
-6.4840E-07	8.4151E-07	-1.2940E-06	1.6866E-06
-4.2026E-07	9.5264E-07	-3.5710E-08	1.4074E-06
-1.0023E-07	9.5657E-07	-5.8729E-07	8.0029E-07
1.1784E-07	8.3405E-07	2.3209E-08	7.2490E-07
2.7288E-07	5.0663E-07	-9.7813E-07	-2.2426E-08
3.2683E-07	2.6798E-07	-8.6450E-07	9.2509E-07
2.0937E-07	2.6198E-07	-9.5477E-07	4.2719E-07
