jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.4465E-06	4.9315E-07	-1.0956E-06	6.6103E-07
2.9737E-06	-1.1804E-07	1.3816E-06	2.4462E-06
1.9862E-06	-1.0732E-06	-1.3182E-06	-2.2449E-07
1.2457E-06	-1.5456E-06	-4.3837E-07	6.3855E-07
-1.0633E-08	-1.5927E-06	-7.2388E-07	-1.8779E-07
-7.0536E-07	-1.1494E-06	-4.0991E-07	-6.9763E-07
-1.1298E-06	-4.6282E-07	2.8121E-06	-2.9615E-07
-7.8418E-07	1.8197E-07	-6.8079E-07	4.4560E-07
-3.1347E-07	4.9162E-07	-2.6775E-06	2.3843E-07
3.0721E-07	4.2232E-07	-1.9220E-07	1.3295E-06
6.1483E-07	1.1241E-07	5.3912E-07	6.2651E-07
7.2795E-07	-3.5898E-07	5.0680E-07	1.2546E-06
3.5776E-07	-5.2440E-07	1.0790E-06	1.0745E-06
9.5454E-08	-5.9771E-07	-9.3528E-07	-1.1069E-07
-2.3737E-07	-4.8619E-07	-1.6179E-06	4.3508E-07
-3.1269E-07	-2.7235E-07	-3.1408E-07	6.8438E-07
-2.6674E-07	-1.2388E-07	6.3863E-07	7.3610E-07
-1.2130E-07	-5.0882E-08	-1.5870E-06	1.9009E-06
-8.9933E-08	-1.2039E-07	-7.5395E-07	5.5284E-07
-1.2745E-07	-2.3138E-07	8.3202E-07	-1.1249E-07
-3.0518E-07	-2.5113E-07	2.4610E-07	3.6645E-07
-4.1448E-07	-1.2064E-07	-3.7126E-07	-6.0775E-07
-4.9954E-07	5.4404E-08	-1.0148E-06	-5.7958E-07
-3.6932E-07	2.5475E-07	-2.8898E-07	-1.6288E-07
-2.2287E-07	2.9966E-07	1.2000E-07	2.1298E-06
