jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.2008E-06	7.3625E-07	1.1420E-06	7.3378E-07
6.6490E-07	1.1258E-07	4.0868E-07	2.5284E-07
4.9657E-07	-1.7424E-07	-1.1225E-06	1.3093E-06
3.8793E-07	-3.1884E-07	5.3334E-07	-5.5398E-09
-7.2759E-09	-4.5732E-07	4.4785E-07	-3.4180E-08
-1.6695E-07	-3.4926E-07	6.1661E-07	1.7224E-06
-3.1638E-07	-1.7909E-07	2.2453E-07	1.8449E-06
-1.9790E-07	1.2649E-08	-5.2573E-07	-7.3911E-07
-6.0058E-08	8.0061E-08	4.5219E-07	1.5834E-06
1.8248E-07	5.0624E-08	1.0848E-06	3.5959E-07
2.3307E-07	-1.1672E-07	1.8741E-06	1.7923E-06
2.1964E-07	-2.1383E-07	6.4629E-07	1.4585E-06
7.1835E-08	-3.6529E-07	7.1477E-07	4.9364E-07
-2.4839E-08	-3.2245E-07	1.6794E-06	7.2062E-07
-1.7582E-07	-1.7815E-07	-1.4275E-06	-6.2811E-07
-1.7466E-07	-8.5835E-08	7.1068E-07	6.5335E-07
-9.4031E-08	-1.1571E-08	3.1915E-07	-3.7431E-07
5.0925E-09	-3.5128E-10	2.2487E-06	6.5922E-07
4.2082E-08	-7.3610E-08	2.5473E-07	1.8106E-06
6.4925E-08	-1.2749E-07	1.7939E-08	5.3355E-07
-2.4973E-08	-1.6727E-07	-1.0173E-06	1.3143E-06
-7.0068E-08	-1.5699E-07	5.9106E-07	1.4063E-06
-1.4586E-07	-1.1212E-07	-4.0325E-07	-1.2102E-07
-1.2733E-07	-5.0080E-08	4.0935E-07	-8.8704E-07
-1.0285E-07	2.0808E-08	9.6306E-07	3.3057E-07
-1.4950E-08	-3.3381E-09	9.0547E-08	1.1375E-06
1.1309E-08	4.9697E-08	1.6714E-06	2.7708E-06
9.6429E-08	-7.5920E-08	1.4929E-06	1.8325E-06
4.6746E-08	-1.3800E-07	-7.1140E-07	7.0925E-07
-4.9568E-08	-1.4887E-07	9.6790E-07	6.9803E-07
-1.0760E-07	-1.7062E-08	1.9118E-06	1.2384E-06
-1.3497E-07	-4.8176E-09	6.7461E-07	-4.6827E-07
