jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.1765E-06	5.2766E-07	3.4706E-07	1.4550E-06
1.3857E-06	2.3374E-07	-2.8697E-07	9.8047E-07
9.7077E-07	-3.0718E-07	-1.2431E-06	8.7808E-07
7.2695E-07	-5.5937E-07	6.6423E-07	1.0726E-06
9.0486E-08	-7.2766E-07	-7.1776E-07	-1.6147E-07
-2.5845E-07	-6.0354E-07	-1.7357E-06	-9.9973E-07
-4.6706E-07	-3.5366E-07	-6.0855E-07	2.3703E-06
-3.4592E-07	-7.9062E-09	-9.6233E-07	5.2314E-07
-1.1678E-07	1.4662E-07	1.0176E-06	-5.2596E-07
2.1048E-07	9.5069E-08	3.3337E-07	8.8437E-07
3.3044E-07	-4.0730E-08	-1.0908E-06	6.0152E-07
3.1231E-07	-2.4399E-07	-8.0903E-07	2.2363E-06
1.5110E-07	-4.0711E-07	1.4766E-06	6.6564E-07
-5.4050E-08	-3.8816E-07	1.4465E-07	-1.7778E-07
-2.3338E-07	-2.5361E-07	1.4394E-07	-6.4603E-07
-2.0812E-07	-5.9471E-08	-3.8958E-07	1.3156E-06
-1.7084E-07	-9.7189E-09	1.8443E-07	1.7573E-06
3.8765E-09	1.3146E-08	-2.3272E-07	1.4023E-06
3.0137E-08	-5.7898E-08	-7.0953E-07	1.0086E-06
6.7510E-08	-1.8041E-07	-2.5452E-07	-1.0626E-07
-5.8820E-08	-2.6655E-07	8.2294E-08	6.3923E-07
-1.5358E-07	-1.7603E-07	-9.1330E-07	-1.1170E-07
-2.6389E-07	-1.1682E-07	-2.8223E-07	3.1929E-06
-2.8732E-07	-2.7084E-09	-4.5806E-09	1.1908E-06
-2.0516E-07	1.2306E-07	-4.2967E-07	-1.5151E-07
-5.7552E-08	1.5087E-07	1.0755E-06	-1.3786E-08
-7.0249E-09	9.1815E-08	2.2784E-06	3.0351E-06
8.6402E-08	-1.0063E-08	1.9551E-06	-2.8013E-07
-2.7513E-09	-6.4408E-08	1.0130E-06	1.5515E-07
-1.0034E-07	-5.5536E-08	-2.3321E-07	-1.6829E-07
-1.6676E-07	4.7242E-08	1.5241E-06	-4.2027E-07
-1.7830E-07	8.1131E-08	1.6109E-07	9.3596E-07
-1.7039E-07	1.6683E-07	-3.1201E-07	9.6521E-07
-7.3111E-08	2.1406E-07	-1.9176E-06	1.0518E-07
7.7569E-09	1.6333E-07	4.6415E-07	8.9868E-07
1.0348E-07	1.3810E-07	-4.2129E-07	1.6668E-06
8.0378E-08	1.0252E-07	-6.6579E-07	1.0214E-06
1.3047E-07	9.3223E-08	-1.0919E-06	4.3699E-07
7.1894E-08	5.9849E-08	1.1549E-06	9.6535E-07
4.7179E-08	9.3235E-08	-8.7067E-07	1.5070E-06
3.5533E-08	7.8734E-08	1.2014E-07	5.3646E-07
7.5279E-08	7.2649E-08	4.4167E-08	5.7476E-07
1.0700E-07	2.3347E-08	1.0114E-06	1.2781E-06
1.5691E-07	-2.9935E-08	1.0149E-06	3.7586E-07
1.4548E-07	-6.9331E-08	1.3580E-07	7.2847E-07
9.9852E-08	-2.7384E-08	-6.7125E-07	-2.9861E-07
3.9464E-08	-5.5870E-08	-9.1971E-07	1.3649E-06
1.6484E-08	-4.3400E-08	-6.6151E-07	2.0871E-06
-5.7888E-08	1.8755E-08	1.8954E-07	4.0866E-07
-1.1547E-08	-1.6476E-08	3.1470E-07	4.4612E-07
-1.4776E-08	2.3666E-08	6.0971E-07	1.3817E-06
4.4646E-08	-2.0098E-08	-1.1177E-06	-5.7170E-07
1.9049E-09	-2.0818E-08	-1.2563E-06	-2.2397E-07
3.7027E-08	-7.2927E-08	1.2731E-06	1.0460E-06
-1.7409E-08	-7.5124E-08	2.1731E-07	1.5027E-06
-8.1667E-08	-6.5523E-08	-1.3420E-06	1.0519E-06
-1.0655E-07	-1.8897E-08	1.0563E-06	4.0133E-07
-1.3886E-07	4.1751E-08	-6.7642E-07	1.6700E-07
-7.5673E-08	2.8567E-08	1.3913E-06	-4.5726E-07
-2.4367E-08	4.5120E-08	-5.7112E-07	4.6151E-07
3.6630E-08	-9.0373E-09	-1.0678E-07	1.3961E-06
5.7090E-08	-4.3687E-08	-5.1126E-07	-2.7009E-07
-1.1798E-08	-6.1059E-08	2.7019E-07	-1.3865E-07
-3.2646E-08	-8.8410E-08	-1.6948E-06	-1.1871E-06
-8.4048E-08	-1.9607E-08	1.1174E-06	3.9639E-07
-2.2212E-07	-3.4842E-08	-8.4932E-07	9.0847E-07
-1.7383E-07	-3.3802E-09	4.8259E-07	1.8629E-06
-1.3522E-07	7.1718E-08	-8.2857E-08	4.8362E-07
-1.0008E-07	7.1478E-08	-8.6487E-09	1.1473E-06
-7.6562E-08	1.2024E-07	1.5337E-06	1.0030E-06
-5.5259E-08	3.2486E-08	6.8515E-07	-2.1231E-07
-9.2553E-08	4.6732E-08	8.7787E-07	5.0950E-07
-6.3261E-08	6.4895E-08	4.3559E-07	7.4577E-07
-8.5028E-08	1.0495E-07	-8.5540E-07	1.1872E-06
-1.1674E-07	9.4463E-08	-1.3798E-06	-3.0649E-07
