jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
7.7229E-06	1.6195E-06	2.0505E-06	2.5578E-06
7.6542E-06	-1.7197E-06	3.5184E-06	1.9909E-06
5.7652E-06	-4.5100E-06	3.4110E-06	2.1888E-06
3.0825E-06	-5.8758E-06	3.7444E-06	1.8145E-06
7.9573E-09	-5.9207E-06	3.2437E-06	2.0119E-06
-2.2888E-06	-4.2109E-06	3.5531E-06	2.6699E-06
-3.1995E-06	-1.9523E-06	4.4307E-06	2.6830E-06
-2.6729E-06	2.0781E-07	4.5963E-06	2.0877E-06
-1.3151E-06	1.3832E-06	5.0201E-06	2.1549E-06
2.7823E-07	1.4366E-06	5.1913E-06	5.6432E-07
1.3136E-06	6.6538E-07	3.1521E-06	1.0737E-06
1.6474E-06	-4.8969E-07	4.9434E-06	2.4843E-06
1.2958E-06	-1.3605E-06	5.1284E-06	-4.4798E-08
5.3201E-07	-1.9050E-06	3.1680E-06	6.3241E-07
-3.1177E-07	-1.7929E-06	3.8528E-06	1.4804E-06
-9.4325E-07	-1.4387E-06	4.2936E-06	1.1203E-06
-1.1479E-06	-9.3274E-07	3.8984E-06	4.9325E-07
-1.1469E-06	-6.1268E-07	3.5256E-06	9.9519E-07
-9.4550E-07	-3.3347E-07	3.4983E-06	8.1304E-07
-1.0155E-06	-2.9320E-07	3.6990E-06	1.5898E-06
-9.8613E-07	-1.0533E-07	4.2495E-06	1.9060E-07
-1.0571E-06	1.2376E-07	2.7248E-06	7.0831E-07
-9.3561E-07	4.8218E-07	3.4649E-06	6.0085E-07
-7.6492E-07	7.8804E-07	1.9759E-06	1.1482E-06
-3.5995E-07	8.9643E-07	3.6960E-06	1.9745E-06
5.5220E-08	7.1610E-07	2.9824E-06	6.8392E-07
3.8855E-07	4.4700E-07	2.8049E-06	1.6650E-06
3.4843E-07	-1.4250E-08	3.0063E-06	1.6966E-06
1.4659E-07	-3.7445E-07	3.4899E-06	1.5476E-06
-3.5208E-07	-4.3462E-07	2.6112E-06	1.5617E-06
-6.9044E-07	-1.8632E-07	3.9250E-06	2.3338E-06
-9.1655E-07	2.4374E-07	3.5213E-06	6.5905E-07
-8.4457E-07	6.5097E-07	2.9054E-06	1.5925E-06
-5.7449E-07	1.0146E-06	2.9294E-06	1.2417E-06
-5.8057E-08	1.1224E-06	2.7414E-06	2.1167E-06
3.5684E-07	9.6106E-07	3.1348E-06	1.8980E-06
6.3712E-07	7.8126E-07	3.3650E-06	2.6675E-06
7.2900E-07	5.5305E-07	4.4886E-06	1.5969E-06
7.5533E-07	3.8683E-07	3.3811E-06	1.1400E-06
6.8598E-07	1.8577E-07	3.6830E-06	1.2690E-06
6.6156E-07	1.0013E-07	2.6576E-06	7.9859E-07
6.3720E-07	-8.2864E-08	2.5596E-06	2.3669E-06
6.7462E-07	-2.4757E-07	3.9129E-06	1.9585E-06
5.0516E-07	-5.6345E-07	3.2800E-06	1.2259E-06
3.0371E-07	-7.3911E-07	3.0606E-06	1.7247E-06
-2.6377E-08	-7.5680E-07	3.4884E-06	1.7812E-06
-2.8801E-07	-5.5423E-07	3.5086E-06	1.0645E-06
-4.3366E-07	-2.1445E-07	2.6245E-06	1.1744E-06
-3.0946E-07	1.1729E-07	2.7187E-06	1.5111E-06
-6.0189E-08	3.0821E-07	2.2212E-06	1.7996E-06
2.7918E-07	2.6697E-07	2.8629E-06	2.4304E-06
4.6672E-07	1.3795E-08	2.8758E-06	1.8802E-06
4.8220E-07	-3.1268E-07	2.4228E-06	2.3774E-06
2.2613E-07	-5.5612E-07	3.0436E-06	3.3466E-06
-1.3622E-07	-6.7024E-07	4.6456E-06	2.4443E-06
-5.0964E-07	-5.3131E-07	3.3138E-06	1.1573E-06
-6.9403E-07	-1.6992E-07	3.1125E-06	2.2174E-06
-6.1182E-07	1.9375E-07	3.0438E-06	1.9446E-06
-3.3351E-07	4.0943E-07	3.4123E-06	2.8660E-06
1.5954E-08	4.5860E-07	4.0425E-06	1.8887E-06
2.9390E-07	2.5592E-07	3.5029E-06	2.1592E-06
3.8216E-07	3.2364E-08	4.3812E-06	1.7141E-06
2.8950E-07	-2.4604E-07	3.3585E-06	5.7862E-07
4.0220E-08	-3.3356E-07	2.0181E-06	1.7480E-06
-1.8545E-07	-2.6392E-07	3.3182E-06	3.0891E-06
-3.3458E-07	-3.2262E-08	4.3115E-06	1.8171E-06
-3.0616E-07	1.7996E-07	3.4794E-06	1.1077E-06
-1.2651E-07	2.3899E-07	2.6982E-06	1.5637E-06
-1.0928E-09	2.1352E-07	3.4694E-06	2.2991E-06
1.0271E-07	7.8078E-08	3.5486E-06	8.5359E-07
6.8262E-08	-5.8026E-08	2.0772E-06	1.6239E-06
-7.4043E-08	-1.5785E-07	3.0519E-06	2.0864E-06
-2.1949E-07	-1.5932E-07	2.1512E-06	1.7184E-06
-3.1117E-07	-5.9888E-09	2.5894E-06	3.3732E-06
-2.7362E-07	2.1878E-07	4.0102E-06	2.6131E-06
-8.5630E-08	3.2906E-07	3.6843E-06	1.9996E-06
6.3956E-08	3.2167E-07	3.6342E-06	1.4177E-06
2.9700E-07	2.1892E-07	2.4224E-06	1.6313E-06
3.1155E-07	5.3117E-08	3.1968E-06	2.6129E-06
1.9679E-07	-1.0074E-07	3.4189E-06	1.5741E-06
-3.1454E-08	-2.0582E-07	2.5736E-06	1.7492E-06
-1.3680E-07	-9.5636E-08	2.5169E-06	2.3793E-06
-1.9058E-07	7.4887E-08	3.1582E-06	2.7060E-06
-1.1741E-07	2.5628E-07	3.3719E-06	2.0795E-06
5.5970E-08	3.1031E-07	3.0278E-06	2.0918E-06
2.6936E-07	2.3988E-07	3.0628E-06	1.9299E-06
3.6398E-07	2.1810E-08	2.2550E-06	2.0721E-06
3.9678E-07	-1.4842E-07	2.8882E-06	3.4510E-06
1.7909E-07	-3.7209E-07	4.1717E-06	1.8778E-06
6.0664E-08	-4.1081E-07	1.7774E-06	1.6417E-06
-2.2500E-07	-2.7380E-07	2.6150E-06	3.8635E-06
-3.2280E-07	-2.8998E-08	3.9116E-06	3.2237E-06
-2.2562E-07	2.0387E-07	4.4950E-06	2.3546E-06
-1.3591E-09	3.6393E-07	3.2604E-06	1.2086E-06
2.0617E-07	3.6262E-07	2.9209E-06	2.3238E-06
3.7374E-07	2.1496E-07	2.6324E-06	1.8280E-06
4.2031E-07	2.5582E-08	2.6266E-06	3.6567E-06
3.1007E-07	-2.1380E-07	4.5842E-06	2.4298E-06
1.6360E-07	-3.6926E-07	2.8771E-06	1.6544E-06
-1.3922E-08	-3.2605E-07	3.3353E-06	2.7199E-06
-1.0056E-07	-3.2654E-07	3.3991E-06	1.7172E-06
-1.4222E-07	-1.9359E-07	2.5549E-06	2.3832E-06
-1.6200E-07	-1.3505E-07	3.4214E-06	2.4504E-06
-2.0925E-07	-6.6386E-08	2.5399E-06	2.1326E-06
-1.6539E-07	-8.3770E-08	3.2261E-06	3.1485E-06
-2.1231E-07	-1.5067E-08	3.2417E-06	2.0754E-06
-2.5991E-07	1.3857E-08	3.0058E-06	3.0664E-06
-2.5527E-07	1.2412E-07	3.8979E-06	2.1354E-06
-1.8473E-07	2.1243E-07	2.7042E-06	1.9494E-06
-4.4127E-08	2.9884E-07	2.6904E-06	2.5940E-06
9.3271E-08	2.2810E-07	2.8845E-06	2.8950E-06
1.9145E-07	1.5423E-07	3.0692E-06	2.9154E-06
2.0436E-07	4.8284E-08	3.5731E-06	3.1698E-06
1.7074E-07	-1.2086E-07	3.7082E-06	2.0762E-06
3.5610E-08	-2.4586E-07	2.6427E-06	2.6995E-06
-1.3762E-07	-1.5251E-07	3.8316E-06	3.0751E-06
-3.0009E-07	-8.6636E-08	3.4966E-06	1.9106E-06
-2.9030E-07	1.0769E-07	2.6350E-06	2.6991E-06
-2.1749E-07	2.2281E-07	3.7101E-06	3.1424E-06
2.3100E-08	2.0843E-07	3.6817E-06	2.2091E-06
1.5735E-07	1.7891E-07	3.4595E-06	2.1914E-06
2.6798E-07	9.8027E-08	2.5605E-06	1.9869E-06
2.3088E-07	-1.1185E-07	3.0907E-06	3.5405E-06
1.4282E-07	-1.5209E-07	3.7229E-06	1.8532E-06
-4.2960E-08	-2.2996E-07	2.0173E-06	3.2520E-06
-1.0950E-07	-1.0511E-07	4.7512E-06	3.7669E-06
-2.1100E-07	-1.6544E-08	4.2316E-06	1.0345E-06
-1.4089E-07	1.1715E-07	1.9063E-06	1.9333E-06
-9.2439E-08	1.8666E-07	3.3081E-06	3.8786E-06
5.0689E-09	1.2254E-07	4.2836E-06	1.8573E-06
5.4445E-08	1.0258E-07	2.7135E-06	2.2368E-06
6.7342E-08	3.1935E-09	3.4229E-06	2.2566E-06
7.3841E-08	-4.0563E-08	2.6168E-06	2.5472E-06
2.0016E-09	-4.0549E-08	3.5890E-06	2.5125E-06
-2.3264E-08	-3.0048E-08	2.5717E-06	2.2332E-06
5.8498E-08	4.4184E-08	3.1462E-06	2.8711E-06
1.1289E-07	8.5220E-09	2.9002E-06	2.5886E-06
1.6790E-07	3.9480E-08	3.2340E-06	2.8103E-06
2.2159E-07	-7.2141E-08	3.1218E-06	2.8609E-06
1.6206E-07	-1.9554E-07	3.9243E-06	2.3335E-06
7.2629E-08	-2.3793E-07	2.5195E-06	1.8437E-06
-4.0840E-08	-2.3120E-07	2.9873E-06	2.6323E-06
-1.6939E-07	-2.0069E-07	2.0485E-06	2.1650E-06
-2.0914E-07	-8.4883E-08	2.5297E-06	3.7885E-06
-2.1302E-07	4.0992E-08	3.2109E-06	2.9779E-06
-9.1094E-08	1.0284E-07	3.0721E-06	3.1749E-06
-3.7861E-08	1.1908E-07	2.9923E-06	3.0147E-06
5.2273E-08	9.0380E-08	3.5992E-06	3.5936E-06
1.1702E-07	-2.1030E-08	3.9504E-06	2.2046E-06
8.5363E-08	-8.0787E-08	2.6318E-06	2.3019E-06
3.0876E-08	-1.3720E-07	2.7910E-06	3.2753E-06
-5.0160E-08	-9.9353E-08	3.7695E-06	3.0418E-06
-1.1690E-07	-7.2690E-08	3.2294E-06	2.1436E-06
-1.3270E-07	-1.0723E-08	2.8360E-06	2.5198E-06
-9.9303E-08	7.6823E-08	2.4449E-06	2.5934E-06
-6.7371E-08	1.1554E-07	2.6375E-06	3.1265E-06
-3.8749E-08	1.0917E-07	2.0311E-06	3.3261E-06
4.6455E-08	8.8461E-08	3.6527E-06	4.9962E-06
4.5084E-08	2.7108E-08	4.8310E-06	2.1579E-06
7.6892E-08	1.3894E-08	2.2916E-06	2.3692E-06
5.5021E-08	-5.3163E-08	3.1346E-06	3.7669E-06
3.3424E-08	-3.8776E-08	4.0809E-06	3.2017E-06
1.0015E-08	-5.0725E-08	3.6556E-06	2.0551E-06
-3.9442E-08	-7.1762E-08	2.9082E-06	2.5855E-06
-8.4034E-08	-1.5835E-08	2.9480E-06	2.2092E-06
-9.7855E-08	-7.1835E-09	1.9096E-06	3.1768E-06
-8.8352E-08	3.8393E-08	3.3277E-06	4.0109E-06
-7.4426E-08	9.8370E-08	3.9920E-06	2.8991E-06
-7.0051E-08	9.7652E-08	2.9838E-06	2.0308E-06
-3.4076E-08	1.5770E-07	2.4936E-06	3.3763E-06
3.8283E-09	1.1296E-07	3.5351E-06	2.4681E-06
1.2709E-07	1.1165E-07	1.4809E-06	2.8934E-06
1.4766E-07	7.9447E-08	3.3413E-06	4.4365E-06
1.3267E-07	4.1181E-08	3.0846E-06	2.5287E-06
7.7817E-08	-3.8631E-08	2.2533E-06	4.2506E-06
8.6229E-08	-1.7431E-08	4.0509E-06	4.2139E-06
7.8718E-08	8.6274E-10	4.0829E-06	3.5427E-06
4.7011E-08	-2.1156E-09	4.8586E-06	2.8609E-06
7.9182E-08	-2.2132E-08	3.7085E-06	1.2972E-06
5.7474E-08	7.5721E-09	2.5395E-06	2.2217E-06
8.0803E-08	-1.1460E-08	2.6775E-06	2.2807E-06
4.8244E-08	-3.9957E-08	1.9922E-06	2.6962E-06
7.5755E-08	-7.4935E-08	2.1169E-06	3.2997E-06
8.3630E-08	-3.9883E-08	2.3479E-06	3.8072E-06
2.3512E-08	-1.3086E-07	2.7999E-06	3.7453E-06
2.3048E-08	-5.9769E-08	2.8741E-06	4.0692E-06
-2.5156E-08	-4.7833E-08	3.7679E-06	3.7809E-06
-4.6671E-09	-6.1669E-08	3.5198E-06	2.7682E-06
-2.6561E-08	-4.2286E-08	2.0946E-06	2.8285E-06
-4.0845E-08	-5.2578E-09	2.6034E-06	4.9547E-06
-4.3371E-08	-5.8813E-09	4.4382E-06	3.3223E-06
-4.7015E-08	-1.9667E-10	2.3387E-06	3.1804E-06
-1.0349E-07	-2.5924E-08	3.5507E-06	4.2463E-06
-1.0387E-07	-1.2372E-08	3.2813E-06	3.6446E-06
-6.0478E-08	3.0509E-08	4.2804E-06	3.9193E-06
-3.1576E-08	5.6385E-08	3.5711E-06	2.4870E-06
-3.3514E-08	6.8577E-08	3.0653E-06	3.6024E-06
-1.5453E-08	3.4590E-09	3.8304E-06	3.4940E-06
4.8394E-08	2.1361E-08	4.0729E-06	2.5618E-06
4.1130E-08	4.1088E-08	2.1687E-06	2.1405E-06
-1.3799E-08	1.9809E-08	2.3699E-06	4.5171E-06
-1.5016E-08	3.0868E-08	4.0752E-06	3.9006E-06
-5.5267E-08	2.0407E-08	3.9781E-06	2.8465E-06
-4.6069E-08	3.1710E-08	2.5213E-06	2.5026E-06
-4.0587E-08	4.3495E-08	2.9455E-06	4.6025E-06
1.3930E-10	4.5967E-08	4.5876E-06	2.9697E-06
8.0955E-09	1.5470E-08	3.0516E-06	2.6463E-06
6.8775E-12	5.9282E-08	3.4469E-06	2.5331E-06
1.1328E-07	3.4463E-08	1.8063E-06	2.7005E-06
1.8714E-08	1.2564E-08	3.0157E-06	4.1653E-06
8.5765E-10	-1.0069E-08	2.8144E-06	2.6459E-06
-7.0118E-09	9.0935E-09	2.1860E-06	4.3534E-06
-9.7748E-09	4.5526E-08	3.7886E-06	3.5029E-06
8.0027E-09	4.6587E-08	2.2191E-06	3.5225E-06
4.0914E-08	2.2068E-08	3.7253E-06	4.0702E-06
9.9926E-09	6.4094E-08	2.1842E-06	2.8971E-06
3.1125E-08	-2.8991E-09	3.0147E-06	5.5485E-06
6.2149E-08	7.5675E-08	4.6461E-06	3.0826E-06
4.9085E-08	3.6190E-08	2.6125E-06	3.2778E-06
2.2954E-08	2.3348E-08	3.1799E-06	3.4496E-06
5.8944E-08	6.4094E-09	2.1978E-06	4.2699E-06
2.7240E-08	-3.8382E-09	4.1927E-06	4.7343E-06
4.7592E-08	5.3715E-09	3.7033E-06	3.3315E-06
7.6622E-08	-4.4842E-08	3.8270E-06	3.6376E-06
1.0322E-08	3.0303E-09	3.0014E-06	2.9167E-06
1.9942E-08	-4.8881E-08	2.9256E-06	4.3076E-06
1.2845E-09	-7.7151E-08	3.6169E-06	3.9616E-06
-3.8641E-08	-5.8192E-08	4.1094E-06	4.2981E-06
-3.2287E-08	-6.5182E-08	4.6778E-06	2.5376E-06
-6.6476E-08	-3.4937E-11	2.7179E-06	2.3389E-06
-4.3288E-08	3.4170E-09	2.4595E-06	3.2755E-06
-1.2105E-08	6.0118E-09	2.4271E-06	4.3051E-06
-6.0739E-09	-8.8971E-09	4.0713E-06	4.3033E-06
3.4083E-08	1.7848E-08	3.5255E-06	3.0176E-06
-9.9156E-09	4.4275E-08	3.2980E-06	3.5680E-06
1.6202E-08	1.4614E-08	3.1829E-06	2.9800E-06
-2.9264E-09	3.6364E-09	2.5066E-06	3.5559E-06
4.2861E-08	-1.8606E-08	2.6858E-06	3.9432E-06
-1.3700E-08	-1.9184E-08	2.9543E-06	4.6277E-06
-3.2774E-08	4.0396E-09	4.0984E-06	4.2502E-06
-2.3460E-08	-6.4541E-09	3.7232E-06	3.3242E-06
-9.0788E-09	-1.6936E-08	3.1978E-06	3.4924E-06
