jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.7109E-06	7.4233E-07	-1.9482E-06	8.8498E-07
2.0400E-06	-1.7485E-07	4.4928E-08	1.4367E-06
1.4244E-06	-1.1236E-06	-6.8066E-07	-1.5967E-08
9.2995E-07	-1.5182E-06	-7.9510E-07	1.2166E-06
-9.5594E-08	-1.5460E-06	-4.9870E-07	8.6477E-07
-6.3440E-07	-1.0947E-06	-3.2637E-08	1.5310E-06
-9.5159E-07	-5.1979E-07	5.1984E-07	4.6508E-07
-7.0759E-07	-8.1078E-10	6.6012E-08	1.4387E-07
-3.6595E-07	2.9652E-07	-1.1036E-06	-7.4116E-09
1.4049E-07	2.2416E-07	-2.8508E-07	2.1762E-06
3.1729E-07	-2.9646E-08	1.2489E-06	-3.4148E-07
4.2122E-07	-2.5672E-07	-1.2287E-06	9.6034E-08
1.9814E-07	-5.1016E-07	6.5117E-08	3.5655E-07
-6.5203E-08	-4.7965E-07	-1.4034E-06	2.7998E-07
-3.5857E-07	-3.3577E-07	-3.4271E-07	8.5643E-07
-3.7761E-07	-1.2174E-07	-1.6547E-06	8.5222E-07
-3.1673E-07	-8.0372E-09	3.5974E-07	1.9123E-06
-1.3941E-07	-2.0255E-09	-9.9366E-07	-2.2370E-07
-1.0936E-07	-3.1030E-08	-1.0592E-06	2.5685E-06
-8.5630E-08	-1.2486E-07	4.6297E-07	8.7921E-07
-2.6876E-07	-1.7316E-07	-1.1808E-06	1.5268E-06
-3.7227E-07	-1.5848E-07	3.4385E-07	2.5602E-06
-5.3071E-07	3.4132E-08	1.4484E-06	1.0584E-06
-4.6442E-07	1.8223E-07	-4.7233E-07	4.9375E-08
-3.4428E-07	2.7383E-07	-2.2349E-07	2.4648E-06
-9.7372E-08	3.7937E-07	1.6571E-06	8.5521E-07
6.4449E-08	2.8768E-07	1.5487E-07	7.2660E-08
2.3075E-07	1.6699E-07	-2.6052E-07	4.1170E-07
1.5366E-07	-4.2435E-08	-6.2697E-07	1.0788E-06
-2.2995E-08	-6.0774E-08	-1.3725E-07	1.5182E-06
-2.1047E-07	-8.7158E-08	5.8279E-07	1.5632E-06
-2.6927E-07	7.6169E-08	6.9437E-07	5.2798E-07
-2.8874E-07	2.0907E-07	1.6701E-07	5.1905E-07
-1.7021E-07	3.6171E-07	-4.4959E-07	1.2552E-07
-3.1722E-08	3.9049E-07	-9.2694E-07	1.5112E-06
1.6010E-07	4.4152E-07	1.5515E-07	1.3549E-06
2.4052E-07	2.6975E-07	-1.2141E-07	1.0740E-06
2.5310E-07	1.8482E-07	-7.7941E-07	1.0200E-06
2.2965E-07	9.0331E-08	-3.6183E-07	2.7845E-06
