jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.5986E-06	7.3769E-07	1.3594E-06	2.2243E-06
5.5261E-06	-1.8082E-06	1.7633E-06	1.4624E-06
4.0777E-06	-3.8930E-06	1.9018E-06	2.6469E-06
1.9836E-06	-4.8251E-06	2.9159E-06	2.0082E-06
-3.3768E-07	-4.7555E-06	2.7925E-06	2.4793E-06
-2.0439E-06	-3.4701E-06	4.1055E-06	1.9431E-06
-2.7391E-06	-1.6468E-06	3.9730E-06	9.2981E-07
-2.3931E-06	-1.1079E-08	3.1753E-06	6.4928E-08
-1.2740E-06	9.2813E-07	2.2023E-06	1.2293E-06
-5.8947E-08	1.0158E-06	3.3422E-06	1.3128E-06
7.4290E-07	5.0385E-07	2.8986E-06	1.0241E-06
9.9871E-07	-3.3372E-07	3.2197E-06	1.0989E-06
7.9350E-07	-1.0100E-06	3.0307E-06	1.1898E-06
1.7118E-07	-1.4481E-06	3.7284E-06	9.4211E-07
-3.7864E-07	-1.3767E-06	3.1538E-06	4.5284E-07
-8.3019E-07	-1.1182E-06	3.2816E-06	6.8703E-07
-1.0013E-06	-7.2465E-07	3.3482E-06	4.4875E-07
-1.0094E-06	-4.6966E-07	3.3442E-06	-2.6417E-07
-9.6864E-07	-3.4562E-07	2.1784E-06	-1.6332E-07
-9.9986E-07	-1.8522E-07	2.4049E-06	1.7036E-07
-1.0209E-06	-2.8520E-08	1.5076E-06	6.1603E-07
-1.0695E-06	1.1843E-07	3.1350E-06	1.4582E-06
-9.9343E-07	4.7710E-07	2.8461E-06	-6.7706E-07
-7.3372E-07	7.2109E-07	1.0944E-06	4.9673E-08
-3.3066E-07	8.6226E-07	1.1876E-06	1.5199E-06
-4.3675E-08	8.1208E-07	2.7876E-06	1.4921E-06
2.4598E-07	4.8439E-07	1.4557E-06	4.0474E-07
2.7707E-07	1.8511E-07	1.9891E-06	2.8090E-06
1.6037E-07	-1.4900E-07	3.7159E-06	9.4386E-07
-1.5613E-07	-2.5310E-07	2.1563E-06	5.9198E-07
-5.3878E-07	-1.0018E-07	1.9835E-06	1.0887E-06
-6.8029E-07	2.2100E-07	2.4501E-06	1.8875E-06
-5.6023E-07	6.5155E-07	2.7779E-06	5.7351E-07
-3.5365E-07	9.2929E-07	1.4420E-06	1.7794E-06
-2.2652E-08	9.9846E-07	3.0923E-06	2.1756E-06
2.9867E-07	9.1236E-07	3.4673E-06	1.7655E-06
5.9287E-07	6.5283E-07	3.6778E-06	-4.8001E-08
6.4357E-07	4.4903E-07	1.2121E-06	1.1844E-06
6.3913E-07	2.6787E-07	4.2797E-06	2.1509E-06
6.0521E-07	1.0806E-07	2.7449E-06	-6.3316E-07
5.7113E-07	-1.2652E-08	2.2232E-06	1.1515E-06
5.3539E-07	-1.0377E-07	2.0838E-06	8.0079E-07
5.0076E-07	-2.6002E-07	3.1183E-06	1.8816E-06
4.3498E-07	-3.6159E-07	2.9492E-06	-3.6083E-07
2.8668E-07	-4.7422E-07	1.3057E-06	1.0780E-06
5.2550E-08	-5.5838E-07	2.2663E-06	1.7073E-06
-1.7190E-07	-4.2234E-07	3.0643E-06	1.7917E-06
-2.4926E-07	-1.9212E-07	3.0899E-06	4.4545E-07
-1.5777E-07	1.7469E-08	2.2051E-06	1.0113E-06
1.1447E-08	1.4124E-07	2.5971E-06	1.0088E-06
2.3561E-07	1.8978E-07	2.6129E-06	1.0515E-06
3.3992E-07	1.9653E-08	2.1435E-06	5.2480E-07
3.1691E-07	-1.7976E-07	1.9289E-06	1.8592E-06
1.4688E-07	-4.1482E-07	2.9206E-06	1.2519E-06
-1.2471E-07	-4.7657E-07	2.4441E-06	1.5491E-06
-3.7603E-07	-3.4735E-07	3.1269E-06	1.0050E-06
-5.1742E-07	-1.4050E-07	2.3094E-06	1.3122E-06
