jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.5661E-06	1.7091E-07	1.8452E-08	8.4308E-07
4.5997E-06	-1.0433E-06	-1.7100E-07	1.5536E-06
3.0106E-06	-2.3904E-06	1.8929E-06	-4.2251E-07
1.6937E-06	-2.9660E-06	-1.4668E-06	-1.4246E-06
-3.3662E-07	-2.8629E-06	-9.9738E-07	9.5268E-07
-1.5595E-06	-1.9387E-06	-2.0713E-07	4.5449E-07
-2.2169E-06	-6.6625E-07	-3.5253E-07	-2.1029E-07
-1.6254E-06	3.0301E-07	-1.4721E-06	5.0380E-07
-8.1158E-07	7.9948E-07	-4.5821E-07	8.8791E-07
1.8888E-07	7.8714E-07	-1.2426E-06	1.2492E-06
7.2721E-07	3.0270E-07	8.2933E-07	1.6838E-06
9.2348E-07	-2.7384E-07	-2.2962E-07	-2.4353E-07
6.1216E-07	-7.1024E-07	-6.0262E-07	1.3179E-06
2.5558E-07	-8.5498E-07	7.5334E-08	9.3125E-07
-2.0931E-07	-8.8527E-07	2.2406E-07	7.7687E-07
-5.2829E-07	-5.8660E-07	-6.7136E-07	2.9110E-07
-6.3018E-07	-3.9984E-07	-4.6066E-07	2.0364E-06
-5.6583E-07	-2.0643E-07	9.9152E-07	8.5232E-07
-5.1842E-07	-1.0747E-07	-5.6518E-07	6.4532E-07
-4.8058E-07	-3.6237E-08	4.3071E-07	1.8042E-06
-6.0841E-07	2.9859E-08	5.9680E-07	4.5443E-07
-6.1143E-07	1.9040E-07	-2.7008E-08	1.2733E-06
-5.9041E-07	3.4362E-07	7.6039E-07	7.9819E-07
-3.7128E-07	4.8331E-07	1.0825E-07	1.1999E-06
-2.0684E-07	4.7108E-07	1.4960E-06	8.3158E-07
6.9118E-08	3.6555E-07	2.8789E-07	-2.4585E-07
1.8164E-07	9.3147E-08	3.9151E-08	5.5357E-07
1.8218E-07	-8.7136E-08	1.4063E-07	7.1833E-07
-3.2480E-08	-1.8738E-07	6.6121E-07	1.5267E-07
-2.4410E-07	-1.5186E-07	-1.1231E-06	-7.0773E-08
-4.6598E-07	6.0146E-08	-4.8846E-07	2.1436E-06
-4.7749E-07	3.5479E-07	1.0029E-06	9.9724E-07
-3.3334E-07	5.6451E-07	-1.9098E-07	5.8997E-07
-9.0817E-08	6.9846E-07	5.1121E-07	1.7336E-06
1.4016E-07	6.0157E-07	1.1912E-06	-6.6469E-08
4.1603E-07	4.6445E-07	-8.2052E-07	3.9257E-07
3.7642E-07	2.2004E-07	4.9984E-07	9.4737E-07
4.1791E-07	1.1321E-07	-1.0626E-06	-4.1671E-08
