jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.8310E-06	2.2057E-07	6.4545E-07	7.0180E-07
9.6730E-07	1.3404E-09	1.0437E-06	1.4044E-06
6.8207E-07	-3.3100E-07	2.4614E-06	9.6264E-07
4.1961E-07	-5.5768E-07	2.0434E-06	-8.7842E-07
1.3130E-08	-5.5199E-07	3.5462E-07	-6.2258E-07
-2.4627E-07	-4.1464E-07	1.4617E-07	6.5571E-07
-3.8787E-07	-1.6051E-07	1.2884E-06	1.2395E-06
-3.1831E-07	1.6164E-08	1.4209E-06	8.2108E-08
-1.6114E-07	1.1456E-07	8.0917E-07	1.1681E-06
5.7092E-08	3.2616E-08	2.7027E-06	5.0766E-07
1.6838E-07	-1.0382E-07	9.8620E-07	-7.7350E-07
1.7766E-07	-2.3493E-07	1.3248E-06	6.8530E-07
2.5959E-08	-3.2919E-07	1.2299E-06	-8.7855E-07
-1.0342E-07	-2.5082E-07	-2.3747E-07	8.6467E-07
-2.0065E-07	-2.0325E-07	1.9051E-06	1.2478E-06
-2.2077E-07	-9.8721E-08	1.3721E-06	3.6406E-07
-1.9261E-07	2.4899E-08	2.4908E-06	7.0779E-07
-1.2244E-07	5.5062E-09	1.6898E-06	-1.5158E-06
-6.7562E-08	-7.9766E-09	2.1177E-07	1.6952E-07
-3.7868E-08	-1.0845E-07	1.4060E-06	-1.8755E-07
-1.7574E-07	-7.4080E-08	-1.2008E-07	2.5344E-07
-2.0831E-07	-6.2564E-08	1.7491E-06	1.4059E-06
-2.0970E-07	2.6854E-09	1.7692E-06	-7.0337E-07
-2.3674E-07	4.7554E-08	3.7984E-07	-1.1063E-07
-1.5775E-07	1.2159E-07	7.0365E-07	3.7465E-07
-8.2852E-08	9.6754E-08	5.1049E-07	6.3686E-07
-3.5624E-08	4.9905E-08	1.0849E-06	1.2986E-06
2.9008E-08	5.3722E-09	2.1002E-06	7.6986E-07
-7.3649E-08	-3.3043E-08	1.6575E-06	-5.0301E-07
-1.3430E-07	-2.6301E-08	4.0711E-07	1.0871E-07
-2.1387E-07	1.6149E-08	1.2515E-06	7.2465E-07
-2.1273E-07	1.5316E-07	7.6508E-07	1.5368E-07
-1.1578E-07	1.9101E-07	9.6289E-07	1.2754E-06
-5.0015E-08	2.1420E-07	1.6528E-06	8.6639E-07
2.6257E-08	1.9775E-07	2.3234E-06	7.4942E-07
1.0863E-07	9.3004E-08	1.6195E-06	-1.1896E-06
1.5710E-07	5.1362E-08	3.7803E-09	6.4189E-07
8.1605E-08	2.6962E-08	1.4325E-06	5.6445E-07
4.6774E-08	3.2927E-08	4.2424E-07	1.4233E-06
-3.0363E-09	3.8976E-08	3.1784E-06	1.7365E-06
1.1056E-08	9.4551E-08	2.8324E-06	-7.7307E-07
3.1208E-08	9.5472E-08	1.6231E-06	-1.1389E-06
1.2126E-07	1.6382E-08	3.5337E-07	-5.8219E-07
1.6373E-07	-1.6247E-08	5.0962E-07	3.5897E-07
1.2850E-07	-1.2980E-07	9.2561E-07	1.3153E-06
1.1937E-07	-1.6426E-07	2.5038E-06	-1.1109E-08
6.3483E-08	-1.8635E-07	-7.3099E-08	7.5564E-08
-1.2152E-08	-1.4196E-07	2.7244E-06	1.8161E-06
-1.0352E-07	-8.8437E-08	2.0570E-06	-1.4454E-06
-5.8190E-08	-3.8838E-08	1.1141E-06	-5.9291E-08
-4.8841E-08	3.5788E-09	4.4712E-07	-1.0737E-06
1.7658E-08	3.8699E-09	-6.9525E-08	1.4983E-06
3.8709E-08	1.0367E-08	1.6679E-06	9.2309E-07
3.9514E-08	-5.5529E-08	1.8167E-06	1.3593E-06
-1.8070E-08	-4.4834E-08	2.8918E-06	-3.2120E-07
-1.0311E-07	-1.3323E-07	1.5094E-06	-4.1747E-07
-7.4379E-08	-7.1617E-08	1.8987E-06	-1.1126E-06
-9.4243E-08	-2.9256E-08	-3.3621E-08	-9.4257E-07
-3.2889E-08	-3.5422E-08	1.4479E-07	2.1847E-07
-2.7049E-08	-1.0481E-08	2.6383E-07	1.2806E-06
-8.2582E-11	1.3248E-09	2.2768E-06	8.1489E-07
-1.0779E-08	-3.4593E-08	9.5979E-07	-5.1523E-07
-3.3602E-08	-6.6834E-08	9.3900E-07	3.0629E-07
-4.2052E-08	-1.4015E-07	-7.4611E-08	3.2696E-07
-1.1141E-07	-9.3304E-08	1.3823E-06	2.7010E-06
-8.8458E-08	-5.0333E-08	3.4717E-06	1.6982E-07
-1.4046E-07	-8.2663E-09	1.5217E-06	-7.0628E-07
-1.2555E-07	3.5628E-08	1.5196E-06	-2.7180E-07
-9.7315E-08	3.1610E-08	9.9649E-07	-6.1933E-07
-6.0945E-08	2.3697E-08	2.4914E-07	-2.1218E-09
-7.3400E-08	2.7869E-08	8.9134E-07	1.1491E-06
-5.0139E-08	3.6396E-08	1.7756E-06	3.2094E-07
-3.8997E-08	7.4244E-08	1.3154E-06	2.6654E-07
-5.5504E-09	8.8166E-08	1.4744E-06	-2.7059E-07
2.6367E-08	1.3531E-07	6.0803E-07	4.7622E-07
4.6687E-08	6.7728E-08	2.1430E-06	1.6979E-07
9.3803E-08	5.9812E-08	4.4064E-07	-8.0308E-07
6.6113E-08	1.9791E-08	5.4970E-07	7.2800E-07
2.7174E-08	-1.9862E-08	7.5586E-07	7.7125E-07
-8.6887E-09	-3.9706E-08	2.0543E-06	1.0191E-06
-7.8026E-08	-9.2250E-09	1.4467E-06	-7.2616E-07
-6.8441E-09	3.0348E-08	6.9717E-07	2.3818E-07
-8.2774E-09	5.4250E-08	4.8677E-07	2.4699E-07
1.6646E-08	6.1400E-08	1.2718E-06	1.6714E-06
8.2567E-08	7.5377E-08	2.3345E-06	-1.3514E-07
1.0739E-07	5.4369E-08	1.0674E-06	-8.5895E-08
1.3287E-07	-1.2490E-08	1.1282E-06	-4.2822E-07
1.4122E-07	-4.0744E-08	1.0685E-07	5.5258E-07
6.6978E-08	-6.8225E-08	1.4692E-06	7.2088E-07
5.4034E-09	-4.4213E-08	5.6700E-07	3.6314E-07
-7.4567E-09	-5.6883E-09	1.5290E-06	1.4321E-06
-4.5622E-08	1.6858E-08	2.1222E-06	-1.9271E-08
-2.4219E-08	2.9601E-08	1.0466E-06	-2.0782E-07
-1.9811E-09	5.7662E-08	9.4166E-07	1.2038E-07
8.2860E-08	4.2694E-08	5.2602E-07	4.3329E-07
8.4266E-08	-3.0680E-09	1.2098E-06	1.2850E-06
7.3291E-08	-1.0091E-08	2.1470E-06	4.4052E-07
8.8256E-08	-7.6131E-08	1.5639E-06	-6.9839E-07
2.8664E-08	-6.9453E-08	-1.4965E-07	-3.1258E-07
-2.8417E-09	-9.9997E-08	6.7967E-07	1.6385E-06
-1.3346E-08	-1.1451E-07	1.7828E-06	8.8819E-08
-1.9753E-08	9.3805E-09	1.0488E-07	2.4609E-07
-1.2746E-08	-2.2838E-08	5.1235E-07	1.4563E-06
