jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
2.2523E-06	1.1687E-07	1.5671E-06	-3.9265E-07
1.5427E-06	-2.9601E-07	1.0903E-06	2.3856E-07
1.0124E-06	-6.4846E-07	4.7878E-07	-9.6170E-07
5.9217E-07	-8.9746E-07	-7.4065E-08	1.2896E-06
-9.4131E-08	-8.6697E-07	1.6339E-06	1.3095E-08
-4.5151E-07	-5.9514E-07	-3.5585E-07	3.8178E-07
-6.2617E-07	-2.6426E-07	1.3848E-06	1.7038E-06
-4.5589E-07	-2.8198E-08	1.7977E-06	-2.5332E-08
-1.8846E-07	9.7078E-08	8.0194E-07	1.5958E-07
1.2631E-07	2.4204E-08	1.1681E-06	1.4276E-07
2.4061E-07	-1.1125E-07	4.2052E-07	2.5866E-07
2.2575E-07	-2.8801E-07	1.1701E-06	4.7528E-07
7.0701E-08	-3.6960E-07	-1.5586E-07	2.0653E-07
-7.1179E-08	-3.7095E-07	1.0211E-06	2.1436E-06
-2.3261E-07	-2.3129E-07	1.7400E-06	6.4682E-07
-3.0365E-07	-1.2418E-07	1.9909E-06	1.1873E-06
-2.0297E-07	-3.9233E-08	2.1319E-06	-7.8464E-07
-1.3808E-07	-5.1172E-08	5.6788E-07	5.8245E-09
-1.3471E-07	-7.8065E-08	1.0098E-06	2.1201E-07
-8.7630E-08	-1.3102E-07	1.3542E-06	5.5036E-07
-2.0866E-07	-9.1250E-08	8.3572E-07	-1.1046E-06
-2.9959E-07	-5.8632E-08	-8.6824E-07	1.3690E-06
-3.3292E-07	2.4700E-09	2.0115E-06	1.4176E-06
-2.6482E-07	1.2560E-07	9.3967E-07	3.2584E-07
-1.6948E-07	1.3567E-07	1.5801E-06	6.2772E-07
-4.0191E-08	1.5703E-07	5.8660E-07	-9.5031E-08
-3.3523E-08	6.3521E-08	3.5111E-07	1.0183E-06
2.8052E-08	-3.6880E-09	6.6518E-07	1.6753E-06
-4.1317E-08	-3.6580E-08	2.2787E-06	1.8444E-06
-1.2763E-07	-3.2537E-08	2.2338E-06	-1.2293E-07
-1.9784E-07	7.4214E-08	6.2743E-07	4.2922E-07
-2.1458E-07	2.0879E-07	1.6589E-06	1.4496E-06
-1.3141E-07	3.1540E-07	1.8966E-06	2.2268E-07
1.2368E-08	2.9630E-07	1.0750E-06	9.2983E-07
9.7904E-08	2.6262E-07	2.1612E-06	9.4445E-07
1.9187E-07	9.8609E-08	1.7936E-06	5.8135E-07
1.6835E-07	2.7440E-08	2.4998E-06	4.8349E-07
9.3221E-08	-3.9592E-08	1.7447E-06	-3.4038E-07
6.6129E-08	-3.1101E-08	1.9144E-06	3.6370E-07
1.1253E-08	-1.3645E-08	1.8654E-06	-7.4085E-07
2.7701E-08	7.1403E-08	8.7621E-07	-6.2474E-08
5.4271E-08	1.4139E-07	1.4250E-06	1.0730E-07
