jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.4824E-06	1.1909E-06	-3.5825E-06	-6.5295E-07
6.3832E-06	-4.1019E-07	-3.9088E-06	7.4143E-08
4.2167E-06	-2.6469E-06	-3.1786E-06	1.1990E-06
2.4670E-06	-3.6747E-06	-2.8888E-06	2.2389E-07
-3.8924E-07	-3.7732E-06	-3.9584E-06	1.3042E-06
-1.9678E-06	-2.6161E-06	-2.6353E-06	1.9924E-06
-2.9961E-06	-1.1847E-06	-2.7291E-06	1.6207E-06
-2.4074E-06	3.4344E-07	-2.1659E-06	2.3119E-06
-1.4742E-06	1.1662E-06	-1.6171E-06	1.6357E-06
2.6333E-08	1.4297E-06	-1.8482E-06	1.7951E-06
9.9671E-07	8.7617E-07	-1.0677E-06	1.6598E-06
1.5570E-06	8.7263E-08	-1.2712E-06	6.2575E-07
1.2445E-06	-6.8619E-07	-2.3179E-06	8.3780E-07
7.1765E-07	-1.2452E-06	-1.9546E-06	1.5291E-06
-7.6399E-08	-1.3085E-06	-2.2490E-06	1.0444E-06
-5.2211E-07	-1.0963E-06	-2.4825E-06	2.5093E-06
-8.6462E-07	-6.9730E-07	-7.3448E-07	2.0633E-06
-8.3861E-07	-3.8591E-07	-1.9073E-06	1.3869E-06
-8.6357E-07	-1.5937E-07	-9.6555E-07	2.8061E-06
-6.7117E-07	1.0335E-08	-1.3626E-08	1.0200E-06
-7.4542E-07	1.3863E-07	-1.2118E-06	8.8963E-07
-6.3675E-07	3.0079E-07	-9.6441E-07	5.7947E-07
-6.7991E-07	4.3201E-07	-2.3794E-06	8.5960E-07
-4.0946E-07	5.3545E-07	-1.2453E-06	1.9690E-06
-1.6937E-07	4.7711E-07	-1.3897E-06	7.4956E-07
1.0856E-07	3.4082E-07	-1.7344E-06	1.5140E-06
2.6525E-07	7.8422E-08	-1.7678E-06	1.0575E-06
2.5996E-07	-1.7099E-07	-2.1297E-06	2.2890E-06
4.2138E-08	-3.3758E-07	-6.6351E-07	2.1137E-06
-2.3168E-07	-2.8434E-07	-1.0131E-06	1.3728E-06
-5.7222E-07	-6.3689E-08	-9.0311E-07	1.6013E-06
-6.2532E-07	2.7284E-07	-6.7723E-07	7.8006E-07
-6.0095E-07	5.5174E-07	-2.0918E-06	7.0354E-07
-3.3112E-07	7.3420E-07	-1.5491E-06	2.0085E-06
-6.2599E-09	7.4421E-07	-1.3713E-06	1.0630E-06
2.3020E-07	5.9866E-07	-1.7000E-06	1.8321E-06
4.6133E-07	4.2404E-07	-1.5783E-06	1.2061E-06
4.5729E-07	2.6173E-07	-2.1089E-06	2.6701E-06
3.9399E-07	1.5184E-07	-1.4889E-07	2.2214E-06
3.8466E-07	3.6370E-08	-8.5091E-07	1.3460E-06
3.6113E-07	5.6643E-08	-5.7196E-07	1.0669E-06
4.2534E-07	2.0702E-08	-1.6431E-06	5.4546E-07
4.2637E-07	-9.5770E-08	-2.1755E-06	1.0837E-06
4.1234E-07	-2.8522E-07	-2.7553E-06	1.9368E-06
2.4976E-07	-4.3157E-07	-1.9485E-06	2.9836E-06
7.3311E-08	-5.2434E-07	-1.0829E-06	2.9598E-06
-2.0156E-07	-4.3633E-07	-5.4975E-07	2.2099E-06
-2.5561E-07	-2.0475E-07	-1.3677E-06	2.1491E-06
-2.9963E-07	3.1789E-08	-5.9803E-07	2.8637E-06
-1.1825E-07	2.3793E-07	-2.1677E-07	1.9620E-06
1.2543E-07	2.6886E-07	-5.0876E-07	1.9515E-06
