jMRUI Data Textfile

Filename: Export_to_jmrui.txt

PointsInDataset: 2048
DatasetsInFile: 1
SamplingInterval: 0.250000
ZeroOrderPhase: 0E0
BeginTime: 0E0
TransmitterFrequency: 1.2326E8
MagneticField: 2.8936E0
TypeOfNucleus:  
NameOfPatient:  
DateOfExperiment:  
Spectrometer:  
AdditionalInfo: 
SignalNames:  


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.4783E-06	5.1696E-07	-1.3206E-06	-1.4038E-06
5.0714E-06	-7.4791E-07	-1.7924E-06	-5.9843E-08
3.4161E-06	-2.4938E-06	-1.7156E-06	-9.6930E-07
2.0739E-06	-3.3318E-06	-3.2871E-06	5.9430E-07
-1.3434E-07	-3.2820E-06	-1.3011E-06	1.6990E-06
-1.3742E-06	-2.4267E-06	-1.5680E-06	4.1616E-07
-2.2312E-06	-1.2751E-06	-1.8715E-06	2.0072E-06
-1.7800E-06	-2.3383E-08	-1.4219E-07	1.6830E-06
-1.0148E-06	6.8724E-07	-3.6352E-07	9.3839E-07
1.1062E-07	8.6056E-07	-3.6384E-07	4.1260E-07
8.4746E-07	4.9160E-07	-1.5013E-06	6.7090E-07
1.2759E-06	-9.2170E-08	-8.2630E-07	1.6668E-06
1.0731E-06	-8.1934E-07	-3.3366E-07	1.2138E-06
6.3026E-07	-1.1999E-06	-5.7949E-07	1.0266E-06
1.3275E-08	-1.2198E-06	-2.8293E-07	1.7434E-06
-3.5669E-07	-1.0938E-06	6.3078E-07	4.0134E-07
-6.2644E-07	-7.7783E-07	-1.3448E-06	6.1961E-07
-6.5014E-07	-4.8108E-07	2.6171E-07	1.7296E-06
-6.3238E-07	-3.0580E-07	8.0783E-10	3.4482E-07
-5.3650E-07	-1.5489E-07	1.4608E-08	4.7796E-07
-5.4609E-07	-7.0309E-08	-1.2502E-06	1.3420E-07
-5.3637E-07	8.4417E-08	-3.8337E-07	1.6810E-06
-5.1072E-07	1.3587E-07	-4.4354E-07	1.1250E-07
-3.7522E-07	2.3639E-07	-1.0134E-06	1.4935E-06
-1.5912E-07	2.5651E-07	-2.3073E-07	8.5750E-07
3.7346E-08	1.6923E-07	-7.4811E-07	1.1270E-06
1.2530E-07	2.0034E-08	-9.2454E-07	1.0113E-06
1.9581E-07	-1.7305E-07	-8.8909E-07	2.3153E-06
-2.0571E-08	-2.6052E-07	1.8669E-07	2.0403E-06
-1.3923E-07	-2.3013E-07	8.7918E-07	2.3339E-06
